"","date","hour","fullname","site","station","grounddepth","groundtemp","vwcdepth","vwc","airtemp","solar","windspeed","winddir"
"2030","2022-05-19",22,"TNHA-SD","TNHA","SD",12,22.2244526884701,4,NA,22.2425437323405,1,1.07165453970263,182.033196332596
"2031","2022-05-19",22,"TNHA-SD","TNHA","SD",13,22.2232659622804,4,NA,22.2425437323405,1,1.07165453970263,182.033196332596
"2032","2022-05-19",22,"TNHA-SD","TNHA","SD",14,22.2198344841801,5,NA,22.2425437323405,1,1.07165453970263,182.033196332596
"2033","2022-05-19",22,"TNHA-SD","TNHA","SD",15,22.2192740359456,6,NA,22.2425437323405,1,1.07165453970263,182.033196332596
"2034","2022-05-19",22,"TNHA-SD","TNHA","SD",16,22.2197094947976,6,NA,22.2425437323405,1,1.07165453970263,182.033196332596
"2035","2022-05-19",22,"TNHA-SD","TNHA","SD",17,22.2154950022544,6,NA,22.2425437323405,1,1.07165453970263,182.033196332596
"2036","2022-05-19",22,"TNHA-SE","TNHA","SE",7,22.2242384812112,1,NA,NA,NA,NA,NA
"2037","2022-05-19",22,"TNHA-SE","TNHA","SE",8,22.2234232524622,1,NA,NA,NA,NA,NA
"2038","2022-05-19",22,"TNHA-SE","TNHA","SE",9,22.2216644364596,2,NA,NA,NA,NA,NA
"2039","2022-05-19",22,"TNHA-SE","TNHA","SE",10,22.2193220716018,3,NA,NA,NA,NA,NA
"2040","2022-05-19",22,"TNHA-SE","TNHA","SE",11,22.2159995397594,3,NA,NA,NA,NA,NA
"2041","2022-05-19",22,"TNHA-SE","TNHA","SE",12,22.2107148946551,4,NA,NA,NA,NA,NA
"2042","2022-05-19",22,"TNHA-SE","TNHA","SE",13,22.21683983457,4,NA,NA,NA,NA,NA
"2043","2022-05-19",22,"TNHA-SE","TNHA","SE",14,22.213268418832,5,NA,NA,NA,NA,NA
"2044","2022-05-19",22,"TNHA-SE","TNHA","SE",15,22.2135326085829,6,NA,NA,NA,NA,NA
"2045","2022-05-19",22,"TNHA-SE","TNHA","SE",16,22.2104622538044,6,NA,NA,NA,NA,NA
"2046","2022-05-19",22,"TNHA-SE","TNHA","SE",17,22.2138726628315,6,NA,NA,NA,NA,NA
"2047","2022-05-19",23,"TNHA-BASE","TNHA","BASE",7,22.249559107891,1,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2048","2022-05-19",23,"TNHA-BASE","TNHA","BASE",8,22.2492286110258,1,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2049","2022-05-19",23,"TNHA-BASE","TNHA","BASE",9,22.2447436033259,2,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2050","2022-05-19",23,"TNHA-BASE","TNHA","BASE",10,22.5333333333333,3,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2051","2022-05-19",23,"TNHA-BASE","TNHA","BASE",11,22.5333333333333,3,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2052","2022-05-19",23,"TNHA-BASE","TNHA","BASE",12,22.236146432547,4,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2053","2022-05-19",23,"TNHA-BASE","TNHA","BASE",13,22.2368198670409,4,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2054","2022-05-19",23,"TNHA-BASE","TNHA","BASE",14,22.233449197151,5,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2055","2022-05-19",23,"TNHA-BASE","TNHA","BASE",15,22.2342369900533,6,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2056","2022-05-19",23,"TNHA-BASE","TNHA","BASE",16,22.2323166889422,6,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2057","2022-05-19",23,"TNHA-BASE","TNHA","BASE",17,22.232019834195,6,NA,22.273065365098,1,0.882214936247723,248.264626593807
"2058","2022-05-19",23,"TNHA-SA","TNHA","SA",7,22.250231995407,1,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2059","2022-05-19",23,"TNHA-SA","TNHA","SA",8,22.2482300685058,1,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2060","2022-05-19",23,"TNHA-SA","TNHA","SA",9,22.2475729624076,2,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2061","2022-05-19",23,"TNHA-SA","TNHA","SA",10,22.2459858525812,3,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2062","2022-05-19",23,"TNHA-SA","TNHA","SA",11,22.2434644888729,3,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2063","2022-05-19",23,"TNHA-SA","TNHA","SA",12,22.243336809595,4,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2064","2022-05-19",23,"TNHA-SA","TNHA","SA",13,22.2399116804803,4,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2065","2022-05-19",23,"TNHA-SA","TNHA","SA",14,22.2362445520188,5,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2066","2022-05-19",23,"TNHA-SA","TNHA","SA",15,22.235809372374,6,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2067","2022-05-19",23,"TNHA-SA","TNHA","SA",16,22.2312279772987,6,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2068","2022-05-19",23,"TNHA-SA","TNHA","SA",17,22.227345018375,6,NA,22.2411916123754,0.99999998324365,0.408914643924484,179.098622348568
"2069","2022-05-19",23,"TNHA-SB","TNHA","SB",7,22.2428719224515,1,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2070","2022-05-19",23,"TNHA-SB","TNHA","SB",8,22.2457096800283,1,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2071","2022-05-19",23,"TNHA-SB","TNHA","SB",9,22.2465838942762,2,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2072","2022-05-19",23,"TNHA-SB","TNHA","SB",10,22.2425064590918,3,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2073","2022-05-19",23,"TNHA-SB","TNHA","SB",11,22.24472492693,3,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2074","2022-05-19",23,"TNHA-SB","TNHA","SB",12,22.2425271845671,4,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2075","2022-05-19",23,"TNHA-SB","TNHA","SB",13,22.2407182299506,4,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2076","2022-05-19",23,"TNHA-SB","TNHA","SB",14,22.2410056531643,5,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2077","2022-05-19",23,"TNHA-SB","TNHA","SB",15,22.2389135818473,6,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2078","2022-05-19",23,"TNHA-SB","TNHA","SB",16,22.2378415990349,6,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2079","2022-05-19",23,"TNHA-SB","TNHA","SB",17,22.2364416472127,6,NA,22.2477013329692,0.99999998324365,0.224537540805223,259.044205658324
"2080","2022-05-19",23,"TNHA-SC","TNHA","SC",7,22.2475058123174,1,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2081","2022-05-19",23,"TNHA-SC","TNHA","SC",8,22.2422126623937,1,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2082","2022-05-19",23,"TNHA-SC","TNHA","SC",9,22.2421539248991,2,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2083","2022-05-19",23,"TNHA-SC","TNHA","SC",10,22.237305931385,3,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2084","2022-05-19",23,"TNHA-SC","TNHA","SC",11,22.2379416998103,3,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2085","2022-05-19",23,"TNHA-SC","TNHA","SC",12,22.2344831854526,4,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2086","2022-05-19",23,"TNHA-SC","TNHA","SC",13,22.2363113438044,4,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2087","2022-05-19",23,"TNHA-SC","TNHA","SC",14,22.2325887337296,5,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2088","2022-05-19",23,"TNHA-SC","TNHA","SC",15,22.2305456480253,6,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2089","2022-05-19",23,"TNHA-SC","TNHA","SC",16,22.2319537538214,6,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2090","2022-05-19",23,"TNHA-SC","TNHA","SC",17,22.2283374678857,6,NA,22.2385016810504,1,1.47489978864514,179.669411850448
"2091","2022-05-19",23,"TNHA-SD","TNHA","SD",7,22.2452681010837,1,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2092","2022-05-19",23,"TNHA-SD","TNHA","SD",8,22.2469141054691,1,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2093","2022-05-19",23,"TNHA-SD","TNHA","SD",9,22.2426906635009,2,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2094","2022-05-19",23,"TNHA-SD","TNHA","SD",10,22.2330487062944,3,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2095","2022-05-19",23,"TNHA-SD","TNHA","SD",11,22.2382596285394,3,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2096","2022-05-19",23,"TNHA-SD","TNHA","SD",12,22.2369016240375,4,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2097","2022-05-19",23,"TNHA-SD","TNHA","SD",13,22.2358799427369,4,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2098","2022-05-19",23,"TNHA-SD","TNHA","SD",14,22.2329257001837,5,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2099","2022-05-19",23,"TNHA-SD","TNHA","SD",15,22.2324431967334,6,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2100","2022-05-19",23,"TNHA-SD","TNHA","SD",16,22.2328180937991,6,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2101","2022-05-19",23,"TNHA-SD","TNHA","SD",17,22.2291897351597,6,NA,22.2524766415867,1,1.07165453970263,182.033196332596
"2102","2022-05-19",23,"TNHA-SE","TNHA","SE",7,22.2367172078236,1,NA,NA,NA,NA,NA
"2103","2022-05-19",23,"TNHA-SE","TNHA","SE",8,22.2360153576614,1,NA,NA,NA,NA,NA
"2104","2022-05-19",23,"TNHA-SE","TNHA","SE",9,22.2345011503939,2,NA,NA,NA,NA,NA
"2105","2022-05-19",23,"TNHA-SE","TNHA","SE",10,22.2324845517925,3,NA,NA,NA,NA,NA
"2106","2022-05-19",23,"TNHA-SE","TNHA","SE",11,22.2296241037097,3,NA,NA,NA,NA,NA
"2107","2022-05-19",23,"TNHA-SE","TNHA","SE",12,22.2250744248283,4,NA,NA,NA,NA,NA
"2108","2022-05-19",23,"TNHA-SE","TNHA","SE",13,22.2303475338509,4,NA,NA,NA,NA,NA
"2109","2022-05-19",23,"TNHA-SE","TNHA","SE",14,22.2272728155985,5,NA,NA,NA,NA,NA
"2110","2022-05-19",23,"TNHA-SE","TNHA","SE",15,22.2275002629496,6,NA,NA,NA,NA,NA
"2111","2022-05-19",23,"TNHA-SE","TNHA","SE",16,22.2248569202049,6,NA,NA,NA,NA,NA
"2112","2022-05-19",23,"TNHA-SE","TNHA","SE",17,22.227793023883,6,NA,NA,NA,NA,NA
"2113","2022-05-20",0,"TNHA-BASE","TNHA","BASE",7,22.2503298949007,1,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2114","2022-05-20",0,"TNHA-BASE","TNHA","BASE",8,22.2500627376895,1,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2115","2022-05-20",0,"TNHA-BASE","TNHA","BASE",9,22.2464372807624,2,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2116","2022-05-20",0,"TNHA-BASE","TNHA","BASE",10,22.6475,3,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2117","2022-05-20",0,"TNHA-BASE","TNHA","BASE",11,22.6475,3,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2118","2022-05-20",0,"TNHA-BASE","TNHA","BASE",12,22.2394877559368,4,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2119","2022-05-20",0,"TNHA-BASE","TNHA","BASE",13,22.240032126853,4,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2120","2022-05-20",0,"TNHA-BASE","TNHA","BASE",14,22.2373074451314,5,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2121","2022-05-20",0,"TNHA-BASE","TNHA","BASE",15,22.2379442576913,6,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2122","2022-05-20",0,"TNHA-BASE","TNHA","BASE",16,22.2363919818802,6,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2123","2022-05-20",0,"TNHA-BASE","TNHA","BASE",17,22.2361520192822,6,NA,22.2693311829081,1,0.882214936247723,248.264626593807
"2124","2022-05-20",0,"TNHA-SA","TNHA","SA",7,22.2508738236672,1,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2125","2022-05-20",0,"TNHA-SA","TNHA","SA",8,22.2492555656314,1,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2126","2022-05-20",0,"TNHA-SA","TNHA","SA",9,22.2487243937772,2,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2127","2022-05-20",0,"TNHA-SA","TNHA","SA",10,22.2474414532119,3,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2128","2022-05-20",0,"TNHA-SA","TNHA","SA",11,22.2454033083226,3,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2129","2022-05-20",0,"TNHA-SA","TNHA","SA",12,22.2453000987511,4,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2130","2022-05-20",0,"TNHA-SA","TNHA","SA",13,22.2425313949036,4,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2131","2022-05-20",0,"TNHA-SA","TNHA","SA",14,22.2395670708326,5,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2132","2022-05-20",0,"TNHA-SA","TNHA","SA",15,22.2392152932742,6,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2133","2022-05-20",0,"TNHA-SA","TNHA","SA",16,22.2355119215919,6,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2134","2022-05-20",0,"TNHA-SA","TNHA","SA",17,22.2323731309209,6,NA,22.2435660281229,0.99999998324365,0.408914643924484,179.098622348568
"2135","2022-05-20",0,"TNHA-SB","TNHA","SB",7,22.2449243071299,1,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2136","2022-05-20",0,"TNHA-SB","TNHA","SB",8,22.24721820907,1,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2137","2022-05-20",0,"TNHA-SB","TNHA","SB",9,22.2479248803431,2,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2138","2022-05-20",0,"TNHA-SB","TNHA","SB",10,22.2446288847455,3,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2139","2022-05-20",0,"TNHA-SB","TNHA","SB",11,22.2464221836938,3,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2140","2022-05-20",0,"TNHA-SB","TNHA","SB",12,22.2446456381879,4,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2141","2022-05-20",0,"TNHA-SB","TNHA","SB",13,22.2431833693393,4,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2142","2022-05-20",0,"TNHA-SB","TNHA","SB",14,22.2434157079552,5,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2143","2022-05-20",0,"TNHA-SB","TNHA","SB",15,22.2417245816616,6,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2144","2022-05-20",0,"TNHA-SB","TNHA","SB",16,22.2408580441274,6,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2145","2022-05-20",0,"TNHA-SB","TNHA","SB",17,22.2397263927745,6,NA,22.248828162148,0.99999998324365,0.224537540805223,259.044205658324
"2146","2022-05-20",0,"TNHA-SC","TNHA","SC",7,22.2486701129875,1,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2147","2022-05-20",0,"TNHA-SC","TNHA","SC",8,22.2443913941222,1,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2148","2022-05-20",0,"TNHA-SC","TNHA","SC",9,22.2443439136559,2,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2149","2022-05-20",0,"TNHA-SC","TNHA","SC",10,22.2404250370688,3,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2150","2022-05-20",0,"TNHA-SC","TNHA","SC",11,22.2409389606104,3,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2151","2022-05-20",0,"TNHA-SC","TNHA","SC",12,22.2381432697947,4,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2152","2022-05-20",0,"TNHA-SC","TNHA","SC",13,22.2396210619867,4,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2153","2022-05-20",0,"TNHA-SC","TNHA","SC",14,22.2366118893419,5,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2154","2022-05-20",0,"TNHA-SC","TNHA","SC",15,22.2349603605787,6,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2155","2022-05-20",0,"TNHA-SC","TNHA","SC",16,22.2360986031982,6,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2156","2022-05-20",0,"TNHA-SC","TNHA","SC",17,22.2331753776937,6,NA,22.2413916215648,1,1.47489978864514,179.669411850448
"2157","2022-05-20",0,"TNHA-SD","TNHA","SD",7,22.2468612586364,1,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2158","2022-05-20",0,"TNHA-SD","TNHA","SD",8,22.248191806631,1,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2159","2022-05-20",0,"TNHA-SD","TNHA","SD",9,22.2447777864187,2,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2160","2022-05-20",0,"TNHA-SD","TNHA","SD",10,22.2369837082624,3,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2161","2022-05-20",0,"TNHA-SD","TNHA","SD",11,22.2411959583662,3,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2162","2022-05-20",0,"TNHA-SD","TNHA","SD",12,22.2400982151385,4,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2163","2022-05-20",0,"TNHA-SD","TNHA","SD",13,22.2392723388421,4,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2164","2022-05-20",0,"TNHA-SD","TNHA","SD",14,22.2368842762466,5,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2165","2022-05-20",0,"TNHA-SD","TNHA","SD",15,22.23649424448,6,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2166","2022-05-20",0,"TNHA-SD","TNHA","SD",16,22.2367972926028,6,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2167","2022-05-20",0,"TNHA-SD","TNHA","SD",17,22.2338643081258,6,NA,22.2526882838835,1,1.07165453970263,182.033196332596
"2168","2022-05-20",0,"TNHA-SE","TNHA","SE",7,22.2399491422528,1,NA,NA,NA,NA,NA
"2169","2022-05-20",0,"TNHA-SE","TNHA","SE",8,22.2393818015252,1,NA,NA,NA,NA,NA
"2170","2022-05-20",0,"TNHA-SE","TNHA","SE",9,22.2381577917588,2,NA,NA,NA,NA,NA
"2171","2022-05-20",0,"TNHA-SE","TNHA","SE",10,22.2365276738509,3,NA,NA,NA,NA,NA
"2172","2022-05-20",0,"TNHA-SE","TNHA","SE",11,22.2342154300355,3,NA,NA,NA,NA,NA
"2173","2022-05-20",0,"TNHA-SE","TNHA","SE",12,22.230537696145,4,NA,NA,NA,NA,NA
"2174","2022-05-20",0,"TNHA-SE","TNHA","SE",13,22.2348002149438,4,NA,NA,NA,NA,NA
"2175","2022-05-20",0,"TNHA-SE","TNHA","SE",14,22.2323147657911,5,NA,NA,NA,NA,NA
"2176","2022-05-20",0,"TNHA-SE","TNHA","SE",15,22.2324986229057,6,NA,NA,NA,NA,NA
"2177","2022-05-20",0,"TNHA-SE","TNHA","SE",16,22.2303618762365,6,NA,NA,NA,NA,NA
"2178","2022-05-20",0,"TNHA-SE","TNHA","SE",17,22.2327352762684,6,NA,NA,NA,NA,NA
"2179","2022-05-20",1,"TNHA-BASE","TNHA","BASE",7,22.2534685316296,1,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2180","2022-05-20",1,"TNHA-BASE","TNHA","BASE",8,22.2532717772553,1,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2181","2022-05-20",1,"TNHA-BASE","TNHA","BASE",9,22.2506017220234,2,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2182","2022-05-20",1,"TNHA-BASE","TNHA","BASE",10,22.355,3,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2183","2022-05-20",1,"TNHA-BASE","TNHA","BASE",11,22.355,3,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2184","2022-05-20",1,"TNHA-BASE","TNHA","BASE",12,22.2454835767818,4,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2185","2022-05-20",1,"TNHA-BASE","TNHA","BASE",13,22.2458844918781,4,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2186","2022-05-20",1,"TNHA-BASE","TNHA","BASE",14,22.2438778342809,5,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2187","2022-05-20",1,"TNHA-BASE","TNHA","BASE",15,22.2443468302562,6,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2188","2022-05-20",1,"TNHA-BASE","TNHA","BASE",16,22.2432036192805,6,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2189","2022-05-20",1,"TNHA-BASE","TNHA","BASE",17,22.2430268930353,6,NA,22.2674624886611,1,0.882214936247723,248.264626593807
"2190","2022-05-20",1,"TNHA-SA","TNHA","SA",7,22.2538691210941,1,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2191","2022-05-20",1,"TNHA-SA","TNHA","SA",8,22.252677315917,1,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2192","2022-05-20",1,"TNHA-SA","TNHA","SA",9,22.2522861215884,2,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2193","2022-05-20",1,"TNHA-SA","TNHA","SA",10,22.2513412690533,3,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2194","2022-05-20",1,"TNHA-SA","TNHA","SA",11,22.2498402280716,3,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2195","2022-05-20",1,"TNHA-SA","TNHA","SA",12,22.2497642168923,4,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2196","2022-05-20",1,"TNHA-SA","TNHA","SA",13,22.2477251381383,4,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2197","2022-05-20",1,"TNHA-SA","TNHA","SA",14,22.2455419901506,5,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2198","2022-05-20",1,"TNHA-SA","TNHA","SA",15,22.2452829150798,6,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2199","2022-05-20",1,"TNHA-SA","TNHA","SA",16,22.2425554776464,6,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2200","2022-05-20",1,"TNHA-SA","TNHA","SA",17,22.2402438395215,6,NA,22.2484871187372,0.99999998324365,0.408914643924484,179.098622348568
"2201","2022-05-20",1,"TNHA-SB","TNHA","SB",7,22.2494874560855,1,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2202","2022-05-20",1,"TNHA-SB","TNHA","SB",8,22.2511768555184,1,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2203","2022-05-20",1,"TNHA-SB","TNHA","SB",9,22.2516973006286,2,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2204","2022-05-20",1,"TNHA-SB","TNHA","SB",10,22.2492698851423,3,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2205","2022-05-20",1,"TNHA-SB","TNHA","SB",11,22.250590603423,3,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2206","2022-05-20",1,"TNHA-SB","TNHA","SB",12,22.2492822236192,4,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2207","2022-05-20",1,"TNHA-SB","TNHA","SB",13,22.2482053004428,4,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2208","2022-05-20",1,"TNHA-SB","TNHA","SB",14,22.2483764118225,5,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2209","2022-05-20",1,"TNHA-SB","TNHA","SB",15,22.2471309410588,6,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2210","2022-05-20",1,"TNHA-SB","TNHA","SB",16,22.2464927585832,6,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2211","2022-05-20",1,"TNHA-SB","TNHA","SB",17,22.245659326639,6,NA,22.2523625443089,0.99999998324365,0.224537540805223,259.044205658324
"2212","2022-05-20",1,"TNHA-SC","TNHA","SC",7,22.2522461451912,1,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2213","2022-05-20",1,"TNHA-SC","TNHA","SC",8,22.2490949794424,1,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2214","2022-05-20",1,"TNHA-SC","TNHA","SC",9,22.2490600113074,2,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2215","2022-05-20",1,"TNHA-SC","TNHA","SC",10,22.246173860087,3,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2216","2022-05-20",1,"TNHA-SC","TNHA","SC",11,22.2465523514796,3,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2217","2022-05-20",1,"TNHA-SC","TNHA","SC",12,22.2444933975216,4,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2218","2022-05-20",1,"TNHA-SC","TNHA","SC",13,22.2455817532388,4,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2219","2022-05-20",1,"TNHA-SC","TNHA","SC",14,22.2433655754368,5,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2220","2022-05-20",1,"TNHA-SC","TNHA","SC",15,22.2421492672298,6,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2221","2022-05-20",1,"TNHA-SC","TNHA","SC",16,22.2429875534713,6,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2222","2022-05-20",1,"TNHA-SC","TNHA","SC",17,22.2408346735146,6,NA,22.2468857245616,1,1.47489978864514,179.669411850448
"2223","2022-05-20",1,"TNHA-SD","TNHA","SD",7,22.2509139707588,1,NA,22.2552054241012,1,1.07165453970263,182.033196332596
"2224","2022-05-20",1,"TNHA-SD","TNHA","SD",8,22.2518938849339,1,NA,22.2552054241012,1,1.07165453970263,182.033196332596
"2225","2022-05-20",1,"TNHA-SD","TNHA","SD",9,22.2493795473724,2,NA,22.2552054241012,1,1.07165453970263,182.033196332596
"2226","2022-05-20",1,"TNHA-SD","TNHA","SD",10,22.2436394104523,3,NA,22.2552054241012,1,1.07165453970263,182.033196332596
"2227","2022-05-20",1,"TNHA-SD","TNHA","SD",11,22.2467416236779,3,NA,22.2552054241012,1,1.07165453970263,182.033196332596
"2228","2022-05-20",1,"TNHA-SD","TNHA","SD",12,22.2459331641906,4,NA,22.2552054241012,1,1.07165453970263,182.033196332596
