"","date","hour","fullname","site","station","grounddepth","groundtemp","vwcdepth","vwc","airtemp","solar","windspeed","winddir"
"9695","2024-12-17",10,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,28
"9696","2024-12-17",11,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,2,285
"9697","2024-12-17",11,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.7,293
"9698","2024-12-17",11,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.06,198.4
"9699","2024-12-17",11,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,28
"9700","2024-12-17",12,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,2,279
"9701","2024-12-17",12,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,284
"9702","2024-12-17",12,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.18,149
"9703","2024-12-17",12,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,27
"9704","2024-12-17",13,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,2.5,268
"9705","2024-12-17",13,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,277
"9706","2024-12-17",13,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,1.6,146
"9707","2024-12-17",13,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,24
"9708","2024-12-17",14,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,2.5,284
"9709","2024-12-17",14,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,278
"9710","2024-12-17",14,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,1.6,170.6
"9711","2024-12-17",14,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,25
"9712","2024-12-17",15,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,2,285
"9713","2024-12-17",15,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,281
"9714","2024-12-17",15,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.18,150
"9715","2024-12-17",15,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,25
"9716","2024-12-17",16,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,2,292
"9717","2024-12-17",16,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,292
"9718","2024-12-17",16,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.18,141.8
"9719","2024-12-17",16,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,28
"9720","2024-12-17",17,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1.5,286
"9721","2024-12-17",17,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,293
"9722","2024-12-17",17,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.74,162.6
"9723","2024-12-17",17,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,28
"9724","2024-12-17",18,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,2,277
"9725","2024-12-17",18,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,278
"9726","2024-12-17",18,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.3,153
"9727","2024-12-17",18,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,24
"9728","2024-12-17",19,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,2.5,275
"9729","2024-12-17",19,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,278
"9730","2024-12-17",19,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.12,179
"9731","2024-12-17",19,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,24
"9732","2024-12-17",20,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1.5,274
"9733","2024-12-17",20,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,298
"9734","2024-12-17",20,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.24,172.6
"9735","2024-12-17",20,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,32
"9736","2024-12-17",21,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1.5,281
"9737","2024-12-17",21,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,289
"9738","2024-12-17",21,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.24,142
"9739","2024-12-17",21,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,27
"9740","2024-12-17",22,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1.5,281
"9741","2024-12-17",22,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,289
"9742","2024-12-17",22,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.24,142
"9743","2024-12-17",22,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,27
"9744","2024-12-17",23,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1.5,285
"9745","2024-12-17",23,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,277
"9746","2024-12-17",23,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.24,155.6
"9747","2024-12-17",23,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,25
"9748","2024-12-18",0,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1.5,285
"9749","2024-12-18",0,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,278
"9750","2024-12-18",0,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.24,150.8
"9751","2024-12-18",0,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,24
"9752","2024-12-18",1,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,2,277
"9753","2024-12-18",1,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,284
"9754","2024-12-18",1,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.3,68.4
"9755","2024-12-18",1,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,24
"9756","2024-12-18",2,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1.5,277
"9757","2024-12-18",2,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.7,277
"9758","2024-12-18",2,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.12,132
"9759","2024-12-18",2,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,22
"9760","2024-12-18",3,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,2,274
"9761","2024-12-18",3,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,282
"9762","2024-12-18",3,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.3,179
"9763","2024-12-18",3,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,24
"9764","2024-12-18",4,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1.5,281
"9765","2024-12-18",4,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,288
"9766","2024-12-18",4,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.24,226.2
"9767","2024-12-18",4,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,25
"9768","2024-12-18",5,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1,278
"9769","2024-12-18",5,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,293
"9770","2024-12-18",5,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.06,174.8
"9771","2024-12-18",5,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,29
"9772","2024-12-18",6,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1,286
"9773","2024-12-18",6,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,298
"9774","2024-12-18",6,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.06,67.4
"9775","2024-12-18",6,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,28
"9776","2024-12-18",7,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1,288
"9777","2024-12-18",7,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,296
"9778","2024-12-18",7,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,139.4
"9779","2024-12-18",7,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,28
"9780","2024-12-18",8,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1,282
"9781","2024-12-18",8,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,298
"9782","2024-12-18",8,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,138.8
"9783","2024-12-18",8,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,28
"9784","2024-12-18",9,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1.5,284
"9785","2024-12-18",9,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,285
"9786","2024-12-18",9,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.24,132.4
"9787","2024-12-18",9,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,24
"9788","2024-12-18",10,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1,282
"9789","2024-12-18",10,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,293
"9790","2024-12-18",10,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.06,156.8
"9791","2024-12-18",10,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,29
"9792","2024-12-18",11,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1,271
"9793","2024-12-18",11,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,299
"9794","2024-12-18",11,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,166
"9795","2024-12-18",11,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,39
"9796","2024-12-18",12,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1.5,271
"9797","2024-12-18",12,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.7,296
"9798","2024-12-18",12,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,140
"9799","2024-12-18",12,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,42
"9800","2024-12-18",13,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1,271
"9801","2024-12-18",13,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,299
"9802","2024-12-18",13,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,166
"9803","2024-12-18",13,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,39
"9804","2024-12-18",14,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0.5,272
"9805","2024-12-18",14,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,299
"9806","2024-12-18",14,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,155.2
"9807","2024-12-18",14,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,34
"9808","2024-12-18",15,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0.5,270
"9809","2024-12-18",15,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,300
"9810","2024-12-18",15,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,149.4
"9811","2024-12-18",15,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,37
"9812","2024-12-18",16,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1,271
"9813","2024-12-18",16,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,300
"9814","2024-12-18",16,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,210
"9815","2024-12-18",16,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,41
"9816","2024-12-18",17,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,1,268
"9817","2024-12-18",17,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,303
"9818","2024-12-18",17,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,162
"9819","2024-12-18",17,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,46
"9820","2024-12-18",18,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0.5,268
"9821","2024-12-18",18,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1.3,302
"9822","2024-12-18",18,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,105.6
"9823","2024-12-18",18,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,44
"9824","2024-12-18",19,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0.5,271
"9825","2024-12-18",19,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.7,302
"9826","2024-12-18",19,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,161.4
"9827","2024-12-18",19,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,38
"9828","2024-12-18",20,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0.5,274
"9829","2024-12-18",20,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.7,299
"9830","2024-12-18",20,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,171.8
"9831","2024-12-18",20,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,32
"9832","2024-12-18",21,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0.5,270
"9833","2024-12-18",21,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,299
"9834","2024-12-18",21,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,125.4
"9835","2024-12-18",21,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,38
"9836","2024-12-18",22,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0.5,272
"9837","2024-12-18",22,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,296
"9838","2024-12-18",22,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,128.8
"9839","2024-12-18",22,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,34
"9840","2024-12-18",23,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0.5,268
"9841","2024-12-18",23,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,1,299
"9842","2024-12-18",23,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,139.8
"9843","2024-12-18",23,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,38
"9844","2024-12-19",0,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,263
"9845","2024-12-19",0,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.7,300
"9846","2024-12-19",0,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,105
"9847","2024-12-19",0,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,44
"9848","2024-12-19",1,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,253
"9849","2024-12-19",1,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.7,299
"9850","2024-12-19",1,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,183.8
"9851","2024-12-19",1,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,39
"9852","2024-12-19",2,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,278
"9853","2024-12-19",2,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.7,295
"9854","2024-12-19",2,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,200.8
"9855","2024-12-19",2,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,48
"9856","2024-12-19",3,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,256
"9857","2024-12-19",3,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.3,299
"9858","2024-12-19",3,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,120.2
"9859","2024-12-19",3,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,45
"9860","2024-12-19",4,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,267
"9861","2024-12-19",4,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.7,296
"9862","2024-12-19",4,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,142.2
"9863","2024-12-19",4,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,48
"9864","2024-12-19",5,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,268
"9865","2024-12-19",5,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.3,299
"9866","2024-12-19",5,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,133.2
"9867","2024-12-19",5,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,41
"9868","2024-12-19",6,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,267
"9869","2024-12-19",6,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,303
"9870","2024-12-19",6,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,167.4
"9871","2024-12-19",6,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,41
"9872","2024-12-19",7,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,251
"9873","2024-12-19",7,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,303
"9874","2024-12-19",7,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,136.6
"9875","2024-12-19",7,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,37
"9876","2024-12-19",8,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,215
"9877","2024-12-19",8,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.3,291
"9878","2024-12-19",8,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,202.8
"9879","2024-12-19",8,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,41
"9880","2024-12-19",9,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,219
"9881","2024-12-19",9,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.3,289
"9882","2024-12-19",9,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,165.2
"9883","2024-12-19",9,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,38
"9884","2024-12-19",10,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,159
"9885","2024-12-19",10,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.3,306
"9886","2024-12-19",10,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,119.4
"9887","2024-12-19",10,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,21
"9888","2024-12-19",11,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,190
"9889","2024-12-19",11,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.3,305
"9890","2024-12-19",11,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,105.2
"9891","2024-12-19",11,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,41
"9892","2024-12-19",12,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,198
"9893","2024-12-19",12,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.3,291
"9894","2024-12-19",12,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,156.6
"9895","2024-12-19",12,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,52
"9896","2024-12-19",13,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,320
"9897","2024-12-19",13,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.3,295
"9898","2024-12-19",13,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,159.8
"9899","2024-12-19",13,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,51
"9900","2024-12-19",14,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,56
"9901","2024-12-19",14,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0.3,295
"9902","2024-12-19",14,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0,107.8
"9903","2024-12-19",14,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,44
"9904","2024-12-19",15,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,41
"9905","2024-12-19",15,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9906","2024-12-19",15,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,170.6
"9907","2024-12-19",15,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,49
"9908","2024-12-19",16,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,84
"9909","2024-12-19",16,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9910","2024-12-19",16,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,178.4
"9911","2024-12-19",16,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,49
"9912","2024-12-19",17,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,91
"9913","2024-12-19",17,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9914","2024-12-19",17,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,198.4
"9915","2024-12-19",17,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,15
"9916","2024-12-19",18,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,74
"9917","2024-12-19",18,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9918","2024-12-19",18,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,186.4
"9919","2024-12-19",18,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,298
"9920","2024-12-19",19,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,74
"9921","2024-12-19",19,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9922","2024-12-19",19,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,184.2
"9923","2024-12-19",19,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,306
"9924","2024-12-19",20,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,81
"9925","2024-12-19",20,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9926","2024-12-19",20,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,185.2
"9927","2024-12-19",20,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,300
"9928","2024-12-19",21,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,79
"9929","2024-12-19",21,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9930","2024-12-19",21,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,182.8
"9931","2024-12-19",21,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,305
"9932","2024-12-19",22,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,79
"9933","2024-12-19",22,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9934","2024-12-19",22,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,182.8
"9935","2024-12-19",22,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,305
"9936","2024-12-19",23,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,77
"9937","2024-12-19",23,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9938","2024-12-19",23,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,133
"9939","2024-12-19",23,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,309
"9940","2024-12-20",0,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,77
"9941","2024-12-20",0,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9942","2024-12-20",0,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,210.6
"9943","2024-12-20",0,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,323
"9944","2024-12-20",1,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,74
"9945","2024-12-20",1,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9946","2024-12-20",1,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,118.2
"9947","2024-12-20",1,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,321
"9948","2024-12-20",2,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,74
"9949","2024-12-20",2,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9950","2024-12-20",2,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,190.8
"9951","2024-12-20",2,"SSMH-SI","SSMH","SI",NA,NA,NA,NA,NA,NA,0,330
"9952","2024-12-20",3,"SSMH-BASE","SSMH","BASE",NA,NA,NA,NA,NA,NA,0,80
"9953","2024-12-20",3,"SSMH-SA","SSMH","SA",NA,NA,NA,NA,NA,NA,0,295
"9954","2024-12-20",3,"SSMH-SB","SSMH","SB",NA,NA,NA,NA,NA,NA,0.38,185.8
