Line#,Date,"Wind Speed (RXW-WCF 21198259:21181033-1), m/s, RX3000_BRW1_TNHA","Gust Speed (RXW-WCF 21198259:21181033-2), m/s, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21181033-3), *, RX3000_BRW1_TNHA","Wind Speed (RXW-WCF 21198259:21206909-1), m/s, RX3000_BRW1_TNHA","Gust Speed (RXW-WCF 21198259:21206909-2), m/s, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21206909-3), *, RX3000_BRW1_TNHA","Wind Speed (RXW-WCF 21198259:21398709-1), m/s, RX3000_BRW1_TNHA","Gust Speed (RXW-WCF 21198259:21398709-2), m/s, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21398709-3), *, RX3000_BRW1_TNHA","Wind Speed (RXW-WCF 21198259:21398712-1), m/s, RX3000_BRW1_TNHA","Gust Speed (RXW-WCF 21198259:21398712-2), m/s, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21398712-3), *, RX3000_BRW1_TNHA","Wind Speed (RXW-WCF 21401801:21206911-1), m/s, RX3000_BRW4_SSMH","Gust Speed (RXW-WCF 21401801:21206911-2), m/s, RX3000_BRW4_SSMH","Wind Direction (RXW-WCF 21401801:21206911-3), *, RX3000_BRW4_SSMH","Wind Speed (RXW-WCF 21401801:21206912-1), m/s, RX3000_BRW4_SSMH","Gust Speed (RXW-WCF 21401801:21206912-2), m/s, RX3000_BRW4_SSMH","Wind Direction (RXW-WCF 21401801:21206912-3), *, RX3000_BRW4_SSMH","Wind Speed (RXW-WCF 21401801:21398711-1), m/s, RX3000_BRW4_SSMH","Gust Speed (RXW-WCF 21401801:21398711-2), m/s, RX3000_BRW4_SSMH","Wind Direction (RXW-WCF 21401801:21398711-3), *, RX3000_BRW4_SSMH","Wind Speed (RXW-WCF 21198259:21398716-1), m/s, RX3000_BRW1_TNHA","Gust Speed (RXW-WCF 21198259:21398716-2), m/s, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21398716-3), *, RX3000_BRW1_TNHA"
1309,07/25/24 12:00:00,-888.88,-888.88,-888.88,0.0,0.7,310,0.3,1.3,261,,,,0.0,1.0,101,,,,0.0,0.0,126,0.0,0.7,66
1310,07/25/24 13:00:00,-888.88,-888.88,-888.88,0.0,1.0,118,0.3,1.3,278,,,,0.0,1.0,110,,,,0.0,0.0,152,0.0,1.0,67
1311,07/25/24 14:00:00,-888.88,-888.88,-888.88,0.0,1.0,125,0.3,2.0,281,,,,0.3,1.7,107,,,,0.0,0.0,81,0.0,1.3,62
1312,07/25/24 15:00:00,-888.88,-888.88,-888.88,0.3,2.3,107,1.0,3.0,300,,,,0.3,2.7,94,,,,0.0,0.0,3,0.0,1.3,167
1313,07/25/24 16:00:00,-888.88,-888.88,-888.88,1.0,3.4,316,1.0,3.0,302,,,,0.7,2.0,77,,,,0.0,0.0,264,0.3,1.0,213
1314,07/25/24 17:00:00,-888.88,-888.88,-888.88,1.7,4.0,309,1.0,3.7,309,,,,0.3,2.0,80,,,,0.0,0.0,260,0.0,1.3,218
1315,07/25/24 18:00:00,-888.88,-888.88,-888.88,2.0,4.7,307,0.7,2.7,314,,,,0.7,2.0,79,,,,0.0,0.0,250,0.0,1.0,147
1316,07/25/24 19:00:00,-888.88,-888.88,-888.88,2.3,4.0,309,0.0,1.7,300,,,,0.3,1.7,80,,,,0.0,0.0,263,0.3,1.7,86
1317,07/25/24 20:00:00,-888.88,-888.88,-888.88,1.3,4.4,323,0.0,0.7,303,,,,0.0,0.3,87,,,,0.0,0.0,291,0.3,2.0,107
1318,07/25/24 21:00:00,-888.88,-888.88,-888.88,0.3,2.7,83,0.0,0.7,305,,,,0.0,1.3,10,,,,0.0,0.0,306,0.3,1.3,153
1319,07/25/24 22:00:00,-888.88,-888.88,-888.88,0.3,2.7,51,0.0,0.7,305,,,,0.0,1.3,329,,,,0.0,0.0,307,0.3,1.7,154
1320,07/25/24 23:00:00,-888.88,-888.88,-888.88,1.7,4.7,100,0.3,2.7,25,,,,0.3,2.0,344,,,,0.0,0.0,314,0.7,2.3,154
1321,07/26/24 00:00:00,-888.88,-888.88,-888.88,3.4,6.4,115,1.0,2.7,102,,,,0.3,2.0,343,,,,0.0,0.0,330,1.0,2.3,168
1322,07/26/24 01:00:00,-888.88,-888.88,-888.88,4.0,6.7,119,0.7,2.7,107,,,,1.0,3.0,348,,,,0.0,0.0,340,1.0,3.0,247
1323,07/26/24 02:00:00,-888.88,-888.88,-888.88,4.7,6.7,122,0.7,2.7,118,,,,1.0,3.0,341,,,,0.0,0.0,358,1.3,3.4,270
1324,07/26/24 03:00:00,-888.88,-888.88,-888.88,5.0,8.0,122,0.7,2.3,114,,,,1.0,3.0,343,,,,0.0,0.0,357,1.3,3.4,271
1325,07/26/24 04:00:00,-888.88,-888.88,-888.88,5.4,8.0,122,0.7,2.7,112,,,,1.0,3.4,341,,,,0.0,0.0,357,1.7,4.7,270
1326,07/26/24 05:00:00,-888.88,-888.88,-888.88,5.4,8.0,122,0.7,2.7,114,,,,1.0,3.0,341,,,,0.0,0.0,358,1.7,3.7,272
1327,07/26/24 06:00:00,-888.88,-888.88,-888.88,5.7,8.4,122,1.0,2.7,124,,,,1.0,3.4,338,,,,0.0,0.0,3,1.7,5.4,268
1328,07/26/24 07:00:00,-888.88,-888.88,-888.88,5.7,8.4,124,1.0,2.7,135,,,,1.0,3.7,331,,,,0.0,0.0,11,1.7,5.7,264
1329,07/26/24 08:00:00,-888.88,-888.88,-888.88,5.7,8.0,124,1.0,3.0,138,,,,1.3,3.7,331,,,,0.0,0.0,15,2.0,6.0,261
1330,07/26/24 09:00:00,-888.88,-888.88,-888.88,5.7,8.7,124,1.0,2.7,138,,,,1.3,3.7,334,,,,0.0,0.0,8,1.7,5.4,267
1331,07/26/24 10:00:00,-888.88,-888.88,-888.88,6.0,9.4,124,1.0,2.7,139,,,,1.3,4.0,330,,,,0.0,0.0,14,2.0,6.0,264
1332,07/26/24 11:00:00,-888.88,-888.88,-888.88,6.4,10.1,124,1.0,3.4,139,,,,1.3,4.0,334,,,,0.0,0.0,11,2.0,7.0,263
1333,07/26/24 12:00:00,-888.88,-888.88,-888.88,6.4,10.4,124,1.0,3.0,136,,,,1.3,3.7,338,,,,0.0,0.0,8,2.3,6.7,261
1334,07/26/24 13:00:00,-888.88,-888.88,-888.88,6.7,9.7,124,1.3,3.4,136,,,,1.7,4.7,330,,,,0.0,0.0,15,2.3,7.0,263
1335,07/26/24 14:00:00,-888.88,-888.88,-888.88,6.7,10.4,124,1.3,3.4,138,,,,1.3,4.0,326,,,,0.0,0.0,17,2.7,7.7,258
1336,07/26/24 15:00:00,-888.88,-888.88,-888.88,6.7,10.1,124,1.0,3.4,139,,,,1.3,5.0,330,,,,0.0,0.0,17,2.3,7.0,260
1337,07/26/24 16:00:00,-888.88,-888.88,-888.88,5.4,8.4,124,1.0,2.3,138,,,,1.3,4.0,316,,,,0.0,0.0,24,3.0,6.7,253
1338,07/26/24 17:00:00,-888.88,-888.88,-888.88,6.0,9.1,124,1.0,2.7,139,,,,1.3,5.0,317,,,,0.0,0.0,25,2.7,6.7,254
1339,07/26/24 18:00:00,-888.88,-888.88,-888.88,6.4,10.1,124,1.0,3.0,140,,,,1.3,4.7,327,,,,0.0,0.0,22,3.0,7.7,256
1340,07/26/24 19:00:00,-888.88,-888.88,-888.88,6.4,9.7,124,1.0,3.7,136,,,,1.7,5.4,313,,,,0.0,0.0,24,3.4,7.4,254
1341,07/26/24 20:00:00,-888.88,-888.88,-888.88,6.0,9.4,124,1.0,2.3,136,,,,1.7,5.0,313,,,,0.0,0.0,25,3.4,7.4,254
1342,07/26/24 21:00:00,-888.88,-888.88,-888.88,5.7,8.4,124,1.0,2.7,138,,,,1.7,4.7,303,,,,0.0,0.0,28,3.4,7.7,254
1343,07/26/24 22:00:00,-888.88,-888.88,-888.88,6.0,9.4,124,1.0,3.0,138,,,,1.7,4.7,320,,,,0.0,0.0,24,3.0,7.0,256
1344,07/26/24 23:00:00,-888.88,-888.88,-888.88,6.4,9.4,124,1.0,3.4,140,,,,1.7,6.0,313,,,,0.0,0.0,25,3.0,7.7,254
1345,07/27/24 00:00:00,-888.88,-888.88,-888.88,6.4,9.7,124,1.0,2.7,139,,,,1.7,4.7,321,,,,0.0,0.0,22,3.0,7.4,256
1346,07/27/24 01:00:00,-888.88,-888.88,-888.88,5.7,8.7,124,1.0,3.0,140,,,,1.3,4.4,321,,,,0.0,0.0,25,3.0,7.4,254
1347,07/27/24 02:00:00,-888.88,-888.88,-888.88,5.4,8.4,124,0.7,2.7,136,,,,1.3,4.7,312,,,,0.0,0.0,29,3.0,6.7,254
1348,07/27/24 03:00:00,-888.88,-888.88,-888.88,4.7,7.7,125,0.7,2.3,133,,,,1.3,4.7,306,,,,0.0,0.0,37,3.7,7.0,256
1349,07/27/24 04:00:00,-888.88,-888.88,-888.88,4.4,6.7,125,0.7,2.0,128,,,,1.7,5.0,302,,,,0.0,0.0,39,4.0,7.0,258
1350,07/27/24 05:00:00,-888.88,-888.88,-888.88,4.7,8.4,125,0.7,2.3,133,,,,1.3,5.7,309,,,,0.0,0.0,29,3.7,7.4,254
1351,07/27/24 06:00:00,-888.88,-888.88,-888.88,4.7,7.7,124,0.7,2.0,136,,,,1.3,4.4,310,,,,0.0,0.0,29,3.4,7.0,254
1352,07/27/24 07:00:00,-888.88,-888.88,-888.88,4.7,7.4,124,0.7,2.3,136,,,,1.3,4.0,309,,,,0.0,0.0,28,3.4,6.0,253
1353,07/27/24 08:00:00,-888.88,-888.88,-888.88,4.4,7.4,124,0.7,2.0,136,,,,1.3,4.4,310,,,,0.0,0.0,31,3.0,6.4,254
1354,07/27/24 09:00:00,-888.88,-888.88,-888.88,3.7,6.4,125,0.3,2.3,139,,,,1.0,4.7,300,,,,0.0,0.0,32,3.0,6.0,256
1355,07/27/24 10:00:00,-888.88,-888.88,-888.88,4.0,6.4,125,0.7,2.0,132,,,,1.3,4.0,303,,,,0.0,0.0,32,3.4,6.0,256
1356,07/27/24 11:00:00,-888.88,-888.88,-888.88,3.4,5.7,125,0.3,1.7,131,,,,1.0,4.0,309,,,,0.0,0.0,38,3.0,6.0,258
1357,07/27/24 12:00:00,-888.88,-888.88,-888.88,3.0,5.4,125,0.3,1.3,131,,,,1.0,4.4,309,,,,0.0,0.0,39,3.0,5.7,260
1358,07/27/24 13:00:00,-888.88,-888.88,-888.88,3.4,5.4,125,0.3,1.7,136,,,,1.0,3.4,303,,,,0.0,0.0,29,2.7,5.0,254
1359,07/27/24 14:00:00,-888.88,-888.88,-888.88,3.4,6.0,125,0.3,1.7,138,,,,1.0,3.4,303,,,,0.0,0.0,28,2.3,5.0,253
1360,07/27/24 15:00:00,-888.88,-888.88,-888.88,3.0,5.4,125,0.3,2.0,138,,,,1.0,3.7,305,,,,0.0,0.0,34,2.7,5.0,258
1361,07/27/24 16:00:00,-888.88,-888.88,-888.88,2.3,4.7,125,0.3,1.3,133,,,,1.0,3.7,302,,,,0.0,0.0,41,2.7,4.7,263
1362,07/27/24 17:00:00,-888.88,-888.88,-888.88,3.0,5.7,125,0.3,1.3,136,,,,1.0,3.0,309,,,,0.0,0.0,35,2.7,5.0,257
1363,07/27/24 18:00:00,-888.88,-888.88,-888.88,2.7,6.0,125,0.3,1.7,129,,,,1.0,3.7,300,,,,0.0,0.0,41,2.7,5.0,265
1364,07/27/24 19:00:00,-888.88,-888.88,-888.88,2.7,5.0,125,0.3,1.7,131,,,,1.0,4.4,306,,,,0.0,0.0,49,2.7,5.4,265
1365,07/27/24 20:00:00,-888.88,-888.88,-888.88,2.3,4.7,125,0.3,1.3,133,,,,1.0,5.0,309,,,,0.0,0.0,48,2.3,4.7,263
1366,07/27/24 21:00:00,-888.88,-888.88,-888.88,2.0,4.4,125,0.3,1.3,126,,,,1.0,3.4,307,,,,0.0,0.0,49,2.3,4.4,271
1367,07/27/24 22:00:00,-888.88,-888.88,-888.88,2.0,5.0,125,0.3,1.7,126,,,,1.0,3.7,306,,,,0.0,0.0,51,2.3,5.0,267
1368,07/27/24 23:00:00,-888.88,-888.88,-888.88,1.7,4.0,124,0.3,1.7,131,,,,1.3,3.7,310,,,,0.0,0.0,59,2.3,4.4,275
1369,07/28/24 00:00:00,-888.88,-888.88,-888.88,1.3,3.7,121,0.3,1.7,133,,,,1.3,4.4,306,,,,0.0,0.0,55,2.0,4.7,286
1370,07/28/24 01:00:00,-888.88,-888.88,-888.88,1.7,4.0,125,0.3,1.7,132,,,,1.3,4.4,310,,,,0.0,0.0,59,2.3,5.0,272
1371,07/28/24 02:00:00,-888.88,-888.88,-888.88,1.7,4.4,124,0.3,1.7,131,,,,1.3,3.7,310,,,,0.0,0.0,60,2.3,4.7,277
1372,07/28/24 03:00:00,-888.88,-888.88,-888.88,1.0,3.0,121,0.3,1.3,136,,,,1.3,4.0,310,,,,0.0,0.0,67,2.0,3.7,288
1373,07/28/24 04:00:00,-888.88,-888.88,-888.88,0.7,2.7,121,0.3,1.3,126,,,,1.3,4.4,310,,,,0.0,0.0,70,2.0,3.7,291
1374,07/28/24 05:00:00,-888.88,-888.88,-888.88,1.0,3.4,122,0.3,1.3,136,,,,1.3,3.7,313,,,,0.0,0.0,66,2.0,4.0,286
1375,07/28/24 06:00:00,-888.88,-888.88,-888.88,0.7,2.3,119,0.3,1.3,125,,,,1.0,4.0,314,,,,0.0,0.0,70,2.0,3.4,291
1376,07/28/24 07:00:00,-888.88,-888.88,-888.88,0.7,2.0,121,0.3,1.3,124,,,,1.3,3.4,313,,,,0.0,0.0,70,1.7,3.4,295
1377,07/28/24 08:00:00,-888.88,-888.88,-888.88,0.7,2.3,121,0.3,1.3,140,,,,1.3,3.4,314,,,,0.0,0.0,70,1.7,3.7,292
1378,07/28/24 09:00:00,-888.88,-888.88,-888.88,0.7,2.3,121,0.0,1.3,140,,,,1.0,3.0,316,,,,0.0,0.0,65,1.3,3.4,289
1379,07/28/24 10:00:00,-888.88,-888.88,-888.88,0.7,2.0,124,0.3,1.3,140,,,,1.3,3.0,313,,,,0.0,0.0,67,1.7,4.0,285
1380,07/28/24 11:00:00,-888.88,-888.88,-888.88,0.7,2.0,121,0.3,1.3,135,,,,1.3,3.7,313,,,,0.0,0.0,69,1.7,3.4,292
1381,07/28/24 12:00:00,-888.88,-888.88,-888.88,0.7,2.0,121,0.0,1.3,112,,,,1.0,3.4,316,,,,0.0,0.0,63,1.3,3.0,291
1382,07/28/24 13:00:00,-888.88,-888.88,-888.88,0.7,2.3,121,0.3,1.0,135,,,,1.0,3.4,314,,,,0.0,0.0,60,1.7,3.4,292
1383,07/28/24 14:00:00,-888.88,-888.88,-888.88,0.7,2.3,119,0.3,1.7,135,,,,1.7,4.0,312,,,,0.0,0.0,69,2.0,4.0,291
1384,07/28/24 15:00:00,-888.88,-888.88,-888.88,0.7,2.3,117,0.3,1.7,133,,,,1.7,4.0,310,,,,0.0,0.0,72,2.0,4.4,296
1385,07/28/24 16:00:00,-888.88,-888.88,-888.88,1.0,2.3,118,0.3,1.7,143,,,,1.7,5.0,309,,,,0.0,0.0,69,2.0,4.4,292
1386,07/28/24 17:00:00,-888.88,-888.88,-888.88,1.0,3.0,119,0.3,1.7,132,,,,2.0,4.7,310,,,,0.0,0.0,70,2.3,4.4,291
1387,07/28/24 18:00:00,-888.88,-888.88,-888.88,1.0,3.0,118,0.7,2.0,139,,,,2.0,5.4,309,,,,0.0,0.0,73,2.7,5.4,293
1388,07/28/24 19:00:00,-888.88,-888.88,-888.88,1.0,3.4,119,0.7,1.7,132,,,,2.3,5.4,310,,,,0.0,0.0,72,3.0,5.7,296
1389,07/28/24 20:00:00,-888.88,-888.88,-888.88,1.3,3.4,121,0.7,2.0,136,,,,2.3,6.4,309,,,,0.0,0.0,74,3.0,5.4,291
1390,07/28/24 21:00:00,-888.88,-888.88,-888.88,1.3,4.4,124,0.7,2.0,133,,,,2.3,6.0,306,,,,0.0,0.0,72,3.0,5.7,289
1391,07/28/24 22:00:00,-888.88,-888.88,-888.88,1.3,3.4,118,0.7,2.7,140,,,,2.7,6.4,306,,,,0.0,0.0,76,3.0,5.7,292
1392,07/28/24 23:00:00,-888.88,-888.88,-888.88,1.3,4.4,119,0.7,2.3,138,,,,2.3,5.7,307,,,,0.0,0.0,69,3.0,6.7,291
1393,07/29/24 00:00:00,-888.88,-888.88,-888.88,1.7,4.4,119,0.7,2.3,133,,,,2.0,6.0,303,,,,0.0,0.0,63,3.4,6.4,286
1394,07/29/24 01:00:00,-888.88,-888.88,-888.88,1.7,5.0,122,0.7,2.3,138,,,,2.3,5.7,306,,,,0.0,0.0,65,3.4,6.4,284
1395,07/29/24 02:00:00,-888.88,-888.88,-888.88,1.7,4.7,121,0.7,2.3,136,,,,2.0,6.0,306,,,,0.0,0.0,63,3.4,6.0,288
1396,07/29/24 03:00:00,-888.88,-888.88,-888.88,2.0,5.0,122,0.7,2.3,133,,,,2.0,5.7,303,,,,0.0,0.0,65,3.4,6.4,284
1397,07/29/24 04:00:00,-888.88,-888.88,-888.88,1.7,4.4,122,0.7,2.7,131,,,,2.0,5.0,306,,,,0.0,0.0,65,3.4,6.4,285
1398,07/29/24 05:00:00,-888.88,-888.88,-888.88,1.7,3.7,122,0.7,2.0,131,,,,1.7,6.0,303,,,,0.0,0.0,63,3.4,6.4,285
1399,07/29/24 06:00:00,-888.88,-888.88,-888.88,1.7,4.4,121,0.7,2.3,131,,,,2.0,5.4,305,,,,0.0,0.0,63,3.4,5.7,285
1400,07/29/24 07:00:00,-888.88,-888.88,-888.88,1.7,3.7,121,0.7,1.7,129,,,,2.0,5.0,305,,,,0.0,0.0,62,3.0,5.7,285
1401,07/29/24 08:00:00,-888.88,-888.88,-888.88,1.7,3.4,122,0.7,1.7,129,,,,2.0,5.0,307,,,,0.0,0.0,63,3.0,5.0,285
1402,07/29/24 09:00:00,-888.88,-888.88,-888.88,1.7,3.7,124,0.7,2.0,132,,,,1.7,4.4,307,,,,0.0,0.0,60,2.7,6.0,285
1403,07/29/24 10:00:00,-888.88,-888.88,-888.88,1.3,3.7,121,0.7,1.7,131,,,,1.7,4.7,305,,,,0.0,0.0,62,3.0,5.7,284
1404,07/29/24 11:00:00,-888.88,-888.88,-888.88,1.3,3.0,122,0.7,2.0,132,,,,1.7,5.7,306,,,,0.0,0.0,62,3.0,5.0,285
1405,07/29/24 12:00:00,-888.88,-888.88,-888.88,1.3,3.7,122,0.7,2.0,129,,,,1.7,4.7,306,,,,0.0,0.0,60,3.0,5.7,285
1406,07/29/24 13:00:00,-888.88,-888.88,-888.88,1.3,3.4,121,0.7,2.0,129,,,,1.7,4.4,305,,,,0.0,0.0,62,3.0,5.7,284
1407,07/29/24 14:00:00,-888.88,-888.88,-888.88,1.3,3.7,121,0.7,2.0,133,,,,2.0,5.4,306,,,,0.0,0.0,65,3.0,5.7,286
1408,07/29/24 15:00:00,-888.88,-888.88,-888.88,1.3,3.0,121,0.7,2.0,132,,,,2.0,5.0,305,,,,0.0,0.0,67,2.7,5.4,286
1409,07/29/24 16:00:00,-888.88,-888.88,-888.88,1.3,3.0,122,0.7,2.0,132,,,,1.7,5.0,307,,,,0.0,0.0,65,2.7,5.4,284
1410,07/29/24 17:00:00,-888.88,-888.88,-888.88,1.3,3.4,121,0.7,1.7,136,,,,1.7,4.4,309,,,,0.0,0.0,65,2.7,5.0,289
1411,07/29/24 18:00:00,-888.88,-888.88,-888.88,1.7,4.4,124,0.7,1.7,132,,,,1.3,4.0,309,,,,0.0,0.0,59,2.7,5.4,279
1412,07/29/24 19:00:00,-888.88,-888.88,-888.88,2.0,4.7,125,0.7,2.0,131,,,,1.3,4.7,307,,,,0.0,0.0,56,3.0,5.4,278
1413,07/29/24 20:00:00,-888.88,-888.88,-888.88,1.7,4.7,124,0.7,2.0,136,,,,1.7,4.0,306,,,,0.0,0.0,59,3.0,5.4,282
1414,07/29/24 21:00:00,-888.88,-888.88,-888.88,2.0,4.7,125,0.7,2.0,131,,,,1.3,5.4,299,,,,0.0,0.0,55,2.7,5.7,277
1415,07/29/24 22:00:00,-888.88,-888.88,-888.88,2.0,5.4,125,0.7,1.7,126,,,,1.3,4.7,303,,,,0.0,0.0,56,2.7,5.7,275
1416,07/29/24 23:00:00,-888.88,-888.88,-888.88,2.3,5.4,126,0.7,1.7,129,,,,1.3,4.4,306,,,,0.0,0.0,52,3.0,5.7,270
1417,07/30/24 00:00:00,-888.88,-888.88,-888.88,2.3,5.0,125,0.3,1.7,135,,,,1.0,4.0,310,,,,0.0,0.0,51,2.7,5.0,268
1418,07/30/24 01:00:00,-888.88,-888.88,-888.88,2.3,4.7,125,0.3,1.7,132,,,,1.0,3.7,312,,,,0.0,0.0,52,2.7,5.0,267
1419,07/30/24 02:00:00,-888.88,-888.88,-888.88,1.7,5.0,125,0.3,1.3,131,,,,1.3,3.7,310,,,,0.0,0.0,55,2.3,5.0,277
1420,07/30/24 03:00:00,-888.88,-888.88,-888.88,1.3,4.0,122,0.3,1.3,132,,,,1.3,3.7,310,,,,0.0,0.0,59,2.3,4.4,279
1421,07/30/24 04:00:00,-888.88,-888.88,-888.88,2.0,4.4,125,0.3,1.7,131,,,,1.0,3.4,310,,,,0.0,0.0,49,2.7,5.0,268
1422,07/30/24 05:00:00,-888.88,-888.88,-888.88,2.0,4.7,125,0.3,1.7,124,,,,1.0,3.7,307,,,,0.0,0.0,55,2.7,4.7,271
1423,07/30/24 06:00:00,-888.88,-888.88,-888.88,1.7,3.4,125,0.3,1.3,129,,,,1.0,3.4,310,,,,0.0,0.0,56,2.3,5.0,277
1424,07/30/24 07:00:00,-888.88,-888.88,-888.88,1.3,3.7,125,0.3,1.3,139,,,,1.0,3.7,310,,,,0.0,0.0,58,2.3,4.0,278
1425,07/30/24 08:00:00,-888.88,-888.88,-888.88,1.7,3.7,126,0.3,1.3,138,,,,1.0,3.7,310,,,,0.0,0.0,52,2.3,4.4,271
1426,07/30/24 09:00:00,-888.88,-888.88,-888.88,2.0,3.7,126,0.0,1.0,138,,,,0.7,2.7,307,,,,0.0,0.0,45,2.0,4.0,264
1427,07/30/24 10:00:00,-888.88,-888.88,-888.88,2.0,4.0,125,0.0,1.0,143,,,,0.7,2.7,309,,,,0.0,0.0,42,2.0,3.7,257
1428,07/30/24 11:00:00,-888.88,-888.88,-888.88,2.0,4.4,126,0.0,1.0,129,,,,0.7,2.7,305,,,,0.0,0.0,41,2.0,4.0,261
1429,07/30/24 12:00:00,-888.88,-888.88,-888.88,1.7,3.4,126,0.0,1.7,126,,,,0.7,2.7,305,,,,0.0,0.0,49,2.0,3.7,265
1430,07/30/24 13:00:00,-888.88,-888.88,-888.88,1.0,3.0,125,0.3,1.0,131,,,,0.7,3.0,312,,,,0.0,0.0,58,1.7,3.4,278
1431,07/30/24 14:00:00,-888.88,-888.88,-888.88,1.3,3.0,125,0.3,1.0,129,,,,0.7,3.0,312,,,,0.0,0.0,55,2.0,3.7,272
1432,07/30/24 15:00:00,-888.88,-888.88,-888.88,1.3,3.0,125,0.3,1.3,124,,,,0.7,2.7,313,,,,0.0,0.0,59,2.0,3.7,278
1433,07/30/24 16:00:00,-888.88,-888.88,-888.88,0.7,2.0,121,0.3,1.3,108,,,,1.0,3.0,320,,,,0.0,0.0,69,1.7,3.0,285
1434,07/30/24 17:00:00,-888.88,-888.88,-888.88,0.7,2.0,118,0.3,1.3,114,,,,1.0,3.0,319,,,,0.0,0.0,73,1.3,3.0,292
1435,07/30/24 18:00:00,-888.88,-888.88,-888.88,0.7,1.7,118,0.3,1.3,111,,,,1.0,3.0,319,,,,0.0,0.0,72,1.7,3.4,293
1436,07/30/24 19:00:00,-888.88,-888.88,-888.88,0.7,2.3,122,0.0,1.0,107,,,,1.0,2.7,321,,,,0.0,0.0,72,1.3,3.0,288
1437,07/30/24 20:00:00,-888.88,-888.88,-888.88,0.3,2.0,121,0.0,1.0,114,,,,1.0,2.7,320,,,,0.0,0.0,70,1.3,2.7,293
1438,07/30/24 21:00:00,-888.88,-888.88,-888.88,0.7,3.0,122,0.0,1.0,112,,,,0.7,3.0,319,,,,0.0,0.0,59,1.3,3.0,282
1439,07/30/24 22:00:00,-888.88,-888.88,-888.88,0.3,2.3,119,0.0,1.0,111,,,,0.7,2.3,320,,,,0.0,0.0,69,1.0,3.0,293
1440,07/30/24 23:00:00,-888.88,-888.88,-888.88,0.3,2.3,121,0.0,2.0,110,,,,1.0,3.0,321,,,,0.0,0.0,73,1.0,3.0,293
1441,07/31/24 00:00:00,-888.88,-888.88,-888.88,0.3,2.0,119,0.0,2.3,117,,,,1.0,3.0,321,,,,0.0,0.0,97,0.7,2.3,291
1442,07/31/24 01:00:00,-888.88,-888.88,-888.88,0.7,2.3,125,0.0,1.0,77,,,,1.0,3.0,321,,,,0.0,0.0,72,1.0,2.3,275
1443,07/31/24 02:00:00,-888.88,-888.88,-888.88,1.7,3.4,125,0.0,1.0,114,,,,1.0,3.0,316,,,,0.0,0.0,55,1.7,3.7,264
1444,07/31/24 03:00:00,-888.88,-888.88,-888.88,0.7,2.7,121,0.3,1.3,138,,,,1.3,4.4,312,,,,0.0,0.0,73,2.0,3.7,289
1445,07/31/24 04:00:00,-888.88,-888.88,-888.88,0.3,1.7,117,0.3,1.7,122,,,,1.3,3.7,314,,,,0.0,0.0,79,1.7,3.4,299
1446,07/31/24 05:00:00,-888.88,-888.88,-888.88,0.3,1.7,117,0.3,1.3,118,,,,1.7,4.4,314,,,,0.0,0.0,86,1.7,3.4,303
1447,07/31/24 06:00:00,-888.88,-888.88,-888.88,0.3,1.3,117,0.3,1.3,108,,,,1.7,3.4,314,,,,0.0,0.0,88,1.3,3.0,303
1448,07/31/24 07:00:00,-888.88,-888.88,-888.88,0.3,1.7,131,0.3,2.3,115,,,,1.7,3.7,314,,,,0.0,0.0,90,1.7,3.4,317
1449,07/31/24 08:00:00,-888.88,-888.88,-888.88,0.0,1.0,307,0.3,2.7,121,,,,2.0,3.7,313,,,,0.0,0.0,94,1.7,3.4,321
1450,07/31/24 09:00:00,-888.88,-888.88,-888.88,0.3,1.7,303,0.7,3.7,112,,,,2.0,4.4,314,,,,0.0,0.0,98,2.0,4.0,321
1451,07/31/24 10:00:00,-888.88,-888.88,-888.88,0.7,2.3,299,1.3,4.4,117,,,,2.3,4.7,312,,,,0.0,0.0,102,2.0,4.0,326
1452,07/31/24 11:00:00,-888.88,-888.88,-888.88,1.0,2.3,299,1.3,4.4,115,,,,2.0,5.0,316,,,,0.0,0.0,105,2.0,4.4,331
1453,07/31/24 12:00:00,-888.88,-888.88,-888.88,0.7,2.3,298,1.3,4.0,118,,,,2.0,4.7,316,,,,0.0,0.0,111,1.7,4.0,331
1454,07/31/24 13:00:00,-888.88,-888.88,-888.88,0.7,2.7,300,1.3,4.0,122,,,,2.7,5.7,316,,,,0.0,0.0,118,1.7,4.7,340
1455,07/31/24 14:00:00,-888.88,-888.88,-888.88,1.0,3.0,300,1.7,5.0,124,,,,2.7,6.0,316,,,,0.0,0.0,115,2.3,5.4,334
1456,07/31/24 15:00:00,-888.88,-888.88,-888.88,1.3,3.4,299,1.7,5.0,119,,,,2.7,6.4,317,,,,0.0,0.0,112,2.3,6.4,337
1457,07/31/24 16:00:00,-888.88,-888.88,-888.88,1.3,3.7,299,2.3,6.4,121,,,,3.0,6.7,316,,,,0.0,0.0,111,3.4,6.0,333
1458,07/31/24 17:00:00,-888.88,-888.88,-888.88,1.7,3.7,299,2.0,5.7,126,,,,3.4,7.7,317,,,,0.0,0.0,115,3.0,6.0,333
