Line#,Date,"Wind Direction (S-WDA 21198259:21167037-1), *, RX3000_BRW1","Wind Speed (S-WSB 21198259:21176861-1), m/s, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21181033-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21181033-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21206909-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21206909-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398709-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398709-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398712-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398712-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21198259:21398715-1), m/s, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398715-3), *, RX3000_BRW1","Wind Speed (RXW-WCF 21401801:21206912-1), m/s, RX3000_BRW4","Wind Direction (RXW-WCF 21401801:21206912-3), *, RX3000_BRW4","Wind Direction (S-WDA 21401801:21350820-1), *, RX3000_BRW4","Wind Speed (S-WSB 21401801:21350910-1), m/s, RX3000_BRW4","Wind Speed (RXW-WCF 21401800:21206910-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21206910-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398719-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398719-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398724-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398724-3), *, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398729-1), m/s, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398729-3), *, RX3000_BRW5","Wind Direction (RXW-WCF 21401800:21398733-3), *, RX3000_BRW5","Wind Direction (S-WDA 21401800:21350825-1), *, RX3000_BRW5","Wind Speed (S-WSB 21401800:21350894-1), m/s, RX3000_BRW5","Wind Speed (RXW-WCF 21401800:21398733-1), m/s, RX3000_BRW5","Wind Direction (S-WDA 21401803:21350855-1), *, RX3000_BRW6","Wind Speed (S-WSB 21401803:21350915-1), m/s, RX3000_BRW6"
179,06/19/22 14:50:00,211,2.0,,,1.7,117,0.3,133,1.7,278,0.7,164,0.0,183,251,1.0,,,,,,,,,,,,,,
180,06/19/22 14:55:00,219,2.5,,,1.3,117,0.3,133,2.0,286,1.0,191,0.0,201,263,1.0,,,,,,,,,,,,,,
181,06/19/22 15:00:00,218,3.0,,,1.0,112,0.3,115,1.3,299,1.3,194,0.0,190,270,1.0,,,,,,,,,,,,,,
182,06/19/22 15:05:00,215,2.0,,,1.3,115,0.3,107,1.7,281,1.0,168,0.0,88,274,1.5,,,,,,,,,,,,,,
183,06/19/22 15:10:00,216,3.0,,,1.0,112,0.3,121,1.7,299,1.7,201,0.0,218,268,1.0,,,,,,,,,,,,,,
184,06/19/22 15:15:00,222,3.0,,,1.0,107,0.3,133,1.7,329,1.3,166,0.0,91,270,1.5,,,,,,,,,,,,,,
185,06/19/22 15:20:00,216,3.5,,,1.0,108,0.3,136,1.3,324,1.7,190,0.3,102,270,1.5,,,,,,,,,,,,,,
186,06/19/22 15:25:00,220,3.0,,,1.0,107,0.3,138,1.3,321,1.3,171,0.0,119,274,1.5,,,,,,,,,,,,,,
187,06/19/22 15:30:00,226,2.5,,,0.7,114,0.3,124,1.3,333,0.7,150,0.0,111,265,1.0,,,,,,,,,,,,,,
188,06/19/22 15:35:00,225,2.5,,,0.7,107,0.3,125,1.3,345,1.0,167,0.3,100,261,1.0,,,,,,,,,,,,,,
189,06/19/22 15:40:00,219,2.5,,,0.7,111,0.3,132,1.0,307,1.0,175,0.0,118,272,1.0,,,,,,,,,,,,,,
190,06/19/22 15:45:00,223,2.5,,,0.7,111,0.3,136,1.0,317,1.0,177,0.0,157,265,1.0,,,,,,,,,,,,,,
191,06/19/22 15:50:00,219,2.5,,,0.7,111,0.3,110,1.0,319,1.0,204,0.0,124,270,1.0,,,,,,,,,,,,,,
192,06/19/22 15:55:00,223,2.5,,,0.7,111,0.3,118,1.3,357,0.7,136,0.0,156,268,1.0,,,,,,,,,,,,,,
193,06/19/22 16:00:00,225,2.5,,,1.0,105,0.7,112,1.7,352,1.0,156,0.0,171,282,1.0,,,,,,,,,,,,,,
194,06/19/22 16:05:00,226,3.5,,,0.7,101,0.3,121,2.0,341,1.0,115,0.3,107,275,1.5,,,,,,,,,,,,,,
195,06/19/22 16:10:00,223,3.0,,,0.7,102,0.3,112,1.7,336,1.0,131,0.3,115,270,1.5,,,,,,,,,,,,,,
196,06/19/22 16:15:00,222,2.5,,,0.3,108,0.3,110,1.7,343,0.7,178,0.3,98,271,2.0,,,,,,,,,,,,,,
197,06/19/22 16:20:00,225,2.5,,,0.3,114,0.3,111,1.7,348,0.7,188,0.3,136,279,1.5,,,,,,,,,,,,,,
198,06/19/22 16:25:00,227,2.0,,,0.3,107,0.3,114,1.3,347,0.3,145,0.3,114,293,1.5,,,,,,,,,,,,,,
199,06/19/22 16:30:00,225,2.0,,,0.3,104,0.3,128,1.3,338,0.7,153,0.0,133,277,1.0,,,,,,,,,,,,,,
200,06/19/22 16:35:00,226,2.5,,,0.7,110,0.3,108,1.7,348,1.0,124,0.3,149,275,1.5,,,,,,,,,,,,,,
201,06/19/22 16:40:00,223,3.5,,,1.0,101,0.7,128,2.0,327,1.3,167,0.3,115,275,1.5,,,,,,,,,,,,,,
202,06/19/22 16:45:00,220,2.0,,,0.7,105,0.3,112,1.3,317,0.7,119,0.3,110,272,1.5,,,,,,,,,,,,,,
203,06/19/22 16:50:00,225,2.5,,,0.7,107,0.3,129,1.7,336,1.0,128,0.0,163,278,1.0,,,,,,,,,,,,,,
204,06/19/22 16:55:00,220,3.0,,,0.7,114,0.3,121,1.7,313,1.0,178,0.3,111,265,1.5,,,,,,,,,,,,,,
205,06/19/22 17:00:00,222,2.0,,,0.7,111,0.3,115,1.0,323,0.7,147,0.3,100,270,1.5,,,,,,,,,,,,,,
206,06/19/22 17:05:00,213,2.0,,,1.0,118,0.0,115,1.7,282,0.7,183,0.0,119,268,1.5,,,,,,,,,,,,,,
207,06/19/22 17:10:00,216,3.0,,,1.0,114,0.3,121,1.7,282,1.3,181,0.0,108,270,1.0,,,,,,,,,,,,,,
208,06/19/22 17:15:00,218,3.0,,,1.0,115,0.3,129,1.3,326,1.3,183,0.0,136,272,1.0,,,,,,,,,,,,,,
209,06/19/22 17:20:00,222,2.0,,,0.7,107,0.3,108,1.0,334,0.7,177,0.0,115,271,1.0,,,,,,,,,,,,,,
210,06/19/22 17:25:00,222,3.0,,,0.7,110,0.3,149,1.3,327,1.3,184,0.0,138,268,1.0,,,,,,,,,,,,,,
211,06/19/22 17:30:00,223,3.0,,,0.7,110,0.7,129,1.3,331,1.0,167,0.0,126,265,1.0,,,,,,,,,,,,,,
212,06/19/22 17:35:00,223,2.5,,,0.7,107,0.3,128,1.3,327,1.3,171,0.0,143,272,1.5,,,,,,,,,,,,,,
213,06/19/22 17:40:00,220,3.0,,,0.7,108,0.3,111,1.7,329,1.3,167,0.3,101,267,2.0,,,,,,,,,,,,,,
214,06/19/22 17:45:00,220,3.0,,,0.7,111,0.3,118,1.3,310,1.3,166,0.3,104,260,1.5,,,,,,,,,,,,,,
215,06/19/22 17:50:00,220,3.0,,,0.7,105,0.3,124,1.3,300,1.0,181,0.3,122,279,1.5,,,,,,,,,,,,,,
216,06/19/22 17:55:00,219,3.0,,,1.0,110,0.3,111,1.3,302,1.7,190,0.3,93,271,1.5,,,,,,,,,,,,,,
217,06/19/22 18:00:00,218,2.5,,,1.0,112,0.3,119,1.7,286,1.0,174,0.0,97,272,1.5,,,,,,,,,,,,,,
218,06/19/22 18:05:00,216,2.5,,,1.0,117,0.0,128,1.3,289,0.7,195,0.0,147,271,1.0,,,,,,,,,,,,,,
219,06/19/22 18:10:00,218,2.5,,,1.0,115,0.3,139,1.3,293,1.0,197,0.0,160,277,1.0,,,,,,,,,,,,,,
220,06/19/22 18:15:00,219,3.0,,,0.7,110,0.3,135,1.3,314,1.3,192,0.0,174,278,1.0,,,,,,,,,,,,,,
221,06/19/22 18:20:00,219,3.5,,,1.0,111,0.3,118,1.7,295,1.7,199,0.0,168,274,1.0,,,,,,,,,,,,,,
222,06/19/22 18:25:00,213,3.5,,,1.0,115,0.3,139,2.0,282,1.3,181,0.0,202,272,1.5,,,,,,,,,,,,,,
223,06/19/22 18:30:00,218,3.0,,,1.0,114,0.3,147,1.7,306,1.7,190,0.0,132,265,1.0,,,,,,,,,,,,,,
224,06/19/22 18:35:00,219,3.0,,,1.0,115,0.3,139,1.7,293,1.3,198,0.0,115,263,1.5,,,,,,,,,,,,,,
225,06/19/22 18:40:00,219,3.0,,,1.0,111,0.3,133,1.7,309,1.7,198,0.0,117,274,1.0,,,,,,,,,,,,,,
226,06/19/22 18:45:00,215,3.0,,,1.0,114,0.3,161,1.7,289,1.3,197,0.3,107,267,2.0,,,,,,,,,,,,,,
227,06/19/22 18:50:00,218,3.0,,,0.7,114,0.3,140,1.7,305,1.0,185,0.3,107,268,1.5,,,,,,,,,,,,,,
228,06/19/22 18:55:00,220,3.0,,,1.0,114,0.3,124,1.7,306,1.3,171,0.3,112,271,1.5,,,,,,,,,,,,,,
229,06/19/22 19:00:00,223,3.0,,,1.0,112,0.3,129,1.7,302,1.3,173,0.3,114,267,1.0,,,,,,,,,,,,,,
230,06/19/22 19:05:00,218,3.0,,,1.0,110,0.3,136,1.7,316,1.3,184,0.0,138,272,1.0,,,,,,,,,,,,,,
231,06/19/22 19:10:00,219,3.0,,,1.0,110,0.3,125,1.3,316,1.7,197,0.3,83,271,1.5,,,,,,,,,,,,,,
232,06/19/22 19:15:00,223,3.0,,,0.7,114,0.3,132,1.7,331,1.0,129,0.3,121,278,1.5,,,,,,,,,,,,,,
233,06/19/22 19:20:00,226,3.0,,,0.3,153,0.3,119,2.0,352,1.0,97,0.3,102,260,1.5,,,,,,,,,,,,,,
234,06/19/22 19:25:00,229,2.5,,,0.3,101,0.7,131,2.0,357,1.0,226,0.3,111,286,1.5,,,,,,,,,,,,,,
235,06/19/22 19:30:00,225,3.5,,,0.3,124,0.7,126,2.3,348,1.0,98,0.3,117,257,1.5,,,,,,,,,,,,,,
236,06/19/22 19:35:00,226,3.0,,,0.7,100,0.7,129,2.0,354,1.0,114,0.3,122,291,1.5,,,,,,,,,,,,,,
237,06/19/22 19:40:00,227,3.0,,,0.3,107,0.3,119,2.0,350,1.0,168,0.3,98,274,1.5,,,,,,,,,,,,,,
238,06/19/22 19:45:00,226,2.0,,,0.0,111,0.3,114,2.0,355,1.0,286,0.3,122,282,1.5,,,,,,,,,,,,,,
239,06/19/22 19:50:00,225,3.0,,,0.7,110,0.3,122,1.7,345,0.7,167,0.3,118,289,1.5,,,,,,,,,,,,,,
240,06/19/22 19:55:00,226,3.0,,,1.0,110,0.7,121,1.7,333,1.3,136,0.3,107,265,1.5,,,,,,,,,,,,,,
241,06/19/22 20:00:00,222,3.5,,,1.0,107,0.7,154,2.0,338,1.3,197,0.3,110,263,1.5,,,,,,,,,,,,,,
242,06/19/22 20:05:00,225,3.5,,,0.7,101,0.3,128,2.0,340,1.0,119,0.3,118,270,1.5,,,,,,,,,,,,,,
243,06/19/22 20:10:00,227,3.0,,,0.7,108,0.3,124,2.0,344,1.0,160,0.3,90,277,1.5,,,,,,,,,,,,,,
244,06/19/22 20:15:00,225,2.5,,,0.7,108,0.3,124,1.7,343,1.0,136,0.3,93,267,2.0,,,,,,,,,,,,,,
245,06/19/22 20:20:00,222,3.5,,,1.0,107,0.3,136,1.7,341,1.0,146,0.3,126,270,1.5,,,,,,,,,,,,,,
246,06/19/22 20:25:00,225,3.0,,,0.7,107,0.7,133,2.0,345,1.0,147,0.3,100,281,1.5,,,,,,,,,,,,,,
247,06/19/22 20:30:00,223,3.0,,,0.7,104,0.3,126,1.7,340,1.0,140,0.3,104,263,1.5,,,,,,,,,,,,,,
248,06/19/22 20:35:00,222,3.0,,,0.7,110,0.3,122,1.3,336,1.0,161,0.3,115,265,1.0,,,,,,,,,,,,,,
249,06/19/22 20:40:00,225,3.0,,,0.7,105,0.3,125,1.7,340,1.0,146,0.0,128,277,1.0,,,,,,,,,,,,,,
250,06/19/22 20:45:00,220,3.0,,,0.7,122,0.3,136,1.7,344,1.0,153,0.0,191,272,1.0,,,,,,,,,,,,,,
251,06/19/22 20:50:00,232,2.0,,,0.3,104,0.3,135,1.7,351,0.7,152,0.3,139,264,1.5,,,,,,,,,,,,,,
252,06/19/22 20:55:00,223,2.5,,,0.7,108,0.3,125,1.7,343,0.7,125,0.3,112,275,1.0,,,,,,,,,,,,,,
253,06/19/22 21:00:00,226,2.5,,,0.7,121,0.3,133,1.7,357,1.0,119,0.3,128,279,1.0,,,,,,,,,,,,,,
254,06/19/22 21:05:00,222,2.5,,,0.7,108,0.3,122,1.7,343,0.7,131,0.3,121,267,1.0,,,,,,,,,,,,,,
255,06/19/22 21:10:00,223,3.0,,,0.7,112,0.3,122,1.7,350,0.7,154,0.3,107,260,1.0,,,,,,,,,,,,,,
256,06/19/22 21:15:00,226,2.5,,,0.7,108,0.3,122,1.3,345,1.0,157,0.3,121,267,1.5,,,,,,,,,,,,,,
257,06/19/22 21:20:00,226,2.5,,,0.3,107,0.3,122,1.7,347,0.7,126,0.3,118,274,1.0,,,,,,,,,,,,,,
258,06/19/22 21:25:00,225,3.5,,,0.3,119,0.3,121,2.0,348,0.7,136,0.3,101,275,1.5,,,,,,,,,,,,,,
259,06/19/22 21:30:00,226,3.0,,,0.3,124,0.3,132,2.0,345,1.0,160,0.3,112,327,1.0,,,,,,,,,,,,,,
260,06/19/22 21:35:00,223,3.0,,,0.3,115,0.3,136,2.0,348,0.7,132,0.3,111,268,1.0,,,,,,,,,,,,,,
261,06/19/22 21:40:00,227,3.0,,,0.3,112,0.3,132,1.7,348,0.7,126,0.3,110,278,1.0,,,,,,,,,,,,,,
262,06/19/22 21:45:00,225,3.0,,,0.7,110,0.3,128,2.0,350,1.0,126,0.3,115,272,1.5,,,,,,,,,,,,,,
263,06/19/22 21:50:00,227,2.5,,,0.3,110,0.3,126,2.0,354,0.7,105,0.3,126,270,1.0,,,,,,,,,,,,,,
264,06/19/22 21:55:00,225,3.0,,,0.3,114,0.3,132,1.7,347,1.0,157,0.3,107,254,1.0,,,,,,,,,,,,,,
265,06/19/22 22:00:00,226,2.5,,,0.3,112,0.3,118,1.7,351,0.7,111,0.3,129,263,1.0,,,,,,,,,,,,,,
266,06/19/22 22:05:00,222,2.5,,,0.7,111,0.3,129,1.7,337,1.0,152,0.3,126,279,1.0,,,,,,,,,,,,,,
267,06/19/22 22:10:00,223,3.0,,,0.3,117,0.3,133,1.7,351,0.7,222,0.3,132,281,1.5,,,,,,,,,,,,,,
268,06/19/22 22:15:00,226,3.0,,,0.3,125,0.7,122,1.7,348,0.7,13,0.3,128,257,1.0,,,,,,,,,,,,,,
269,06/19/22 22:20:00,225,2.5,,,0.3,105,0.3,114,1.3,350,0.7,125,0.3,119,284,1.0,,,,,,,,,,,,,,
270,06/19/22 22:25:00,225,3.0,,,0.0,143,0.7,129,1.7,351,0.7,163,0.3,112,267,1.0,,,,,,,,,,,,,,
271,06/19/22 22:30:00,225,2.5,,,0.0,150,0.3,125,1.7,350,0.7,167,0.3,119,271,1.0,,,,,,,,,,,,,,
272,06/19/22 22:35:00,223,2.5,,,0.7,107,0.3,117,1.3,343,0.7,161,0.3,122,257,1.0,,,,,,,,,,,,,,
273,06/19/22 22:40:00,226,2.0,,,0.3,110,0.3,124,1.0,348,0.7,124,0.3,110,277,1.0,,,,,,,,,,,,,,
274,06/19/22 22:45:00,222,2.0,,,0.3,108,0.3,105,1.3,344,0.3,159,0.0,119,257,1.0,,,,,,,,,,,,,,
275,06/19/22 22:50:00,225,2.5,,,0.3,107,0.3,111,1.0,344,0.7,129,0.3,112,281,1.0,,,,,,,,,,,,,,
276,06/19/22 22:55:00,223,2.0,,,0.7,108,0.3,139,1.0,329,0.7,152,0.3,104,272,0.5,,,,,,,,,,,,,,
277,06/19/22 23:00:00,222,2.5,,,0.7,110,0.3,143,1.3,334,0.7,170,0.3,122,263,0.5,,,,,,,,,,,,,,
278,06/19/22 23:05:00,223,2.5,,,0.3,108,0.3,136,1.3,338,0.7,156,0.3,97,270,1.0,,,,,,,,,,,,,,
279,06/19/22 23:10:00,225,2.5,,,0.3,94,0.3,121,1.3,351,0.7,140,0.3,117,267,1.0,,,,,,,,,,,,,,
280,06/19/22 23:15:00,220,2.0,,,0.3,108,0.3,124,1.0,333,0.7,150,0.0,153,282,1.0,,,,,,,,,,,,,,
281,06/19/22 23:20:00,219,2.0,,,0.7,112,0.3,131,1.0,327,0.7,171,0.0,145,272,1.0,,,,,,,,,,,,,,
282,06/19/22 23:25:00,216,2.0,,,0.7,115,0.3,126,0.7,303,0.7,168,0.0,108,272,1.0,,,,,,,,,,,,,,
283,06/19/22 23:30:00,215,2.0,,,0.7,117,0.0,114,1.0,285,0.3,168,0.0,129,265,1.0,,,,,,,,,,,,,,
284,06/19/22 23:35:00,216,1.5,,,1.0,117,0.3,135,1.0,292,0.7,168,0.0,126,300,0.5,,,,,,,,,,,,,,
285,06/19/22 23:40:00,208,1.0,,,1.3,119,0.0,136,1.3,274,0.3,79,0.0,133,275,1.0,,,,,,,,,,,,,,
286,06/19/22 23:45:00,212,2.0,,,0.7,117,0.3,125,1.3,282,0.3,156,0.0,63,275,0.5,,,,,,,,,,,,,,
287,06/19/22 23:50:00,218,2.0,,,0.7,114,0.3,142,1.0,300,0.7,175,0.0,95,277,1.0,,,,,,,,,,,,,,
288,06/19/22 23:55:00,220,2.0,,,0.3,111,0.3,138,1.0,316,0.7,174,0.0,140,268,1.0,,,,,,,,,,,,,,
289,06/20/22 00:00:00,226,2.0,,,0.3,112,0.3,125,1.3,340,0.3,156,0.0,133,272,1.0,,,,,,,,,,,,,,
290,06/20/22 00:05:00,225,2.0,,,0.0,111,0.3,125,1.3,338,0.3,122,0.0,126,274,1.5,,,,,,,,,,,,,,
291,06/20/22 00:10:00,225,2.0,,,0.3,107,0.3,124,1.3,347,0.3,114,0.3,121,275,1.0,,,,,,,,,,,,,,
292,06/20/22 00:15:00,223,2.5,,,0.3,114,0.3,145,1.3,345,0.7,175,0.0,111,274,1.0,,,,,,,,,,,,,,
293,06/20/22 00:20:00,223,2.5,,,0.3,114,0.3,121,1.3,341,0.7,163,0.0,132,271,1.0,,,,,,,,,,,,,,
294,06/20/22 00:25:00,226,2.0,,,0.3,101,0.3,126,1.3,338,0.7,170,0.3,104,271,1.0,,,,,,,,,,,,,,
295,06/20/22 00:30:00,223,2.5,,,0.7,110,0.3,142,1.3,347,0.7,143,0.0,135,271,1.5,,,,,,,,,,,,,,
296,06/20/22 00:35:00,226,2.5,,,0.3,114,0.3,132,1.3,348,0.7,147,0.0,142,281,1.0,,,,,,,,,,,,,,
297,06/20/22 00:40:00,219,2.5,,,0.7,110,0.3,102,1.3,341,0.7,147,0.0,131,268,1.0,,,,,,,,,,,,,,
298,06/20/22 00:45:00,222,2.5,,,0.7,112,0.3,118,1.0,334,0.7,157,0.0,177,279,1.0,,,,,,,,,,,,,,
299,06/20/22 00:50:00,220,2.0,,,0.3,112,0.3,104,1.0,299,0.7,157,0.0,139,272,1.0,,,,,,,,,,,,,,
300,06/20/22 00:55:00,222,2.0,,,0.7,112,0.3,140,1.0,313,0.7,175,0.0,121,274,0.5,,,,,,,,,,,,,,
301,06/20/22 01:00:00,222,2.0,,,0.3,111,0.3,114,1.0,326,0.7,150,0.0,128,286,1.0,,,,,,,,,,,,,,
302,06/20/22 01:05:00,220,2.0,,,0.3,112,0.3,129,1.0,310,0.7,167,0.0,138,277,1.0,,,,,,,,,,,,,,
303,06/20/22 01:10:00,219,2.5,,,0.3,118,0.3,114,1.3,313,0.7,168,0.0,133,277,1.0,,,,,,,,,,,,,,
304,06/20/22 01:15:00,219,2.0,,,0.7,112,0.3,115,1.0,323,0.7,168,0.0,125,264,1.0,,,,,,,,,,,,,,
305,06/20/22 01:20:00,220,2.5,,,0.7,107,0.3,119,1.3,331,0.7,163,0.0,119,275,1.0,,,,,,,,,,,,,,
306,06/20/22 01:25:00,220,2.0,,,0.3,111,0.3,126,1.0,324,0.7,184,0.0,161,271,1.0,,,,,,,,,,,,,,
307,06/20/22 01:30:00,222,2.5,,,0.7,112,0.3,131,1.3,317,1.0,181,0.0,188,268,1.0,,,,,,,,,,,,,,
308,06/20/22 01:35:00,222,2.0,,,0.7,117,0.3,104,1.0,317,1.0,178,0.0,159,281,1.0,,,,,,,,,,,,,,
309,06/20/22 01:40:00,215,2.5,,,0.7,115,0.0,117,1.3,284,0.7,188,0.0,142,274,1.0,,,,,,,,,,,,,,
310,06/20/22 01:45:00,218,2.5,,,0.7,107,0.0,133,1.0,331,1.0,204,0.3,128,271,1.5,,,,,,,,,,,,,,
311,06/20/22 01:50:00,219,2.0,,,0.3,111,0.3,114,1.0,330,0.7,175,0.0,129,271,1.0,,,,,,,,,,,,,,
312,06/20/22 01:55:00,225,2.0,,,0.3,110,0.3,114,1.0,343,0.3,152,0.0,145,267,1.0,,,,,,,,,,,,,,
313,06/20/22 02:00:00,223,1.5,,,0.3,108,0.0,112,1.0,334,0.7,171,0.0,104,268,1.0,,,,,,,,,,,,,,
314,06/20/22 02:05:00,225,2.0,,,0.3,107,0.3,135,1.3,343,0.3,159,0.0,131,272,1.0,,,,,,,,,,,,,,
315,06/20/22 02:10:00,223,2.5,,,0.7,108,0.3,110,1.0,348,0.7,177,0.0,105,272,0.5,,,,,,,,,,,,,,
316,06/20/22 02:15:00,220,2.0,,,0.3,112,0.3,121,1.0,324,0.7,174,0.0,114,261,1.0,,,,,,,,,,,,,,
317,06/20/22 02:20:00,226,2.5,,,0.3,105,0.3,131,1.0,344,0.7,171,0.0,97,267,0.5,,,,,,,,,,,,,,
318,06/20/22 02:25:00,225,2.0,,,0.3,115,0.3,110,1.0,344,0.3,135,0.0,117,277,0.5,,,,,,,,,,,,,,
319,06/20/22 02:30:00,225,1.5,,,0.3,115,0.3,110,1.0,343,0.3,139,0.0,111,268,0.5,,,,,,,,,,,,,,
320,06/20/22 02:35:00,226,2.0,,,0.3,105,0.3,111,1.0,336,0.3,157,0.0,118,281,1.0,,,,,,,,,,,,,,
321,06/20/22 02:40:00,225,2.0,,,0.3,107,0.3,105,1.3,336,0.7,149,0.3,117,263,0.5,,,,,,,,,,,,,,
322,06/20/22 02:45:00,226,1.5,,,0.3,105,0.3,119,1.0,343,0.3,145,0.3,119,265,1.0,,,,,,,,,,,,,,
323,06/20/22 02:50:00,225,2.0,,,0.0,107,0.3,111,1.0,340,0.3,153,0.0,101,309,0.5,,,,,,,,,,,,,,
324,06/20/22 02:55:00,226,1.5,,,0.3,102,0.3,104,1.0,341,0.3,136,0.0,97,261,0.5,,,,,,,,,,,,,,
325,06/20/22 03:00:00,226,1.5,,,0.0,111,0.0,101,1.0,351,0.3,166,0.3,114,258,0.5,,,,,,,,,,,,,,
326,06/20/22 03:05:00,223,2.0,,,0.3,108,0.0,117,1.0,341,0.3,154,0.0,121,240,0.5,,,,,,,,,,,,,,
327,06/20/22 03:10:00,222,1.5,,,0.3,105,0.0,111,1.0,344,0.3,139,0.0,122,268,0.5,,,,,,,,,,,,,,
328,06/20/22 03:15:00,222,1.5,,,0.3,108,0.0,119,0.7,333,0.3,188,0.3,111,268,0.5,,,,,,,,,,,,,,
329,06/20/22 03:20:00,220,2.0,,,0.3,108,0.0,117,0.7,333,0.3,171,0.0,108,261,1.0,,,,,,,,,,,,,,
330,06/20/22 03:25:00,222,2.0,,,0.3,108,0.0,112,0.7,341,0.3,174,0.0,104,211,0.0,,,,,,,,,,,,,,
331,06/20/22 03:30:00,218,1.5,,,0.3,115,0.0,110,0.7,336,0.0,157,0.0,91,271,0.5,,,,,,,,,,,,,,
332,06/20/22 03:35:00,223,2.0,,,0.0,97,0.0,114,1.0,344,0.0,167,0.0,112,271,0.5,,,,,,,,,,,,,,
333,06/20/22 03:40:00,219,1.5,,,0.0,115,0.0,108,0.7,338,0.0,181,0.0,114,278,0.5,,,,,,,,,,,,,,
334,06/20/22 03:45:00,220,1.5,,,0.0,112,0.0,111,0.7,343,0.3,174,0.0,122,296,0.5,,,,,,,,,,,,,,
335,06/20/22 03:50:00,219,1.5,,,0.0,111,0.0,114,0.7,331,0.0,190,0.0,110,267,0.5,,,,,,,,,,,,,,
336,06/20/22 03:55:00,222,1.5,,,0.3,101,0.0,104,0.7,340,0.3,171,0.0,111,274,0.5,,,,,,,,,,,,,,
337,06/20/22 04:00:00,226,1.5,,,0.0,110,0.0,118,0.7,352,0.3,136,0.0,119,279,0.5,,,,,,,,,,,,,,
338,06/20/22 04:05:00,226,2.0,,,0.3,117,0.0,108,1.0,351,0.3,143,0.0,111,274,0.5,,,,,,,,,,,,,,
339,06/20/22 04:10:00,225,2.0,,,0.0,88,0.0,111,1.0,350,0.3,181,0.0,104,267,0.5,,,,,,,,,,,,,,
340,06/20/22 04:15:00,225,2.0,,,0.0,108,0.0,117,1.0,350,0.0,213,0.0,98,248,0.5,,,,,,,,,,,,,,
341,06/20/22 04:20:00,223,2.0,,,0.0,91,0.3,115,1.0,345,0.3,213,0.0,108,271,0.5,,,,,,,,,,,,,,
342,06/20/22 04:25:00,227,2.0,,,0.3,314,1.0,104,1.7,358,1.0,274,0.0,111,295,0.5,,,,,,,,,,,,,,
343,06/20/22 04:30:00,237,2.0,,,0.7,296,1.7,107,1.7,4,1.3,284,0.0,94,326,0.0,,,,,,,,,,,,,,
344,06/20/22 04:35:00,237,2.0,,,0.7,295,1.3,108,1.7,1,1.0,289,0.0,94,277,0.5,,,,,,,,,,,,,,
345,06/20/22 04:40:00,236,2.0,,,0.7,299,1.7,114,1.7,10,1.7,289,0.0,108,254,0.5,,,,,,,,,,,,,,
346,06/20/22 04:45:00,236,2.0,,,0.7,298,1.3,114,1.3,1,1.0,282,0.0,118,254,0.0,,,,,,,,,,,,,,
347,06/20/22 04:50:00,233,2.0,,,1.0,295,1.3,108,1.3,1,1.7,285,0.0,122,270,0.5,,,,,,,,,,,,,,
348,06/20/22 04:55:00,229,2.0,,,0.7,298,1.3,112,1.7,8,1.3,277,0.0,122,292,0.5,,,,,,,,,,,,,,
349,06/20/22 05:00:00,234,2.0,,,0.7,295,1.7,114,1.3,4,1.3,285,0.0,119,279,0.5,,,,,,,,,,,,,,
350,06/20/22 05:05:00,229,1.5,,,0.3,300,1.0,117,1.7,6,1.0,281,0.0,119,271,0.5,,,,,,,,,,,,,,
351,06/20/22 05:10:00,237,2.0,,,0.3,296,1.0,117,1.3,7,1.0,282,0.0,119,251,0.0,,,,,,,,,,,,,,
352,06/20/22 05:15:00,234,1.5,,,0.3,298,1.3,114,1.3,354,1.3,289,0.0,110,268,0.5,,,,,,,,,,,,,,
353,06/20/22 05:20:00,237,1.5,,,0.7,295,1.3,110,1.0,358,1.3,286,0.0,115,275,0.5,,,,,,,,,,,,,,
354,06/20/22 05:25:00,236,1.5,,,0.3,299,1.0,108,1.3,355,1.0,284,0.0,133,264,0.5,,,,,,,,,,,,,,
355,06/20/22 05:30:00,233,1.0,,,0.3,288,0.7,114,1.3,355,1.0,274,0.0,111,261,0.5,,,,,,,,,,,,,,
356,06/20/22 05:35:00,227,1.5,,,0.7,296,1.0,104,1.3,348,0.7,284,0.0,100,256,0.5,,,,,,,,,,,,,,
