"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"71",2022-12-03 22:00:00,"2022-12-03","22","BEO-BASE","BEO","BASE","21350915",0.5,1,0.75,0.5
"72",2022-12-03 23:00:00,"2022-12-03","23","BEO-BASE","BEO","BASE","21350915",1,1.5,1.25,0.5
"73",2022-12-04,"2022-12-04","00","BEO-BASE","BEO","BASE","21350915",1.5,1.5,1.5,0
"74",2022-12-04 01:00:00,"2022-12-04","01","BEO-BASE","BEO","BASE","21350915",1.5,1.5,1.5,0
"75",2022-12-04 02:00:00,"2022-12-04","02","BEO-BASE","BEO","BASE","21350915",1.5,1.5,1.5,0
"76",2022-12-04 03:00:00,"2022-12-04","03","BEO-BASE","BEO","BASE","21350915",1.5,1.5,1.5,0
"77",2022-12-04 04:00:00,"2022-12-04","04","BEO-BASE","BEO","BASE","21350915",2,2,2,0
"78",2022-12-04 05:00:00,"2022-12-04","05","BEO-BASE","BEO","BASE","21350915",2,2.5,2.25,0.5
"79",2022-12-04 06:00:00,"2022-12-04","06","BEO-BASE","BEO","BASE","21350915",3,3.5,3.25,0.5
"80",2022-12-04 07:00:00,"2022-12-04","07","BEO-BASE","BEO","BASE","21350915",4,4.5,4.25,0.5
"81",2022-12-04 08:00:00,"2022-12-04","08","BEO-BASE","BEO","BASE","21350915",4.5,4.5,4.5,0
"82",2022-12-04 09:00:00,"2022-12-04","09","BEO-BASE","BEO","BASE","21350915",5.5,6,5.75,0.5
"83",2022-12-04 10:00:00,"2022-12-04","10","BEO-BASE","BEO","BASE","21350915",6.5,7,6.75,0.5
"84",2022-12-04 11:00:00,"2022-12-04","11","BEO-BASE","BEO","BASE","21350915",7,7.5,7.25,0.5
"85",2022-12-04 12:00:00,"2022-12-04","12","BEO-BASE","BEO","BASE","21350915",7.5,8.1,7.8,0.6
"86",2022-12-04 13:00:00,"2022-12-04","13","BEO-BASE","BEO","BASE","21350915",8.1,8.1,8.1,0
"87",2022-12-04 14:00:00,"2022-12-04","14","BEO-BASE","BEO","BASE","21350915",8.1,8.1,8.1,0
