Time,node-03 / PM2_5,node-03 / PM10_0,node-04 / PM2_5,node-04 / PM10_0,node-05 / PM2_5,node-05 / PM10_0,node-06 / PM2_5,node-06 / PM10_0,node-07 / PM2_5,node-07 / PM10_0,node-08 / PM2_5,node-08 / PM10_0,node-09 / PM2_5,node-09 / PM10_0,node-10 / PM2_5,node-10 / PM10_0,node-11 / PM2_5,node-11 / PM10_0,node-12 / PM2_5,node-12 / PM10_0,node-13 / PM2_5,node-13 / PM10_0,node-14 / PM2_5,node-14 / PM10_0,node-15 / PM2_5,node-15 / PM10_0,node-16 / PM2_5,node-16 / PM10_0,node-17 / PM2_5,node-17 / PM10_0,node-18 / PM2_5,node-18 / PM10_0,node-19 / PM2_5,node-19 / PM10_0
06-18-2025 00:00,3.0,3.0,3.0,3.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-18-2025 01:00,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-18-2025 02:00,3.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-18-2025 03:00,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-18-2025 04:00,,,3.0,3.0,3.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-18-2025 05:00,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-18-2025 06:00,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-18-2025 07:00,3.0,3.0,4.0,5.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-18-2025 08:00,3.0,3.0,3.0,3.0,3.0,3.0,48.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-18-2025 09:00,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-18-2025 10:00,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-18-2025 11:00,4.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
06-18-2025 12:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-18-2025 13:00,4.0,5.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-18-2025 14:00,3.0,3.0,,,3.0,3.0,,,4.333333,15.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-18-2025 15:00,3.0,3.0,,,3.0,3.0,,,,,,,0.0,0.0,,,0.0,1.0,0.0,0.0,,,0.0,2.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0
06-18-2025 16:00,3.0,3.0,,,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-18-2025 17:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,1.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
06-18-2025 18:00,3.0,3.0,8.5,10.5,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0
06-18-2025 19:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
06-18-2025 20:00,3.0,3.0,3.0,3.0,4.0,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
06-18-2025 21:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-18-2025 22:00,3.0,3.0,3.0,3.0,4.0,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0
06-18-2025 23:00,4.0,5.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0
06-19-2025 00:00,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0
06-19-2025 01:00,3.0,3.0,3.0,3.0,4.0,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0
06-19-2025 02:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
06-19-2025 03:00,3.0,3.0,8.0,10.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-19-2025 04:00,3.0,3.0,3.0,3.0,3.0,3.0,,,1.928571,6.071429,0.0,0.944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-19-2025 05:00,3.0,3.0,10.0,12.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277778,0.0,0.0,0.0,0.0
06-19-2025 06:00,3.0,3.0,3.0,3.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-19-2025 07:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-19-2025 08:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-19-2025 09:00,4.0,5.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,3.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-19-2025 10:00,3.0,3.0,,,4.0,5.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,,,135.0,239.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0
06-19-2025 11:00,4.0,5.0,,,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,1.0
06-19-2025 12:00,3.0,3.0,7.333333,9.0,4.0,5.0,,,,,,,0.0,4.0,0.0,1.0,0.0,0.5,0.0,0.0,,,0.0,0.0,17.0,39.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-19-2025 13:00,,,5.0,6.0,3.0,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,10.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
06-19-2025 14:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,1.0,1.0,1.5,1.5,,,0.0,1.0,0.0,0.0
06-19-2025 15:00,3.0,3.0,11.0,14.0,3.0,4.0,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,71.0,132.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
06-19-2025 16:00,3.0,3.0,3.0,3.0,4.0,5.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,39.0,78.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0
06-19-2025 17:00,3.0,3.0,9.0,11.0,4.0,5.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,82.0,145.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-19-2025 18:00,6.0,7.0,3.0,3.0,3.0,3.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,28.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0
06-19-2025 19:00,3.0,3.0,3.0,3.0,4.0,5.0,,,,,,,4.0,11.0,0.0,1.0,,,0.0,0.0,,,1.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-19-2025 20:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5,,,,,10.0,17.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-19-2025 21:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-19-2025 22:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,
06-19-2025 23:00,3.0,3.0,,,3.0,4.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,4.0,7.0,0.0,1.0,,,,,0.0,0.0
06-20-2025 00:00,3.0,3.0,4.5,5.0,3.0,3.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.277778,2.333333,,,0.0,1.0
06-20-2025 01:00,3.0,3.0,,,3.0,3.0,,,,,2.444444,8.777778,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,2.0,3.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.0
06-20-2025 02:00,3.0,3.0,12.0,15.0,3.0,3.0,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,3.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0
06-20-2025 03:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
06-20-2025 04:00,5.0,6.0,10.0,13.0,3.0,3.0,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
06-20-2025 05:00,3.0,3.0,3.0,3.0,4.0,5.0,,,0.227273,1.909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0
06-20-2025 06:00,3.0,3.0,12.0,15.0,3.0,3.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
06-20-2025 07:00,3.0,3.0,3.0,3.0,4.0,5.0,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,,,0.0,1.0,,,0.0,0.0,0.0,0.0
06-20-2025 08:00,3.0,3.0,11.0,14.0,3.0,3.0,,,,,,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,,,1.0,1.0,10.0,18.0,1.0,2.0,,,0.0,1.0,0.0,1.0
06-20-2025 09:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0
06-20-2025 10:00,4.0,5.0,4.0,5.0,4.0,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-20-2025 11:00,3.0,3.0,3.0,3.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0,1.0,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,0.0
06-20-2025 12:00,3.0,3.0,19.0,25.0,3.0,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,3.0,5.0,0.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0
06-20-2025 13:00,3.0,3.0,3.0,3.0,3.0,3.0,,,0.285714,3.0,,,0.0,0.0,0.0,1.0,6.0,6.0,6.5,18.5,,,1.0,1.0,1.0,6.0,0.0,0.0,,,2.0,4.0,0.0,1.0
06-20-2025 14:00,3.0,3.0,11.0,14.0,4.0,5.0,,,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,2.0,2.0,0.0,1.0,0.0,1.0,,,14.0,16.0,0.0,1.0
06-20-2025 15:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,6.0,13.0,0.0,1.0,1.0,2.0,34.0,69.0,,,1.0,1.0,0.0,2.0,0.0,1.0,,,0.0,1.0,0.0,0.0
06-20-2025 16:00,4.0,4.0,,,3.0,3.0,,,,,,,2.0,2.0,0.0,3.0,1.0,1.0,3.0,10.0,,,3.0,3.0,1.0,3.0,0.0,1.0,,,1.0,3.0,1.0,2.0
06-20-2025 17:00,3.0,3.0,,,3.0,3.0,,,0.0,0.333333,,,0.0,1.0,0.0,1.0,2.0,6.0,6.0,15.0,,,1.0,3.0,7.0,14.0,0.0,2.0,,,3.0,13.0,1.0,1.0
06-20-2025 18:00,3.0,3.0,3.5,4.0,4.0,5.0,,,,,,,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,,,3.0,3.0,5.0,13.0,0.0,1.0,,,,,0.0,1.0
06-20-2025 19:00,,,3.0,3.0,3.0,3.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,3.0,4.0,6.0,14.0,1.0,1.0,,,0.0,1.0,1.0,1.0
06-20-2025 20:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0.0,3.0,1.0,1.0,2.0,3.0,,,1.0,1.0,0.0,0.0
06-20-2025 21:00,3.0,3.0,,,4.0,5.0,,,0.0,0.5,,,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,,,1.0,1.0,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,0.0
06-20-2025 22:00,4.0,5.0,,,4.0,5.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0
06-20-2025 23:00,3.0,3.0,,,3.0,3.0,,,,,,,32.0,33.0,3.0,11.0,0.0,1.0,1.0,1.0,,,2.0,2.0,0.0,1.0,,,,,,,0.0,1.0
06-21-2025 00:00,3.0,3.0,4.25,4.5,3.5,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,1.0,1.0,0.0,0.0,2.0,4.0,,,,,4.0,6.0
06-21-2025 01:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-21-2025 02:00,3.0,3.0,,,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-21-2025 03:00,3.0,3.0,,,4.0,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-21-2025 04:00,,,,,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-21-2025 05:00,3.0,3.0,5.5,6.5,4.0,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-21-2025 06:00,3.0,3.0,3.0,3.0,3.0,3.0,,,0.0,0.0,0.291667,0.958333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.208333,0.833333,7.5,9.6,0.0,0.0
06-21-2025 07:00,3.0,3.0,3.0,3.0,3.0,3.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-21-2025 08:00,3.0,3.0,20.0,26.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-21-2025 09:00,3.0,3.0,3.0,3.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-21-2025 10:00,3.0,3.0,6.0,7.0,3.0,3.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-21-2025 11:00,3.0,3.0,3.0,3.0,3.0,3.0,,,62.0,145.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
06-21-2025 12:00,3.0,3.0,,,3.0,4.0,,,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,1.0,5.0,1.0,1.0,0.0,1.0,,,3.0,3.0,0.0,0.0
06-21-2025 13:00,3.0,3.0,3.0,3.0,3.0,3.0,,,0.0,0.0,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0,1.0,2.0,2.0,0.0,2.0,,,0.0,1.0,1.0,2.0
06-21-2025 14:00,3.0,3.0,,,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,1.0
06-21-2025 15:00,3.0,3.0,,,3.0,3.0,,,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,2.0,8.0,18.0,,,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,3.0
06-21-2025 16:00,3.0,3.0,3.0,3.0,3.0,4.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,,,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-21-2025 17:00,3.0,3.0,3.0,3.0,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,,,0.0,1.0,5.0,20.0,0.0,0.0,,,,,0.0,0.0
06-21-2025 18:00,3.0,3.0,,,3.0,4.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,11.0,37.0,0.0,0.0,,,0.0,1.0,5.0,15.0,0.0,1.0,,,,,0.0,0.0
06-21-2025 19:00,3.0,3.0,,,4.0,5.0,,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,,,0.0,0.0,8.0,26.0,0.0,1.0,,,0.0,0.0,0.0,0.0
06-21-2025 20:00,3.0,3.0,,,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,3.0,25.0,38.0,0.0,0.0,,,,,0.0,0.0
06-21-2025 21:00,3.0,3.0,,,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-21-2025 22:00,3.0,3.0,,,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,25.0,55.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-21-2025 23:00,4.0,5.0,,,4.0,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-22-2025 00:00,3.0,3.0,3.0,3.0,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
06-22-2025 01:00,3.0,3.0,,,3.0,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 02:00,3.0,3.0,,,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
06-22-2025 03:00,3.0,3.0,,,3.0,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 04:00,3.0,3.0,6.75,8.0,4.0,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 05:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 06:00,3.0,3.0,,,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 07:00,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0
06-22-2025 08:00,3.0,3.0,11.0,13.0,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 09:00,3.0,3.0,,,4.0,5.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 10:00,3.0,3.0,,,3.0,3.0,,,3.0,12.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 11:00,3.0,3.0,,,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 12:00,3.0,3.0,3.75,4.0,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,,,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0
06-22-2025 13:00,3.0,3.0,,,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,1.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 14:00,3.0,3.0,,,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
06-22-2025 15:00,33.0,43.0,,,3.0,3.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,,,0.0,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
06-22-2025 16:00,3.0,3.0,8.0,10.0,3.0,3.0,,,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,1.0,0.0,0.0,1.0,5.0,,,0.0,1.0,0.0,1.0
06-22-2025 17:00,4.0,5.0,3.0,3.0,3.0,4.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,,,0.0,2.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,2.0
