"","Date","fullname","site","station","sensor","max","min","avg","amp"
"143",2023-03-24,"TNHA-BASE","TNHA","BASE","21176526",337,1,169,336
"144",2023-03-24,"TNHA-SA","TNHA","SA","21398620",543,1,272,542
"145",2023-03-24,"TNHA-SB","TNHA","SB","21362318",288,1,144.5,287
"146",2023-03-24,"TNHA-SC","TNHA","SC","21362317",108,1,54.5,107
"147",2023-03-24,"TNHA-SD","TNHA","SD","21362315",324,1,162.5,323
"148",2023-03-25,"BEO-BASE","BEO","BASE","21390415",397,1,199,396
"149",2023-03-25,"TNHA-BASE","TNHA","BASE","21176526",387,1,194,386
"150",2023-03-25,"TNHA-SA","TNHA","SA","21398620",542,1,271.5,541
"151",2023-03-25,"TNHA-SB","TNHA","SB","21362318",304,1,152.5,303
"152",2023-03-25,"TNHA-SC","TNHA","SC","21362317",94,1,47.5,93
"153",2023-03-25,"TNHA-SD","TNHA","SD","21362315",433,1,217,432
"154",2023-03-26,"BEO-BASE","BEO","BASE","21390415",292,1,146.5,291
"155",2023-03-26,"TNHA-BASE","TNHA","BASE","21176526",306,1,153.5,305
"156",2023-03-26,"TNHA-SA","TNHA","SA","21398620",482,1,241.5,481
"157",2023-03-26,"TNHA-SB","TNHA","SB","21362318",273,1,137,272
"158",2023-03-26,"TNHA-SC","TNHA","SC","21362317",63,1,32,62
"159",2023-03-26,"TNHA-SD","TNHA","SD","21362315",107,1,54,106
"160",2023-03-27,"BEO-BASE","BEO","BASE","21390415",437,1,219,436
"161",2023-03-27,"TNHA-BASE","TNHA","BASE","21176526",403,1,202,402
"162",2023-03-27,"TNHA-SA","TNHA","SA","21398620",521,1,261,520
"163",2023-03-27,"TNHA-SB","TNHA","SB","21362318",328,1,164.5,327
"164",2023-03-27,"TNHA-SC","TNHA","SC","21362317",98,1,49.5,97
"165",2023-03-27,"TNHA-SD","TNHA","SD","21362315",411,1,206,410
"166",2023-03-28,"BEO-BASE","BEO","BASE","21390415",403,1,202,402
"167",2023-03-28,"TNHA-BASE","TNHA","BASE","21176526",464,1,232.5,463
"168",2023-03-28,"TNHA-SA","TNHA","SA","21398620",581,1,291,580
"169",2023-03-28,"TNHA-SB","TNHA","SB","21362318",329,1,165,328
"170",2023-03-28,"TNHA-SC","TNHA","SC","21362317",81,1,41,80
"171",2023-03-28,"TNHA-SD","TNHA","SD","21362315",467,1,234,466
"172",2023-03-29,"BEO-BASE","BEO","BASE","21390415",388,1,194.5,387
"173",2023-03-29,"TNHA-BASE","TNHA","BASE","21176526",408,1,204.5,407
"174",2023-03-29,"TNHA-SA","TNHA","SA","21398620",531,1,266,530
"175",2023-03-29,"TNHA-SB","TNHA","SB","21362318",316,1,158.5,315
"176",2023-03-29,"TNHA-SC","TNHA","SC","21362317",141,1,71,140
"177",2023-03-29,"TNHA-SD","TNHA","SD","21362315",323,1,162,322
"178",2023-03-30,"BEO-BASE","BEO","BASE","21390415",419,1,210,418
"179",2023-03-30,"TNHA-BASE","TNHA","BASE","21176526",414,1,207.5,413
"180",2023-03-30,"TNHA-SA","TNHA","SA","21398620",582,1,291.5,581
"181",2023-03-30,"TNHA-SB","TNHA","SB","21362318",333,1,167,332
"182",2023-03-30,"TNHA-SC","TNHA","SC","21362317",121,1,61,120
"183",2023-03-30,"TNHA-SD","TNHA","SD","21362315",486,1,243.5,485
"184",2023-03-31,"BEO-BASE","BEO","BASE","21390415",309,1,155,308
"185",2023-03-31,"TNHA-BASE","TNHA","BASE","21176526",323,1,162,322
"186",2023-03-31,"TNHA-SA","TNHA","SA","21398620",561,1,281,560
"187",2023-03-31,"TNHA-SB","TNHA","SB","21362318",324,1,162.5,323
"188",2023-03-31,"TNHA-SC","TNHA","SC","21362317",141,1,71,140
"189",2023-03-31,"TNHA-SD","TNHA","SD","21362315",146,1,73.5,145
"190",2023-04-01,"BEO-BASE","BEO","BASE","21390415",301,1,151,300
"191",2023-04-01,"TNHA-BASE","TNHA","BASE","21176526",187,1,94,186
"192",2023-04-01,"TNHA-SA","TNHA","SA","21398620",153,1,77,152
"193",2023-04-01,"TNHA-SB","TNHA","SB","21362318",89,1,45,88
"194",2023-04-01,"TNHA-SC","TNHA","SC","21362317",138,1,69.5,137
"195",2023-04-01,"TNHA-SD","TNHA","SD","21362315",186,1,93.5,185
"196",2023-04-02,"BEO-BASE","BEO","BASE","21390415",327,1,164,326
"197",2023-04-02,"TNHA-BASE","TNHA","BASE","21176526",303,1,152,302
"198",2023-04-02,"TNHA-SA","TNHA","SA","21398620",297,1,149,296
"199",2023-04-02,"TNHA-SB","TNHA","SB","21362318",264,1,132.5,263
"200",2023-04-02,"TNHA-SC","TNHA","SC","21362317",147,1,74,146
"201",2023-04-02,"TNHA-SD","TNHA","SD","21362315",261,1,131,260
"202",2023-04-03,"BEO-BASE","BEO","BASE","21390415",358,1,179.5,357
"203",2023-04-03,"SSMH-SB","SSMH","SB","21362319",213,1,107,212
"204",2023-04-03,"TNHA-BASE","TNHA","BASE","21176526",292,1,146.5,291
"205",2023-04-03,"TNHA-SA","TNHA","SA","21398620",364,1,182.5,363
"206",2023-04-03,"TNHA-SB","TNHA","SB","21362318",313,1,157,312
"207",2023-04-03,"TNHA-SC","TNHA","SC","21362317",171,1,86,170
"208",2023-04-03,"TNHA-SD","TNHA","SD","21362315",286,1,143.5,285
"209",2023-04-04,"BEO-BASE","BEO","BASE","21390415",458,1,229.5,457
"210",2023-04-04,"SSMH-SB","SSMH","SB","21362319",459,1,230,458
"211",2023-04-04,"TNHA-BASE","TNHA","BASE","21176526",446,1,223.5,445
"212",2023-04-04,"TNHA-SA","TNHA","SA","21398620",616,1,308.5,615
"213",2023-04-04,"TNHA-SB","TNHA","SB","21362318",369,1,185,368
"214",2023-04-04,"TNHA-SC","TNHA","SC","21362317",157,1,79,156
"215",2023-04-04,"TNHA-SD","TNHA","SD","21362315",501,1,251,500
"216",2023-04-05,"BEO-BASE","BEO","BASE","21390415",371,1,186,370
"217",2023-04-05,"SSMH-SA","SSMH","SA","21398622",341,1,171,340
"218",2023-04-05,"SSMH-SB","SSMH","SB","21362319",379,1,190,378
"219",2023-04-05,"TNHA-BASE","TNHA","BASE","21176526",377,1,189,376
"220",2023-04-05,"TNHA-SA","TNHA","SA","21398620",606,1,303.5,605
"221",2023-04-05,"TNHA-SB","TNHA","SB","21362318",352,1,176.5,351
"222",2023-04-05,"TNHA-SC","TNHA","SC","21362317",152,1,76.5,151
"223",2023-04-05,"TNHA-SD","TNHA","SD","21362315",114,1,57.5,113
"224",2023-04-06,"BEO-BASE","BEO","BASE","21390415",481,1,241,480
"225",2023-04-06,"SSMH-SA","SSMH","SA","21398622",503,1,252,502
"226",2023-04-06,"SSMH-SB","SSMH","SB","21362319",366,1,183.5,365
"227",2023-04-06,"TNHA-BASE","TNHA","BASE","21176526",291,1,146,290
"228",2023-04-06,"TNHA-SA","TNHA","SA","21398620",656,1,328.5,655
"229",2023-04-06,"TNHA-SB","TNHA","SB","21362318",387,1,194,386
"230",2023-04-06,"TNHA-SC","TNHA","SC","21362317",147,1,74,146
"231",2023-04-06,"TNHA-SD","TNHA","SD","21362315",333,1,167,332
"232",2023-04-07,"BEO-BASE","BEO","BASE","21390415",429,1,215,428
"233",2023-04-07,"SSMH-SA","SSMH","SA","21398622",454,1,227.5,453
"234",2023-04-07,"SSMH-SB","SSMH","SB","21362319",383,1,192,382
"235",2023-04-07,"TNHA-BASE","TNHA","BASE","21176526",218,1,109.5,217
"236",2023-04-07,"TNHA-SA","TNHA","SA","21398620",611,1,306,610
"237",2023-04-07,"TNHA-SB","TNHA","SB","21362318",372,1,186.5,371
