"","date","station","sensor","depth","wspeedavg"
"870","2023-07-01","SSMH","SSMH-SA",1,0.533333333333333
"871","2023-07-02","SSMH","SSMH-SA",1,2.14618055555555
"872","2023-07-03","SSMH","SSMH-SA",1,2.63333333333333
"873","2023-07-04","SSMH","SSMH-SA",1,1.14618055555556
"874","2023-07-05","SSMH","SSMH-SA",1,0.4625
"875","2023-07-06","SSMH","SSMH-SA",1,0.137152777777778
"876","2023-07-07","SSMH","SSMH-SA",1,1.303125
"877","2023-07-08","SSMH","SSMH-SA",1,0.0760416666666666
"878","2023-07-09","SSMH","SSMH-SA",1,0.0197916666666666
"879","2023-07-10","SSMH","SSMH-SA",1,1.00590277777778
"880","2023-07-11","SSMH","SSMH-SA",1,1.215625
"881","2023-07-12","SSMH","SSMH-SA",1,0.0687500000000002
"882","2023-07-13","SSMH","SSMH-SA",1,0.0760416666666668
"883","2023-07-14","SSMH","SSMH-SA",1,0.915625
"884","2023-07-15","SSMH","SSMH-SA",1,0.7
"885","2022-06-17","SSMH","SSMH-SB",1,0.427436823104693
"886","2022-06-18","SSMH","SSMH-SB",1,1.0375
"887","2022-06-19","SSMH","SSMH-SB",1,0.0916666666666667
"888","2022-06-20","SSMH","SSMH-SB",1,0.040625
"889","2022-06-21","SSMH","SSMH-SB",1,0.604513888888889
"890","2022-06-22","SSMH","SSMH-SB",1,0.605208333333334
"891","2022-06-23","SSMH","SSMH-SB",1,0.463888888888889
"892","2022-06-24","SSMH","SSMH-SB",1,0.101736111111111
"893","2022-06-25","SSMH","SSMH-SB",1,0.0951388888888888
"894","2022-06-26","SSMH","SSMH-SB",1,0.376736111111111
"895","2022-06-27","SSMH","SSMH-SB",1,0.412847222222222
"896","2022-06-28","SSMH","SSMH-SB",1,0.660763888888889
"897","2022-06-29","SSMH","SSMH-SB",1,1.12013888888889
"898","2022-06-30","SSMH","SSMH-SB",1,1.74605263157895
"899","2022-07-01","SSMH","SSMH-SB",1,0.525
"900","2022-07-02","SSMH","SSMH-SB",1,0.164583333333333
"901","2022-07-03","SSMH","SSMH-SB",1,0.220833333333333
"902","2022-07-04","SSMH","SSMH-SB",1,0.114583333333333
"903","2022-07-05","SSMH","SSMH-SB",1,0.175
"904","2022-07-06","SSMH","SSMH-SB",1,0.322916666666667
"905","2022-07-07","SSMH","SSMH-SB",1,0.1375
"906","2022-07-08","SSMH","SSMH-SB",1,0.2875
"907","2022-07-09","SSMH","SSMH-SB",1,0.277083333333333
"908","2022-07-10","SSMH","SSMH-SB",1,0.1
"909","2022-07-11","SSMH","SSMH-SB",1,1.86875
"910","2022-07-12","SSMH","SSMH-SB",1,0.747916666666667
"911","2022-07-13","SSMH","SSMH-SB",1,0.772916666666667
"912","2022-07-14","SSMH","SSMH-SB",1,0.877083333333333
"913","2022-07-15","SSMH","SSMH-SB",1,1.14375
"914","2022-07-16","SSMH","SSMH-SB",1,0.435416666666667
"915","2022-07-17","SSMH","SSMH-SB",1,0.466666666666667
"916","2022-07-18","SSMH","SSMH-SB",1,0.608333333333333
"917","2022-07-19","SSMH","SSMH-SB",1,1.00416666666667
"918","2022-07-20","SSMH","SSMH-SB",1,0.104166666666667
"919","2022-07-21","SSMH","SSMH-SB",1,0.647916666666667
"920","2022-07-22","SSMH","SSMH-SB",1,0.445833333333333
"921","2022-07-23","SSMH","SSMH-SB",1,0.477083333333333
"922","2022-07-24","SSMH","SSMH-SB",1,0.277083333333333
"923","2022-07-25","SSMH","SSMH-SB",1,0.4125
"924","2022-07-26","SSMH","SSMH-SB",1,0.995833333333333
"925","2022-07-27","SSMH","SSMH-SB",1,1.23541666666667
"926","2022-07-28","SSMH","SSMH-SB",1,1.57083333333333
"927","2022-07-29","SSMH","SSMH-SB",1,0.9875
"928","2022-07-30","SSMH","SSMH-SB",1,0.108333333333333
"929","2022-07-31","SSMH","SSMH-SB",1,0.308333333333333
"930","2022-08-01","SSMH","SSMH-SB",1,0.239583333333333
"931","2022-08-02","SSMH","SSMH-SB",1,0.25625
"932","2022-08-03","SSMH","SSMH-SB",1,0.654166666666667
"933","2022-08-04","SSMH","SSMH-SB",1,1.21875
"934","2022-08-05","SSMH","SSMH-SB",1,0.69375
"935","2022-08-06","SSMH","SSMH-SB",1,1.68333333333333
"936","2022-08-07","SSMH","SSMH-SB",1,0.383333333333333
"937","2022-08-08","SSMH","SSMH-SB",1,0.272916666666667
"938","2022-08-09","SSMH","SSMH-SB",1,1.22291666666667
"939","2022-08-10","SSMH","SSMH-SB",1,1.89375
"940","2022-08-11","SSMH","SSMH-SB",1,2.33958333333333
"941","2022-08-12","SSMH","SSMH-SB",1,1.56041666666667
"942","2022-08-13","SSMH","SSMH-SB",1,1.16458333333333
"943","2022-08-14","SSMH","SSMH-SB",1,0.0958333333333334
"944","2022-08-15","SSMH","SSMH-SB",1,0.71875
"945","2022-08-16","SSMH","SSMH-SB",1,0.6
"946","2022-08-17","SSMH","SSMH-SB",1,0.364583333333333
"947","2022-08-18","SSMH","SSMH-SB",1,1.44583333333333
"948","2022-08-19","SSMH","SSMH-SB",1,0.308333333333333
"949","2022-08-20","SSMH","SSMH-SB",1,0.214583333333333
"950","2022-08-21","SSMH","SSMH-SB",1,0.2125
"951","2022-08-22","SSMH","SSMH-SB",1,0.545833333333333
"952","2022-08-23","SSMH","SSMH-SB",1,0.741666666666667
"953","2022-08-24","SSMH","SSMH-SB",1,0.06875
"954","2022-08-25","SSMH","SSMH-SB",1,0.175
"955","2022-08-26","SSMH","SSMH-SB",1,0.15625
"956","2022-08-27","SSMH","SSMH-SB",1,0.704166666666667
"957","2022-08-28","SSMH","SSMH-SB",1,0.966666666666667
"958","2022-08-29","SSMH","SSMH-SB",1,0.0270833333333333
"959","2022-08-30","SSMH","SSMH-SB",1,0.00625
"960","2022-08-31","SSMH","SSMH-SB",1,0.339583333333333
"961","2022-09-01","SSMH","SSMH-SB",1,0.575
"962","2022-09-02","SSMH","SSMH-SB",1,0.40625
"963","2022-09-03","SSMH","SSMH-SB",1,0.0875
"964","2022-09-04","SSMH","SSMH-SB",1,1.05208333333333
"965","2022-09-05","SSMH","SSMH-SB",1,0.983333333333333
"966","2022-09-06","SSMH","SSMH-SB",1,0.466666666666667
"967","2022-09-07","SSMH","SSMH-SB",1,0.0125
"968","2022-09-08","SSMH","SSMH-SB",1,0.0625
"969","2022-09-09","SSMH","SSMH-SB",1,0.633333333333333
"970","2022-09-10","SSMH","SSMH-SB",1,0.522916666666667
"971","2022-09-11","SSMH","SSMH-SB",1,0.358333333333333
"972","2022-09-12","SSMH","SSMH-SB",1,0.491666666666667
"973","2022-09-13","SSMH","SSMH-SB",1,0.675
"974","2022-09-14","SSMH","SSMH-SB",1,0.7
"975","2022-09-15","SSMH","SSMH-SB",1,0.91875
"976","2022-09-16","SSMH","SSMH-SB",1,0.94375
"977","2022-09-17","SSMH","SSMH-SB",1,0.969620253164557
"978","2022-09-18","SSMH","SSMH-SB",1,0.525
"979","2022-09-19","SSMH","SSMH-SB",1,0.136805555555556
"980","2022-09-20","SSMH","SSMH-SB",1,0.00625
"981","2022-09-21","SSMH","SSMH-SB",1,0.0621527777777779
"982","2022-09-22","SSMH","SSMH-SB",1,0.0385714285714286
"983","2022-09-23","SSMH","SSMH-SB",1,0.28125
"984","2022-09-24","SSMH","SSMH-SB",1,0.341666666666667
"985","2022-09-25","SSMH","SSMH-SB",1,0.595833333333333
"986","2022-09-26","SSMH","SSMH-SB",1,0.16875
"987","2022-09-27","SSMH","SSMH-SB",1,0.0625
"988","2022-09-28","SSMH","SSMH-SB",1,0.352083333333333
"989","2022-09-29","SSMH","SSMH-SB",1,0.558333333333333
"990","2022-09-30","SSMH","SSMH-SB",1,0.8875
"991","2022-10-01","SSMH","SSMH-SB",1,0.35625
"992","2022-10-02","SSMH","SSMH-SB",1,0.09375
"993","2022-10-03","SSMH","SSMH-SB",1,0.377083333333333
"994","2022-10-04","SSMH","SSMH-SB",1,0.03125
"995","2022-10-05","SSMH","SSMH-SB",1,0.970833333333334
"996","2022-10-06","SSMH","SSMH-SB",1,0.797916666666666
"997","2022-10-07","SSMH","SSMH-SB",1,1.9625
"998","2022-10-08","SSMH","SSMH-SB",1,1.40833333333333
"999","2022-10-09","SSMH","SSMH-SB",1,0.0916666666666667
"1000","2022-10-10","SSMH","SSMH-SB",1,0.8625
"1001","2022-10-11","SSMH","SSMH-SB",1,1.72708333333333
"1002","2022-10-12","SSMH","SSMH-SB",1,2.37916666666667
"1003","2022-10-13","SSMH","SSMH-SB",1,1.25625
"1004","2022-10-14","SSMH","SSMH-SB",1,1.6625
"1005","2022-10-15","SSMH","SSMH-SB",1,0.16875
"1006","2022-10-16","SSMH","SSMH-SB",1,0.34375
"1007","2022-10-17","SSMH","SSMH-SB",1,0.545833333333333
"1008","2022-10-18","SSMH","SSMH-SB",1,0.10625
"1009","2022-10-19","SSMH","SSMH-SB",1,0.133333333333333
"1010","2022-10-20","SSMH","SSMH-SB",1,0.427083333333333
"1011","2022-10-21","SSMH","SSMH-SB",1,0.83125
"1012","2022-10-22","SSMH","SSMH-SB",1,1.01041666666667
"1013","2022-10-23","SSMH","SSMH-SB",1,0.991666666666667
"1014","2022-10-24","SSMH","SSMH-SB",1,0.860416666666667
"1015","2022-10-25","SSMH","SSMH-SB",1,1.21458333333333
"1016","2022-10-26","SSMH","SSMH-SB",1,0.272916666666667
"1017","2022-10-27","SSMH","SSMH-SB",1,0.24375
"1018","2022-10-28","SSMH","SSMH-SB",1,0.0375
"1019","2022-10-29","SSMH","SSMH-SB",1,0.175
"1020","2022-10-30","SSMH","SSMH-SB",1,0.09375
"1021","2022-10-31","SSMH","SSMH-SB",1,0.00625
"1022","2022-11-01","SSMH","SSMH-SB",1,0
"1023","2022-11-02","SSMH","SSMH-SB",1,0
"1024","2022-11-03","SSMH","SSMH-SB",1,0
"1025","2022-11-04","SSMH","SSMH-SB",1,0
"1026","2022-11-05","SSMH","SSMH-SB",1,0
"1027","2022-11-06","SSMH","SSMH-SB",1,0.0125
"1028","2022-11-07","SSMH","SSMH-SB",1,0.720833333333333
"1029","2022-11-08","SSMH","SSMH-SB",1,0.71875
"1030","2022-11-09","SSMH","SSMH-SB",1,0.266666666666667
"1031","2022-11-10","SSMH","SSMH-SB",1,0.86875
"1032","2022-11-11","SSMH","SSMH-SB",1,0.235416666666667
"1033","2022-11-12","SSMH","SSMH-SB",1,0
"1034","2022-11-13","SSMH","SSMH-SB",1,0.9625
"1035","2022-11-14","SSMH","SSMH-SB",1,0.447916666666667
"1036","2022-11-15","SSMH","SSMH-SB",1,1.56875
"1037","2022-11-16","SSMH","SSMH-SB",1,1.03541666666667
"1038","2022-11-17","SSMH","SSMH-SB",1,1.07291666666667
"1039","2022-11-18","SSMH","SSMH-SB",1,1.28125
"1040","2022-11-19","SSMH","SSMH-SB",1,2.91666666666667
"1041","2022-11-20","SSMH","SSMH-SB",1,0.895833333333333
"1042","2022-11-21","SSMH","SSMH-SB",1,0.3875
"1043","2022-11-22","SSMH","SSMH-SB",1,0.935416666666667
"1044","2022-11-23","SSMH","SSMH-SB",1,0.314893617021277
"1045","2022-11-24","SSMH","SSMH-SB",1,0.260416666666667
"1046","2022-11-25","SSMH","SSMH-SB",1,0.645833333333333
"1047","2022-11-26","SSMH","SSMH-SB",1,0.166666666666667
"1048","2022-11-27","SSMH","SSMH-SB",1,0
"1049","2022-11-28","SSMH","SSMH-SB",1,0
"1050","2022-11-29","SSMH","SSMH-SB",1,0.0875
"1051","2022-11-30","SSMH","SSMH-SB",1,1.72916666666667
"1052","2022-12-01","SSMH","SSMH-SB",1,0.241666666666667
"1053","2022-12-02","SSMH","SSMH-SB",1,1.45
"1054","2022-12-03","SSMH","SSMH-SB",1,1.57291666666667
"1055","2022-12-04","SSMH","SSMH-SB",1,1.15416666666667
"1056","2022-12-05","SSMH","SSMH-SB",1,1.9
"1057","2022-12-06","SSMH","SSMH-SB",1,0.339583333333333
"1058","2022-12-07","SSMH","SSMH-SB",1,0.295833333333333
"1059","2022-12-08","SSMH","SSMH-SB",1,0.00625
"1060","2022-12-09","SSMH","SSMH-SB",1,0.50625
"1061","2022-12-10","SSMH","SSMH-SB",1,0.610416666666667
"1062","2022-12-11","SSMH","SSMH-SB",1,0.797916666666667
"1063","2022-12-12","SSMH","SSMH-SB",1,0.983333333333333
"1064","2022-12-13","SSMH","SSMH-SB",1,0.83125
"1065","2022-12-14","SSMH","SSMH-SB",1,1.67708333333333
"1066","2022-12-15","SSMH","SSMH-SB",1,0.679166666666667
"1067","2022-12-16","SSMH","SSMH-SB",1,1.96666666666667
"1068","2022-12-17","SSMH","SSMH-SB",1,0.00625
"1069","2022-12-18","SSMH","SSMH-SB",1,0.114583333333333
"1070","2022-12-19","SSMH","SSMH-SB",1,0.025
"1071","2022-12-20","SSMH","SSMH-SB",1,0
"1072","2023-03-05","SSMH","SSMH-SB",1,0.425
"1073","2023-03-06","SSMH","SSMH-SB",1,0.25
"1074","2023-03-07","SSMH","SSMH-SB",1,0
"1075","2023-03-08","SSMH","SSMH-SB",1,0.25
"1076","2023-03-09","SSMH","SSMH-SB",1,1.825
"1077","2023-03-10","SSMH","SSMH-SB",1,0.1
"1078","2023-03-11","SSMH","SSMH-SB",1,0.866666666666667
"1079","2023-03-12","SSMH","SSMH-SB",1,1.175
"1080","2023-03-13","SSMH","SSMH-SB",1,1
"1081","2023-03-14","SSMH","SSMH-SB",1,0
"1082","2023-03-15","SSMH","SSMH-SB",1,0
"1083","2023-03-16","SSMH","SSMH-SB",1,0
"1084","2023-03-17","SSMH","SSMH-SB",1,0.015
"1085","2023-03-18","SSMH","SSMH-SB",1,0
"1086","2023-03-19","SSMH","SSMH-SB",1,0
"1087","2023-03-20","SSMH","SSMH-SB",1,0
"1088","2023-03-21","SSMH","SSMH-SB",1,0.0375
"1089","2023-03-22","SSMH","SSMH-SB",1,0
"1090","2023-03-23","SSMH","SSMH-SB",1,0
"1091","2023-04-03","SSMH","SSMH-SB",1,0.776635514018692
"1092","2023-04-04","SSMH","SSMH-SB",1,1.31180555555556
"1093","2023-04-05","SSMH","SSMH-SB",1,1.32916666666667
"1094","2023-04-06","SSMH","SSMH-SB",1,0.0729166666666668
"1095","2023-04-07","SSMH","SSMH-SB",1,0.142708333333333
"1096","2023-04-08","SSMH","SSMH-SB",1,0.494791666666666
"1097","2023-04-09","SSMH","SSMH-SB",1,0.373958333333333
"1098","2023-04-10","SSMH","SSMH-SB",1,0.412847222222222
"1099","2023-04-11","SSMH","SSMH-SB",1,0.474652777777778
"1100","2023-04-12","SSMH","SSMH-SB",1,0.260069444444444
"1101","2023-04-13","SSMH","SSMH-SB",1,0.328125
"1102","2023-04-14","SSMH","SSMH-SB",1,0.284375
"1103","2023-04-15","SSMH","SSMH-SB",1,0.141666666666667
"1104","2023-04-16","SSMH","SSMH-SB",1,0.255208333333333
"1105","2023-04-17","SSMH","SSMH-SB",1,0.236111111111111
"1106","2023-04-18","SSMH","SSMH-SB",1,0.214583333333333
"1107","2023-04-19","SSMH","SSMH-SB",1,0.178472222222222
"1108","2023-04-20","SSMH","SSMH-SB",1,0.0520833333333333
"1109","2023-04-21","SSMH","SSMH-SB",1,0.161805555555555
"1110","2023-04-22","SSMH","SSMH-SB",1,0.186111111111111
"1111","2023-04-23","SSMH","SSMH-SB",1,0.0784722222222222
"1112","2023-04-24","SSMH","SSMH-SB",1,0.0208333333333334
"1113","2023-04-25","SSMH","SSMH-SB",1,0.00520833333333333
"1114","2023-04-26","SSMH","SSMH-SB",1,0.01875
"1115","2023-04-27","SSMH","SSMH-SB",1,0.103819444444444
"1116","2023-04-28","SSMH","SSMH-SB",1,0.0333333333333334
"1117","2023-04-29","SSMH","SSMH-SB",1,0.130208333333333
"1118","2023-04-30","SSMH","SSMH-SB",1,0.292361111111111
"1119","2023-05-01","SSMH","SSMH-SB",1,0.332986111111111
"1120","2023-05-02","SSMH","SSMH-SB",1,0.336458333333333
"1121","2023-05-03","SSMH","SSMH-SB",1,0.015625
"1122","2023-05-04","SSMH","SSMH-SB",1,0.0440972222222221
"1123","2023-05-05","SSMH","SSMH-SB",1,0.504166666666667
"1124","2023-05-06","SSMH","SSMH-SB",1,0.190277777777778
"1125","2023-05-07","SSMH","SSMH-SB",1,0.105902777777778
"1126","2023-05-08","SSMH","SSMH-SB",1,0.0413194444444445
"1127","2023-05-09","SSMH","SSMH-SB",1,0.375
"1128","2023-05-10","SSMH","SSMH-SB",1,0.219444444444444
"1129","2023-05-11","SSMH","SSMH-SB",1,0.00937500000000002
"1130","2023-05-12","SSMH","SSMH-SB",1,0.224305555555556
"1131","2023-05-13","SSMH","SSMH-SB",1,0.602777777777778
"1132","2023-05-14","SSMH","SSMH-SB",1,0.886805555555556
"1133","2023-05-15","SSMH","SSMH-SB",1,2.15451388888889
"1134","2023-05-16","SSMH","SSMH-SB",1,0.889583333333335
"1135","2023-05-17","SSMH","SSMH-SB",1,0.102777777777778
"1136","2023-05-18","SSMH","SSMH-SB",1,0.669791666666667
"1137","2023-05-19","SSMH","SSMH-SB",1,0.732291666666667
"1138","2023-05-20","SSMH","SSMH-SB",1,1.728125
"1139","2023-05-21","SSMH","SSMH-SB",1,0.324305555555555
"1140","2023-05-22","SSMH","SSMH-SB",1,1.05104166666667
"1141","2023-05-23","SSMH","SSMH-SB",1,0.994444444444444
"1142","2023-05-24","SSMH","SSMH-SB",1,0.349652777777777
"1143","2023-05-25","SSMH","SSMH-SB",1,0.395833333333333
"1144","2023-05-26","SSMH","SSMH-SB",1,0.394791666666667
"1145","2023-05-27","SSMH","SSMH-SB",1,0.282986111111111
"1146","2023-05-28","SSMH","SSMH-SB",1,0.170138888888889
"1147","2023-05-29","SSMH","SSMH-SB",1,0.702430555555556
"1148","2023-05-30","SSMH","SSMH-SB",1,0.414930555555555
"1149","2023-05-31","SSMH","SSMH-SB",1,0.57465277777778
"1150","2023-06-01","SSMH","SSMH-SB",1,0.931597222222222
"1151","2023-06-02","SSMH","SSMH-SB",1,0.216666666666667
"1152","2023-06-03","SSMH","SSMH-SB",1,0.237152777777778
"1153","2023-06-04","SSMH","SSMH-SB",1,1.48472222222222
"1154","2023-06-05","SSMH","SSMH-SB",1,0.686805555555556
"1155","2023-06-06","SSMH","SSMH-SB",1,0.210763888888889
"1156","2023-06-07","SSMH","SSMH-SB",1,0.134375
"1157","2023-06-08","SSMH","SSMH-SB",1,0.159027777777778
"1158","2023-06-09","SSMH","SSMH-SB",1,0.598263888888889
"1159","2023-06-10","SSMH","SSMH-SB",1,0.4875
"1160","2023-06-11","SSMH","SSMH-SB",1,0.718055555555556
"1161","2023-06-12","SSMH","SSMH-SB",1,0.191319444444445
"1162","2023-06-13","SSMH","SSMH-SB",1,0.442361111111111
"1163","2023-06-14","SSMH","SSMH-SB",1,0.417361111111111
"1164","2023-06-15","SSMH","SSMH-SB",1,0.171875
"1165","2023-06-16","SSMH","SSMH-SB",1,0.230902777777778
"1166","2023-06-17","SSMH","SSMH-SB",1,0.0333333333333333
"1167","2023-06-18","SSMH","SSMH-SB",1,0.225347222222222
"1168","2023-06-19","SSMH","SSMH-SB",1,0.251388888888889
"1169","2023-06-20","SSMH","SSMH-SB",1,0.168558951965065
"1170","2023-06-28","SSMH","SSMH-SB",1,0.189705882352941
"1171","2023-06-29","SSMH","SSMH-SB",1,0.286111111111111
"1172","2023-06-30","SSMH","SSMH-SB",1,0.0798611111111111
"1173","2023-07-01","SSMH","SSMH-SB",1,1.35451388888889
"1174","2023-07-02","SSMH","SSMH-SB",1,0.3625
"1175","2023-07-03","SSMH","SSMH-SB",1,0.391319444444444
"1176","2023-07-04","SSMH","SSMH-SB",1,0.570486111111111
"1177","2023-07-05","SSMH","SSMH-SB",1,1.09513888888889
"1178","2023-07-06","SSMH","SSMH-SB",1,0.302777777777778
"1179","2023-07-07","SSMH","SSMH-SB",1,0.123263888888889
"1180","2023-07-08","SSMH","SSMH-SB",1,0.387847222222222
"1181","2023-07-09","SSMH","SSMH-SB",1,0.430902777777778
"1182","2023-07-10","SSMH","SSMH-SB",1,0.0687500000000001
"1183","2023-07-11","SSMH","SSMH-SB",1,0.360416666666667
"1184","2023-07-12","SSMH","SSMH-SB",1,0.45
"1185","2023-07-13","SSMH","SSMH-SB",1,0.163541666666667
"1186","2023-07-14","SSMH","SSMH-SB",1,0.360763888888889
"1187","2023-07-15","SSMH","SSMH-SB",1,0.7
"1188","2022-06-17","SSMH","SSMH-BASE",1,0.213541666666667
"1189","2022-06-18","SSMH","SSMH-BASE",1,0.0295138888888888
"1190","2022-06-19","SSMH","SSMH-BASE",1,0.864583333333333
"1191","2022-06-20","SSMH","SSMH-BASE",1,0.78125
"1192","2022-06-21","SSMH","SSMH-BASE",1,0.03125
"1193","2022-06-22","SSMH","SSMH-BASE",1,0.152777777777777
"1194","2022-06-23","SSMH","SSMH-BASE",1,0.0590277777777779
"1195","2022-06-24","SSMH","SSMH-BASE",1,0
"1196","2022-06-25","SSMH","SSMH-BASE",1,0.428819444444446
"1197","2022-06-26","SSMH","SSMH-BASE",1,0.206597222222223
"1198","2022-06-27","SSMH","SSMH-BASE",1,0.328125
"1199","2022-06-28","SSMH","SSMH-BASE",1,0
"1200","2022-06-29","SSMH","SSMH-BASE",1,0.326388888888889
"1201","2022-06-30","SSMH","SSMH-BASE",1,0.074561403508772
"1202","2022-07-01","SSMH","SSMH-BASE",1,0.270833333333333
"1203","2022-07-02","SSMH","SSMH-BASE",1,0.947916666666667
"1204","2022-07-03","SSMH","SSMH-BASE",1,0.90625
"1205","2022-07-04","SSMH","SSMH-BASE",1,0.5
"1206","2022-07-05","SSMH","SSMH-BASE",1,0.0520833333333333
"1207","2022-07-06","SSMH","SSMH-BASE",1,0.09375
"1208","2022-07-07","SSMH","SSMH-BASE",1,0.552083333333333
"1209","2022-07-08","SSMH","SSMH-BASE",1,0.5
"1210","2022-07-09","SSMH","SSMH-BASE",1,0.791666666666667
"1211","2022-07-10","SSMH","SSMH-BASE",1,0.302083333333333
"1212","2022-07-11","SSMH","SSMH-BASE",1,0.28125
"1213","2022-07-12","SSMH","SSMH-BASE",1,0.0833333333333333
"1214","2022-07-13","SSMH","SSMH-BASE",1,0.125
"1215","2022-07-14","SSMH","SSMH-BASE",1,0.0833333333333333
"1216","2022-07-15","SSMH","SSMH-BASE",1,0
"1217","2022-07-16","SSMH","SSMH-BASE",1,0.15625
"1218","2022-07-17","SSMH","SSMH-BASE",1,1.46875
"1219","2022-07-18","SSMH","SSMH-BASE",1,1.27083333333333
"1220","2022-07-19","SSMH","SSMH-BASE",1,0.34375
"1221","2022-07-20","SSMH","SSMH-BASE",1,0.614583333333333
"1222","2022-07-21","SSMH","SSMH-BASE",1,2.20833333333333
"1223","2022-07-22","SSMH","SSMH-BASE",1,1.6875
"1224","2022-07-23","SSMH","SSMH-BASE",1,0.895833333333333
"1225","2022-07-24","SSMH","SSMH-BASE",1,0.0520833333333333
"1226","2022-07-25","SSMH","SSMH-BASE",1,1.625
"1227","2022-07-26","SSMH","SSMH-BASE",1,2.89583333333333
"1228","2022-07-27","SSMH","SSMH-BASE",1,0.0104166666666667
"1229","2022-07-28","SSMH","SSMH-BASE",1,0.104166666666667
"1230","2022-07-29","SSMH","SSMH-BASE",1,0
"1231","2022-07-30","SSMH","SSMH-BASE",1,0.03125
"1232","2022-07-31","SSMH","SSMH-BASE",1,0.0625
"1233","2022-08-01","SSMH","SSMH-BASE",1,0.71875
"1234","2022-08-02","SSMH","SSMH-BASE",1,0.854166666666667
"1235","2022-08-03","SSMH","SSMH-BASE",1,0.239583333333333
"1236","2022-08-04","SSMH","SSMH-BASE",1,0.03125
"1237","2022-08-05","SSMH","SSMH-BASE",1,0.135416666666667
"1238","2022-08-06","SSMH","SSMH-BASE",1,0.395833333333333
"1239","2022-08-07","SSMH","SSMH-BASE",1,0.09375
"1240","2022-08-08","SSMH","SSMH-BASE",1,0.947916666666667
"1241","2022-08-09","SSMH","SSMH-BASE",1,0.239583333333333
"1242","2022-08-10","SSMH","SSMH-BASE",1,0.135416666666667
"1243","2022-08-11","SSMH","SSMH-BASE",1,0.25
"1244","2022-08-12","SSMH","SSMH-BASE",1,0
"1245","2022-08-13","SSMH","SSMH-BASE",1,0.0729166666666667
"1246","2022-08-14","SSMH","SSMH-BASE",1,0.208333333333333
"1247","2022-08-15","SSMH","SSMH-BASE",1,1.625
"1248","2022-08-16","SSMH","SSMH-BASE",1,1.5625
"1249","2022-08-17","SSMH","SSMH-BASE",1,0.947916666666667
"1250","2022-08-18","SSMH","SSMH-BASE",1,2.25
"1251","2022-08-19","SSMH","SSMH-BASE",1,0.885416666666667
"1252","2022-08-20","SSMH","SSMH-BASE",1,0.760416666666667
"1253","2022-08-21","SSMH","SSMH-BASE",1,1.22916666666667
"1254","2022-08-22","SSMH","SSMH-BASE",1,1.95833333333333
"1255","2022-08-23","SSMH","SSMH-BASE",1,2.23958333333333
"1256","2022-08-24","SSMH","SSMH-BASE",1,0.125
"1257","2022-08-25","SSMH","SSMH-BASE",1,0.0416666666666666
"1258","2022-08-26","SSMH","SSMH-BASE",1,0.447916666666667
"1259","2022-08-27","SSMH","SSMH-BASE",1,0
"1260","2022-08-28","SSMH","SSMH-BASE",1,0
"1261","2022-08-29","SSMH","SSMH-BASE",1,0.0833333333333333
"1262","2022-08-30","SSMH","SSMH-BASE",1,0.114583333333333
"1263","2022-08-31","SSMH","SSMH-BASE",1,1.14583333333333
"1264","2022-09-01","SSMH","SSMH-BASE",1,1.90625
"1265","2022-09-02","SSMH","SSMH-BASE",1,0.833333333333333
"1266","2022-09-03","SSMH","SSMH-BASE",1,0.1875
"1267","2022-09-04","SSMH","SSMH-BASE",1,0.447916666666667
"1268","2022-09-05","SSMH","SSMH-BASE",1,0.03125
"1269","2022-09-06","SSMH","SSMH-BASE",1,1.02083333333333
"1270","2022-09-07","SSMH","SSMH-BASE",1,0.15625
"1271","2022-09-08","SSMH","SSMH-BASE",1,0.375
"1272","2022-09-09","SSMH","SSMH-BASE",1,2.14583333333333
"1273","2022-09-10","SSMH","SSMH-BASE",1,1.84375
"1274","2022-09-11","SSMH","SSMH-BASE",1,1.13541666666667
"1275","2022-09-12","SSMH","SSMH-BASE",1,1.88541666666667
"1276","2022-09-13","SSMH","SSMH-BASE",1,2.54166666666667
"1277","2022-09-14","SSMH","SSMH-BASE",1,2.5625
"1278","2022-09-15","SSMH","SSMH-BASE",1,2.375
"1279","2022-09-16","SSMH","SSMH-BASE",1,2.25
"1280","2022-09-17","SSMH","SSMH-BASE",1,2.534375
"1281","2022-09-18","SSMH","SSMH-BASE",1,1.28645833333333
"1282","2022-09-19","SSMH","SSMH-BASE",1,0.0694444444444443
"1283","2022-09-20","SSMH","SSMH-BASE",1,0.0121527777777778
"1284","2022-09-21","SSMH","SSMH-BASE",1,0.0173611111111111
"1285","2022-09-22","SSMH","SSMH-BASE",1,0.235714285714286
"1286","2022-09-23","SSMH","SSMH-BASE",1,1.30208333333333
"1287","2022-09-24","SSMH","SSMH-BASE",1,0.84375
"1288","2022-09-25","SSMH","SSMH-BASE",1,2.04166666666667
"1289","2022-09-26","SSMH","SSMH-BASE",1,0.71875
"1290","2022-09-27","SSMH","SSMH-BASE",1,0.333333333333333
"1291","2022-09-28","SSMH","SSMH-BASE",1,0.59375
"1292","2022-09-29","SSMH","SSMH-BASE",1,1.72916666666667
"1293","2022-09-30","SSMH","SSMH-BASE",1,0.270833333333333
"1294","2022-10-01","SSMH","SSMH-BASE",1,0.833333333333333
"1295","2022-10-02","SSMH","SSMH-BASE",1,0.395833333333333
"1296","2022-10-03","SSMH","SSMH-BASE",1,1.32291666666667
