"","date","station","sensor","depth","solaravg"
"1987","2022-11-25","TNHA","TNHA-SA",1,1
"1988","2022-11-26","TNHA","TNHA-SA",1,1
"1989","2022-11-27","TNHA","TNHA-SA",1,1
"1990","2022-11-28","TNHA","TNHA-SA",1,1
"1991","2022-11-29","TNHA","TNHA-SA",1,1
"1992","2022-11-30","TNHA","TNHA-SA",1,1
"1993","2022-12-01","TNHA","TNHA-SA",1,1
"1994","2022-09-01","SSMH","SSMH-SA",1,50.8125
"1995","2022-09-02","SSMH","SSMH-SA",1,44.5208333333333
"1996","2022-09-03","SSMH","SSMH-SA",1,59.8958333333333
"1997","2022-09-04","SSMH","SSMH-SA",1,85.0833333333333
"1998","2022-09-05","SSMH","SSMH-SA",1,68.6458333333333
"1999","2022-09-06","SSMH","SSMH-SA",1,71.0416666666667
"2000","2022-09-07","SSMH","SSMH-SA",1,129.666666666667
"2001","2022-09-08","SSMH","SSMH-SA",1,92.75
"2002","2022-09-09","SSMH","SSMH-SA",1,111.5625
"2003","2022-09-10","SSMH","SSMH-SA",1,37.2291666666667
"2004","2022-09-11","SSMH","SSMH-SA",1,56.8958333333333
"2005","2022-09-12","SSMH","SSMH-SA",1,55.2708333333333
"2006","2022-09-13","SSMH","SSMH-SA",1,38.9166666666667
"2007","2022-09-14","SSMH","SSMH-SA",1,27.2291666666667
"2008","2022-09-15","SSMH","SSMH-SA",1,20.4583333333333
"2009","2022-09-16","SSMH","SSMH-SA",1,27.8541666666667
"2010","2022-09-17","SSMH","SSMH-SA",1,39.5298507462687
"2011","2022-09-18","SSMH","SSMH-SA",1,71.2291666666668
"2012","2022-09-19","SSMH","SSMH-SA",1,52.670138888889
"2013","2022-09-20","SSMH","SSMH-SA",1,86.861111111111
"2014","2022-09-21","SSMH","SSMH-SA",1,35.2881944444445
"2015","2022-09-22","SSMH","SSMH-SA",1,38.9857142857143
"2016","2022-09-23","SSMH","SSMH-SA",1,28.625
"2017","2022-09-24","SSMH","SSMH-SA",1,21.4166666666667
"2018","2022-09-25","SSMH","SSMH-SA",1,33.875
"2019","2022-09-26","SSMH","SSMH-SA",1,26.8125
"2020","2022-09-27","SSMH","SSMH-SA",1,43.0625
"2021","2022-09-28","SSMH","SSMH-SA",1,30.0416666666667
"2022","2022-09-29","SSMH","SSMH-SA",1,29.4375
"2023","2022-09-30","SSMH","SSMH-SA",1,31.2291666666667
"2024","2022-10-01","SSMH","SSMH-SA",1,19.1458333333333
"2025","2022-10-02","SSMH","SSMH-SA",1,45.3541666666667
"2026","2022-10-03","SSMH","SSMH-SA",1,27
"2027","2022-10-04","SSMH","SSMH-SA",1,20.6041666666667
"2028","2022-10-05","SSMH","SSMH-SA",1,22.8958333333333
"2029","2022-10-06","SSMH","SSMH-SA",1,38.8958333333333
"2030","2022-10-07","SSMH","SSMH-SA",1,34.8541666666667
"2031","2022-10-08","SSMH","SSMH-SA",1,33.4375
"2032","2022-10-09","SSMH","SSMH-SA",1,22.5833333333333
"2033","2022-10-10","SSMH","SSMH-SA",1,26.6875
"2034","2022-10-11","SSMH","SSMH-SA",1,23.4375
"2035","2022-10-12","SSMH","SSMH-SA",1,20.2916666666667
"2036","2022-10-13","SSMH","SSMH-SA",1,16.7916666666667
"2037","2022-10-14","SSMH","SSMH-SA",1,22.3958333333333
"2038","2022-10-15","SSMH","SSMH-SA",1,35.3333333333333
"2039","2022-10-16","SSMH","SSMH-SA",1,13.8541666666667
"2040","2022-10-17","SSMH","SSMH-SA",1,7.3125
"2041","2022-10-18","SSMH","SSMH-SA",1,8.85416666666667
"2042","2022-10-19","SSMH","SSMH-SA",1,25.4166666666667
"2043","2022-10-20","SSMH","SSMH-SA",1,15.3333333333333
"2044","2022-10-21","SSMH","SSMH-SA",1,10.9791666666667
"2045","2022-10-22","SSMH","SSMH-SA",1,7.27083333333333
"2046","2022-10-23","SSMH","SSMH-SA",1,19.9375
"2047","2022-10-24","SSMH","SSMH-SA",1,7.83333333333333
"2048","2022-10-25","SSMH","SSMH-SA",1,7.5625
"2049","2022-10-26","SSMH","SSMH-SA",1,11.0416666666667
"2050","2022-10-27","SSMH","SSMH-SA",1,6.70833333333333
"2051","2022-10-28","SSMH","SSMH-SA",1,5.95833333333333
"2052","2022-10-29","SSMH","SSMH-SA",1,4.54166666666667
"2053","2022-10-30","SSMH","SSMH-SA",1,3.52083333333333
"2054","2022-10-31","SSMH","SSMH-SA",1,8.14583333333333
"2055","2022-11-01","SSMH","SSMH-SA",1,6.41666666666667
"2056","2022-11-02","SSMH","SSMH-SA",1,4.625
"2057","2022-11-03","SSMH","SSMH-SA",1,2.89583333333333
"2058","2022-11-04","SSMH","SSMH-SA",1,2.95833333333333
"2059","2022-11-05","SSMH","SSMH-SA",1,3.875
"2060","2022-11-06","SSMH","SSMH-SA",1,1.66666666666667
"2061","2022-11-07","SSMH","SSMH-SA",1,1.83333333333333
"2062","2022-11-08","SSMH","SSMH-SA",1,4.27083333333334
"2063","2022-11-09","SSMH","SSMH-SA",1,2.16666666666667
"2064","2022-11-10","SSMH","SSMH-SA",1,2.60416666666667
"2065","2022-11-11","SSMH","SSMH-SA",1,2.1875
"2066","2022-11-12","SSMH","SSMH-SA",1,1.72916666666667
"2067","2022-11-13","SSMH","SSMH-SA",1,1.0625
"2068","2022-11-14","SSMH","SSMH-SA",1,2.0625
"2069","2022-11-15","SSMH","SSMH-SA",1,1.0625
"2070","2022-11-16","SSMH","SSMH-SA",1,1
"2071","2022-11-17","SSMH","SSMH-SA",1,1.14583333333333
"2072","2022-11-18","SSMH","SSMH-SA",1,1
"2073","2022-11-19","SSMH","SSMH-SA",1,1.02083333333333
"2074","2022-11-20","SSMH","SSMH-SA",1,1
"2075","2022-11-21","SSMH","SSMH-SA",1,1
"2076","2022-11-22","SSMH","SSMH-SA",1,1
"2077","2022-11-25","SSMH","SSMH-SA",1,1
"2078","2022-11-26","SSMH","SSMH-SA",1,1
"2079","2022-11-27","SSMH","SSMH-SA",1,1
"2080","2022-11-28","SSMH","SSMH-SA",1,1
"2081","2022-11-29","SSMH","SSMH-SA",1,1
"2082","2022-11-30","SSMH","SSMH-SA",1,1
"2083","2022-09-21","BUECI","21398623",1,60.6666666666667
"2084","2022-09-22","BUECI","21398623",1,41.5
"2085","2022-12-01","TNHA","TNHA-BASE",1,1
"2086","2022-12-02","TNHA","TNHA-BASE",1,1
"2087","2022-12-03","TNHA","TNHA-BASE",1,1
"2088","2022-12-04","TNHA","TNHA-BASE",1,1
"2089","2022-12-05","TNHA","TNHA-BASE",1,1
"2090","2022-12-06","TNHA","TNHA-BASE",1,1
"2091","2022-12-07","TNHA","TNHA-BASE",1,1
"2092","2022-12-08","TNHA","TNHA-BASE",1,1
"2093","2022-12-09","TNHA","TNHA-BASE",1,1
"2094","2022-12-10","TNHA","TNHA-BASE",1,1
"2095","2022-12-11","TNHA","TNHA-BASE",1,1
"2096","2022-12-12","TNHA","TNHA-BASE",1,1
"2097","2022-12-13","TNHA","TNHA-BASE",1,1
"2098","2022-12-14","TNHA","TNHA-BASE",1,1
"2099","2022-12-15","TNHA","TNHA-BASE",1,1
"2100","2022-12-16","TNHA","TNHA-BASE",1,1
"2101","2022-12-17","TNHA","TNHA-BASE",1,1
"2102","2022-12-18","TNHA","TNHA-BASE",1,1
"2103","2022-12-19","TNHA","TNHA-BASE",1,1
"2104","2022-12-20","TNHA","TNHA-BASE",1,1
"2105","2022-12-21","TNHA","TNHA-BASE",1,1
"2106","2022-12-22","TNHA","TNHA-BASE",1,1
"2107","2022-12-23","TNHA","TNHA-BASE",1,1
"2108","2022-12-24","TNHA","TNHA-BASE",1,1
"2109","2022-12-25","TNHA","TNHA-BASE",1,1
"2110","2022-12-26","TNHA","TNHA-BASE",1,1
"2111","2022-12-27","TNHA","TNHA-BASE",1,1
"2112","2022-12-28","TNHA","TNHA-BASE",1,1
"2113","2022-12-01","BUECI","BUECI-SC",1,1
"2114","2022-12-01","BUECI","21362314",1,1
"2115","2022-12-01","TNHA","TNHA-SD",1,1
"2116","2022-12-02","TNHA","TNHA-SD",1,1
"2117","2022-12-03","TNHA","TNHA-SD",1,1
"2118","2022-12-04","TNHA","TNHA-SD",1,1
"2119","2022-12-05","TNHA","TNHA-SD",1,1
"2120","2022-12-06","TNHA","TNHA-SD",1,1
"2121","2022-12-07","TNHA","TNHA-SD",1,1
"2122","2022-12-08","TNHA","TNHA-SD",1,1
"2123","2022-12-09","TNHA","TNHA-SD",1,1
"2124","2022-12-10","TNHA","TNHA-SD",1,1
"2125","2022-12-11","TNHA","TNHA-SD",1,1
"2126","2022-12-12","TNHA","TNHA-SD",1,1
"2127","2022-12-13","TNHA","TNHA-SD",1,1
"2128","2022-12-14","TNHA","TNHA-SD",1,1
"2129","2022-12-15","TNHA","TNHA-SD",1,1
"2130","2022-12-16","TNHA","TNHA-SD",1,1
"2131","2022-12-17","TNHA","TNHA-SD",1,1
"2132","2022-12-18","TNHA","TNHA-SD",1,1
"2133","2022-12-19","TNHA","TNHA-SD",1,1
"2134","2022-12-20","TNHA","TNHA-SD",1,1
"2135","2022-12-21","TNHA","TNHA-SD",1,1
"2136","2022-12-22","TNHA","TNHA-SD",1,1
"2137","2022-12-23","TNHA","TNHA-SD",1,1
"2138","2022-12-24","TNHA","TNHA-SD",1,1
"2139","2022-12-25","TNHA","TNHA-SD",1,1
"2140","2022-12-26","TNHA","TNHA-SD",1,1
"2141","2022-12-27","TNHA","TNHA-SD",1,1
"2142","2022-12-28","TNHA","TNHA-SD",1,1
"2143","2022-12-01","BUECI","BUECI-SD",1,1
"2144","2022-12-01","TNHA","TNHA-SC",1,1
"2145","2022-12-02","TNHA","TNHA-SC",1,1
"2146","2022-12-03","TNHA","TNHA-SC",1,1
"2147","2022-12-04","TNHA","TNHA-SC",1,1
"2148","2022-12-05","TNHA","TNHA-SC",1,1
"2149","2022-12-06","TNHA","TNHA-SC",1,1
"2150","2022-12-07","TNHA","TNHA-SC",1,1
"2151","2022-12-08","TNHA","TNHA-SC",1,1
"2152","2022-12-09","TNHA","TNHA-SC",1,1
"2153","2022-12-10","TNHA","TNHA-SC",1,1
"2154","2022-12-11","TNHA","TNHA-SC",1,1
"2155","2022-12-12","TNHA","TNHA-SC",1,1
"2156","2022-12-13","TNHA","TNHA-SC",1,1
"2157","2022-12-14","TNHA","TNHA-SC",1,1
"2158","2022-12-15","TNHA","TNHA-SC",1,1
"2159","2022-12-16","TNHA","TNHA-SC",1,1
"2160","2022-12-17","TNHA","TNHA-SC",1,1
"2161","2022-12-18","TNHA","TNHA-SC",1,1
"2162","2022-12-19","TNHA","TNHA-SC",1,1
"2163","2022-12-20","TNHA","TNHA-SC",1,1
"2164","2022-12-21","TNHA","TNHA-SC",1,1
"2165","2022-12-22","TNHA","TNHA-SC",1,1
"2166","2022-12-23","TNHA","TNHA-SC",1,1
"2167","2022-12-24","TNHA","TNHA-SC",1,1
"2168","2022-12-25","TNHA","TNHA-SC",1,1
"2169","2022-12-26","TNHA","TNHA-SC",1,1
"2170","2022-12-27","TNHA","TNHA-SC",1,1
"2171","2022-12-28","TNHA","TNHA-SC",1,1
"2172","2022-12-01","TNHA","TNHA-??",1,1
"2173","2022-12-02","TNHA","TNHA-??",1,1
"2174","2022-12-03","TNHA","TNHA-??",1,1
"2175","2022-12-04","TNHA","TNHA-??",1,1
"2176","2022-12-05","TNHA","TNHA-??",1,1
"2177","2022-12-06","TNHA","TNHA-??",1,1
"2178","2022-12-07","TNHA","TNHA-??",1,1
"2179","2022-12-08","TNHA","TNHA-??",1,1
"2180","2022-12-09","TNHA","TNHA-??",1,1
"2181","2022-12-10","TNHA","TNHA-??",1,1
"2182","2022-12-11","TNHA","TNHA-??",1,1
"2183","2022-12-12","TNHA","TNHA-??",1,1
"2184","2022-12-13","TNHA","TNHA-??",1,1
"2185","2022-12-14","TNHA","TNHA-??",1,1
"2186","2022-12-15","TNHA","TNHA-??",1,1
"2187","2022-12-16","TNHA","TNHA-??",1,1
"2188","2022-12-17","TNHA","TNHA-??",1,1
"2189","2022-12-18","TNHA","TNHA-??",1,1
"2190","2022-12-19","TNHA","TNHA-??",1,1
"2191","2022-12-20","TNHA","TNHA-??",1,1
"2192","2022-12-21","TNHA","TNHA-??",1,1
"2193","2022-12-22","TNHA","TNHA-??",1,1
"2194","2022-12-23","TNHA","TNHA-??",1,1
"2195","2022-12-24","TNHA","TNHA-??",1,1
"2196","2022-12-25","TNHA","TNHA-??",1,1
"2197","2022-12-26","TNHA","TNHA-??",1,1
"2198","2022-12-27","TNHA","TNHA-??",1,1
"2199","2022-12-28","TNHA","TNHA-??",1,1
"2200","2022-12-01","SSMH","SSMH-SB",1,1
"2201","2022-12-02","SSMH","SSMH-SB",1,1
"2202","2022-12-03","SSMH","SSMH-SB",1,1
"2203","2022-12-04","SSMH","SSMH-SB",1,1
"2204","2022-12-05","SSMH","SSMH-SB",1,1
"2205","2022-12-06","SSMH","SSMH-SB",1,1
"2206","2022-12-07","SSMH","SSMH-SB",1,1
"2207","2022-12-08","SSMH","SSMH-SB",1,1
"2208","2022-12-09","SSMH","SSMH-SB",1,1
"2209","2022-12-10","SSMH","SSMH-SB",1,1
"2210","2022-12-11","SSMH","SSMH-SB",1,1
"2211","2022-12-12","SSMH","SSMH-SB",1,1
"2212","2022-12-13","SSMH","SSMH-SB",1,1
"2213","2022-12-14","SSMH","SSMH-SB",1,1
"2214","2022-12-15","SSMH","SSMH-SB",1,1
"2215","2022-12-16","SSMH","SSMH-SB",1,1
"2216","2022-12-17","SSMH","SSMH-SB",1,1
"2217","2022-12-18","SSMH","SSMH-SB",1,1
"2218","2022-12-19","SSMH","SSMH-SB",1,1
"2219","2022-12-20","SSMH","SSMH-SB",1,1
"2220","2022-12-01","BUECI","BUECI-SE",1,1
"2221","2022-12-01","SSMH","SSMH-BASE",1,1
"2222","2022-12-02","SSMH","SSMH-BASE",1,1
"2223","2022-12-03","SSMH","SSMH-BASE",1,1
"2224","2022-12-04","SSMH","SSMH-BASE",1,1
"2225","2022-12-05","SSMH","SSMH-BASE",1,1
"2226","2022-12-06","SSMH","SSMH-BASE",1,1
"2227","2022-12-07","SSMH","SSMH-BASE",1,1
"2228","2022-12-08","SSMH","SSMH-BASE",1,1
"2229","2022-12-09","SSMH","SSMH-BASE",1,1
"2230","2022-12-10","SSMH","SSMH-BASE",1,1
"2231","2022-12-11","SSMH","SSMH-BASE",1,1
"2232","2022-12-12","SSMH","SSMH-BASE",1,1
"2233","2022-12-13","SSMH","SSMH-BASE",1,1
"2234","2022-12-14","SSMH","SSMH-BASE",1,1
"2235","2022-12-15","SSMH","SSMH-BASE",1,1
"2236","2022-12-16","SSMH","SSMH-BASE",1,1
"2237","2022-12-17","SSMH","SSMH-BASE",1,1
"2238","2022-12-18","SSMH","SSMH-BASE",1,1
"2239","2022-12-19","SSMH","SSMH-BASE",1,1
"2240","2022-12-20","SSMH","SSMH-BASE",1,1
"2241","2023-02-23","SSMH","SSMH-BASE",1,126
"2242","2022-12-01","BUECI","BUECI-BASE??",1,1
"2243","2022-12-01","BEO","BEO-BASE",1,1
"2244","2022-12-02","BEO","BEO-BASE",1,1
"2245","2022-12-03","BEO","BEO-BASE",1,1
"2246","2022-12-04","BEO","BEO-BASE",1,1
"2247","2022-12-05","BEO","BEO-BASE",1,1
"2248","2022-12-06","BEO","BEO-BASE",1,1
"2249","2022-12-07","BEO","BEO-BASE",1,1
"2250","2022-12-08","BEO","BEO-BASE",1,1
"2251","2022-12-09","BEO","BEO-BASE",1,1
"2252","2022-12-10","BEO","BEO-BASE",1,1
"2253","2022-12-11","BEO","BEO-BASE",1,1
"2254","2022-12-12","BEO","BEO-BASE",1,1
"2255","2022-12-13","BEO","BEO-BASE",1,1
"2256","2022-12-14","BEO","BEO-BASE",1,1
"2257","2022-12-15","BEO","BEO-BASE",1,1
"2258","2022-12-16","BEO","BEO-BASE",1,1
"2259","2022-12-17","BEO","BEO-BASE",1,1
"2260","2022-12-18","BEO","BEO-BASE",1,1
"2261","2022-12-19","BEO","BEO-BASE",1,1
"2262","2022-12-20","BEO","BEO-BASE",1,1
"2263","2022-12-21","BEO","BEO-BASE",1,1
"2264","2022-12-22","BEO","BEO-BASE",1,1
"2265","2022-12-23","BEO","BEO-BASE",1,1
"2266","2022-12-24","BEO","BEO-BASE",1,1
"2267","2022-12-25","BEO","BEO-BASE",1,1
"2268","2022-12-26","BEO","BEO-BASE",1,1
"2269","2022-12-27","BEO","BEO-BASE",1,1
"2270","2022-12-28","BEO","BEO-BASE",1,1
"2271","2022-12-29","BEO","BEO-BASE",1,1
"2272","2022-12-30","BEO","BEO-BASE",1,1
"2273","2022-12-31","BEO","BEO-BASE",1,1
"2274","2023-01-01","BEO","BEO-BASE",1,1
"2275","2023-01-02","BEO","BEO-BASE",1,1
"2276","2023-01-03","BEO","BEO-BASE",1,1
"2277","2023-01-04","BEO","BEO-BASE",1,1
"2278","2023-01-05","BEO","BEO-BASE",1,1
"2279","2023-01-06","BEO","BEO-BASE",1,1
"2280","2023-01-07","BEO","BEO-BASE",1,1
"2281","2023-02-23","BEO","BEO-BASE",1,97
"2282","2023-02-27","BEO","BEO-BASE",1,99.013698630137
"2283","2023-02-28","BEO","BEO-BASE",1,16.3195020746887
"2284","2022-12-01","BUECI","21398617",1,1
"2285","2022-12-01","TNHA","TNHA-SA",1,1
"2286","2022-12-02","TNHA","TNHA-SA",1,1
"2287","2022-12-03","TNHA","TNHA-SA",1,1
"2288","2022-12-04","TNHA","TNHA-SA",1,1
"2289","2022-12-05","TNHA","TNHA-SA",1,1
"2290","2022-12-06","TNHA","TNHA-SA",1,1
"2291","2022-12-07","TNHA","TNHA-SA",1,1
"2292","2022-12-08","TNHA","TNHA-SA",1,1
"2293","2022-12-09","TNHA","TNHA-SA",1,1
"2294","2022-12-10","TNHA","TNHA-SA",1,1
"2295","2022-12-11","TNHA","TNHA-SA",1,1
"2296","2022-12-12","TNHA","TNHA-SA",1,1
"2297","2022-12-13","TNHA","TNHA-SA",1,1
"2298","2022-12-14","TNHA","TNHA-SA",1,1
"2299","2022-12-15","TNHA","TNHA-SA",1,1
"2300","2022-12-16","TNHA","TNHA-SA",1,1
"2301","2022-12-17","TNHA","TNHA-SA",1,1
"2302","2022-12-18","TNHA","TNHA-SA",1,1
"2303","2022-12-19","TNHA","TNHA-SA",1,1
"2304","2022-12-20","TNHA","TNHA-SA",1,1
"2305","2022-12-21","TNHA","TNHA-SA",1,1
"2306","2022-12-22","TNHA","TNHA-SA",1,1
"2307","2022-12-23","TNHA","TNHA-SA",1,1
"2308","2022-12-24","TNHA","TNHA-SA",1,1
"2309","2022-12-25","TNHA","TNHA-SA",1,1
"2310","2022-12-26","TNHA","TNHA-SA",1,1
"2311","2022-12-27","TNHA","TNHA-SA",1,1
"2312","2022-12-28","TNHA","TNHA-SA",1,1
"2313","2022-12-01","SSMH","SSMH-SA",1,1
"2314","2022-12-02","SSMH","SSMH-SA",1,1
"2315","2022-12-03","SSMH","SSMH-SA",1,1
"2316","2022-12-04","SSMH","SSMH-SA",1,1
"2317","2022-12-05","SSMH","SSMH-SA",1,1
"2318","2022-12-06","SSMH","SSMH-SA",1,1
"2319","2022-12-07","SSMH","SSMH-SA",1,1
"2320","2022-12-08","SSMH","SSMH-SA",1,1
"2321","2022-12-09","SSMH","SSMH-SA",1,1
"2322","2022-12-10","SSMH","SSMH-SA",1,1
"2323","2022-12-11","SSMH","SSMH-SA",1,1
"2324","2022-12-12","SSMH","SSMH-SA",1,1
"2325","2022-12-13","SSMH","SSMH-SA",1,1
"2326","2022-12-14","SSMH","SSMH-SA",1,1
"2327","2023-04-01","TNHA","TNHA-BASE",1,50.375
"2328","2023-04-02","TNHA","TNHA-BASE",1,77.1666666666667
"2329","2023-04-03","TNHA","TNHA-BASE",1,93
"2330","2023-04-04","TNHA","TNHA-BASE",1,124.333333333333
"2331","2023-04-05","TNHA","TNHA-BASE",1,64.4583333333333
"2332","2023-04-06","TNHA","TNHA-BASE",1,72.4583333333333
"2333","2023-04-07","TNHA","TNHA-BASE",1,49
"2334","2023-04-08","TNHA","TNHA-BASE",1,70.3333333333333
"2335","2023-04-09","TNHA","TNHA-BASE",1,41
"2336","2023-04-10","TNHA","TNHA-BASE",1,67.125
"2337","2023-04-11","TNHA","TNHA-BASE",1,84.75
"2338","2023-04-12","TNHA","TNHA-BASE",1,109.833333333333
"2339","2023-04-13","TNHA","TNHA-BASE",1,157.375
"2340","2023-04-14","TNHA","TNHA-BASE",1,159.791666666667
"2341","2023-04-15","TNHA","TNHA-BASE",1,163.75
"2342","2023-04-16","TNHA","TNHA-BASE",1,157.625
"2343","2023-04-17","TNHA","TNHA-BASE",1,168.916666666667
"2344","2023-04-18","TNHA","TNHA-BASE",1,171.416666666667
"2345","2023-04-19","TNHA","TNHA-BASE",1,119
"2346","2023-04-20","TNHA","TNHA-BASE",1,121.833333333333
"2347","2023-04-21","TNHA","TNHA-BASE",1,142.166666666667
"2348","2023-04-22","TNHA","TNHA-BASE",1,189.833333333333
"2349","2023-04-23","TNHA","TNHA-BASE",1,183.291666666667
"2350","2023-04-24","TNHA","TNHA-BASE",1,151.333333333333
"2351","2023-04-25","TNHA","TNHA-BASE",1,167.125
"2352","2023-04-26","TNHA","TNHA-BASE",1,137.5
"2353","2023-04-27","TNHA","TNHA-BASE",1,157.958333333333
"2354","2023-04-28","TNHA","TNHA-BASE",1,156.333333333333
"2355","2023-04-29","TNHA","TNHA-BASE",1,152.291666666667
"2356","2023-04-30","TNHA","TNHA-BASE",1,175.708333333333
"2357","2023-05-01","TNHA","TNHA-BASE",1,139.458333333333
"2358","2023-05-02","TNHA","TNHA-BASE",1,133
"2359","2023-05-03","TNHA","TNHA-BASE",1,120.875
"2360","2023-05-04","TNHA","TNHA-BASE",1,129.666666666667
"2361","2023-05-05","TNHA","TNHA-BASE",1,128.333333333333
"2362","2023-05-06","TNHA","TNHA-BASE",1,168.833333333333
"2363","2023-05-07","TNHA","TNHA-BASE",1,147.416666666667
"2364","2023-05-08","TNHA","TNHA-BASE",1,173.125
"2365","2023-05-09","TNHA","TNHA-BASE",1,131.125
"2366","2023-05-10","TNHA","TNHA-BASE",1,143.541666666667
"2367","2023-05-11","TNHA","TNHA-BASE",1,155.958333333333
"2368","2023-05-12","TNHA","TNHA-BASE",1,152.208333333333
"2369","2023-05-13","TNHA","TNHA-BASE",1,186.375
"2370","2023-05-14","TNHA","TNHA-BASE",1,142.5
"2371","2023-05-15","TNHA","TNHA-BASE",1,147.458333333333
"2372","2023-05-16","TNHA","TNHA-BASE",1,130.708333333333
"2373","2023-05-17","TNHA","TNHA-BASE",1,167.208333333333
"2374","2023-05-18","TNHA","TNHA-BASE",1,154.291666666667
"2375","2023-05-19","TNHA","TNHA-BASE",1,218.208333333333
"2376","2023-05-20","TNHA","TNHA-BASE",1,147.125
"2377","2023-05-21","TNHA","TNHA-BASE",1,167.166666666667
"2378","2023-05-22","TNHA","TNHA-BASE",1,162.208333333333
"2379","2023-05-23","TNHA","TNHA-BASE",1,151.583333333333
"2380","2023-05-24","TNHA","TNHA-BASE",1,111.708333333333
"2381","2023-05-25","TNHA","TNHA-BASE",1,112.916666666667
"2382","2023-05-26","TNHA","TNHA-BASE",1,198.041666666667
"2383","2023-05-27","TNHA","TNHA-BASE",1,259.458333333333
"2384","2023-05-28","TNHA","TNHA-BASE",1,135.25
"2385","2023-05-29","TNHA","TNHA-BASE",1,142.458333333333
"2386","2023-05-30","TNHA","TNHA-BASE",1,151.791666666667
"2387","2023-05-31","TNHA","TNHA-BASE",1,150.583333333333
"2388","2023-06-01","TNHA","TNHA-BASE",1,217.708333333333
"2389","2023-06-02","TNHA","TNHA-BASE",1,180.75
"2390","2023-06-03","TNHA","TNHA-BASE",1,237.958333333333
"2391","2023-06-04","TNHA","TNHA-BASE",1,170.541666666667
"2392","2023-06-05","TNHA","TNHA-BASE",1,163.416666666667
"2393","2023-06-06","TNHA","TNHA-BASE",1,204.875
"2394","2023-06-07","TNHA","TNHA-BASE",1,259.958333333333
"2395","2023-06-08","TNHA","TNHA-BASE",1,222.458333333333
"2396","2023-06-09","TNHA","TNHA-BASE",1,238.291666666667
"2397","2023-06-10","TNHA","TNHA-BASE",1,262.833333333333
"2398","2023-06-11","TNHA","TNHA-BASE",1,201.833333333333
"2399","2023-06-12","TNHA","TNHA-BASE",1,200.333333333333
"2400","2023-06-13","TNHA","TNHA-BASE",1,248.708333333333
"2401","2023-06-14","TNHA","TNHA-BASE",1,283.541666666667
"2402","2023-06-15","TNHA","TNHA-BASE",1,290.416666666667
"2403","2023-06-16","TNHA","TNHA-BASE",1,108.041666666667
"2404","2023-06-17","TNHA","TNHA-BASE",1,220.125
"2405","2023-06-18","TNHA","TNHA-BASE",1,175.416666666667
"2406","2023-06-19","TNHA","TNHA-BASE",1,69.6842105263158
"2407","2023-04-01","BUECI","BUECI-SC",1,56.9583333333333
"2408","2023-04-02","BUECI","BUECI-SC",1,67.5833333333333
"2409","2023-04-03","BUECI","BUECI-SC",1,85.1666666666667
"2410","2023-04-04","BUECI","BUECI-SC",1,119.916666666667
"2411","2023-04-05","BUECI","BUECI-SC",1,96.7916666666667
"2412","2023-04-06","BUECI","BUECI-SC",1,121.208333333333
"2413","2023-04-07","BUECI","BUECI-SC",1,93.25
"2414","2023-04-08","BUECI","BUECI-SC",1,137.041666666667
"2415","2023-04-09","BUECI","BUECI-SC",1,88.0416666666667
"2416","2023-04-10","BUECI","BUECI-SC",1,57.5416666666667
"2417","2023-04-11","BUECI","BUECI-SC",1,114
"2418","2023-04-12","BUECI","BUECI-SC",1,142.875
"2419","2023-04-13","BUECI","BUECI-SC",1,171.958333333333
"2420","2023-04-14","BUECI","BUECI-SC",1,171.125
"2421","2023-04-15","BUECI","BUECI-SC",1,178.708333333333
"2422","2023-04-16","BUECI","BUECI-SC",1,166.666666666667
"2423","2023-04-17","BUECI","BUECI-SC",1,180.458333333333
"2424","2023-04-18","BUECI","BUECI-SC",1,183.375
"2425","2023-04-19","BUECI","BUECI-SC",1,119.875
"2426","2023-04-20","BUECI","BUECI-SC",1,106.416666666667
"2427","2023-04-21","BUECI","BUECI-SC",1,138.708333333333
"2428","2023-04-22","BUECI","BUECI-SC",1,196.541666666667
"2429","2023-04-23","BUECI","BUECI-SC",1,197.791666666667
"2430","2023-04-24","BUECI","BUECI-SC",1,149.791666666667
"2431","2023-04-25","BUECI","BUECI-SC",1,99.1052631578947
"2432","2023-04-26","BUECI","BUECI-SC",1,381
"2433","2023-04-27","BUECI","BUECI-SC",1,137.75
"2434","2023-04-28","BUECI","BUECI-SC",1,132.541666666667
"2435","2023-04-29","BUECI","BUECI-SC",1,143.5
"2436","2023-04-30","BUECI","BUECI-SC",1,161.666666666667
"2437","2023-05-01","BUECI","BUECI-SC",1,120.541666666667
"2438","2023-05-02","BUECI","BUECI-SC",1,111.416666666667
"2439","2023-05-03","BUECI","BUECI-SC",1,103.75
"2440","2023-05-04","BUECI","BUECI-SC",1,107.916666666667
"2441","2023-05-05","BUECI","BUECI-SC",1,110.083333333333
"2442","2023-05-06","BUECI","BUECI-SC",1,140.458333333333
"2443","2023-05-07","BUECI","BUECI-SC",1,116.75
"2444","2023-05-08","BUECI","BUECI-SC",1,145.666666666667
"2445","2023-05-09","BUECI","BUECI-SC",1,110.791666666667
"2446","2023-05-10","BUECI","BUECI-SC",1,117.458333333333
"2447","2023-05-11","BUECI","BUECI-SC",1,139.291666666667
"2448","2023-05-12","BUECI","BUECI-SC",1,122.333333333333
"2449","2023-05-13","BUECI","BUECI-SC",1,167.458333333333
"2450","2023-05-14","BUECI","BUECI-SC",1,124.708333333333
