"","date","station","sensor","depth","gtavg"
"16081","2022-10-12","TNHA","TNHA-SC",16,-1.15625
"16082","2022-10-13","TNHA","TNHA-SC",16,-1.17708333333333
"16083","2022-10-14","TNHA","TNHA-SC",16,-1.17708333333333
"16084","2022-10-15","TNHA","TNHA-SC",16,-1.14583333333333
"16085","2022-10-16","TNHA","TNHA-SC",16,-1.17708333333333
"16086","2022-10-17","TNHA","TNHA-SC",16,-1.14583333333333
"16087","2022-10-18","TNHA","TNHA-SC",16,-1.1875
"16088","2022-10-19","TNHA","TNHA-SC",16,-1.11458333333333
"16089","2022-10-20","TNHA","TNHA-SC",16,-1.14583333333333
"16090","2022-10-21","TNHA","TNHA-SC",16,-1.13541666666667
"16091","2022-10-22","TNHA","TNHA-SC",16,-1.125
"16092","2022-10-23","TNHA","TNHA-SC",16,-1.11458333333333
"16093","2022-10-24","TNHA","TNHA-SC",16,-1.17708333333333
"16094","2022-10-25","TNHA","TNHA-SC",16,-1.125
"16095","2022-10-26","TNHA","TNHA-SC",16,-1.11458333333333
"16096","2022-10-27","TNHA","TNHA-SC",16,-1.13541666666667
"16097","2022-10-28","TNHA","TNHA-SC",16,-1.125
"16098","2022-10-29","TNHA","TNHA-SC",16,-1.09375
"16099","2022-10-30","TNHA","TNHA-SC",16,-1.08333333333333
"16100","2022-10-31","TNHA","TNHA-SC",16,-1.13541666666667
"16101","2022-11-01","TNHA","TNHA-SC",16,-1.35416666666667
"16102","2022-11-02","TNHA","TNHA-SC",16,-1.55208333333333
"16103","2022-11-03","TNHA","TNHA-SC",16,-1.53125
"16104","2022-11-04","TNHA","TNHA-SC",16,-1.55208333333333
"16105","2022-11-05","TNHA","TNHA-SC",16,-1.61458333333333
"16106","2022-11-06","TNHA","TNHA-SC",16,-1.60416666666667
"16107","2022-11-07","TNHA","TNHA-SC",16,-1.58333333333333
"16108","2022-11-08","TNHA","TNHA-SC",16,-1.96875
"16109","2022-11-09","TNHA","TNHA-SC",16,-2.08333333333333
"16110","2022-11-10","TNHA","TNHA-SC",16,-2.04166666666667
"16111","2022-11-11","TNHA","TNHA-SC",16,-2.03125
"16112","2022-11-12","TNHA","TNHA-SC",16,-2.0625
"16113","2022-11-13","TNHA","TNHA-SC",16,-2.04166666666667
"16114","2022-11-14","TNHA","TNHA-SC",16,-2.16666666666667
"16115","2022-11-15","TNHA","TNHA-SC",16,-2.41666666666667
"16116","2022-11-16","TNHA","TNHA-SC",16,-2.58333333333333
"16117","2022-11-17","TNHA","TNHA-SC",16,-2.53125
"16118","2022-11-18","TNHA","TNHA-SC",16,-2.51041666666667
"16119","2022-11-19","TNHA","TNHA-SC",16,-2.54166666666667
"16120","2022-11-20","TNHA","TNHA-SC",16,-2.51041666666667
"16121","2022-11-21","TNHA","TNHA-SC",16,-2.5625
"16122","2022-11-22","TNHA","TNHA-SC",16,-2.55208333333333
"16123","2022-11-23","TNHA","TNHA-SC",16,-2.61458333333333
"16124","2022-11-24","TNHA","TNHA-SC",16,-2.57291666666667
"16125","2022-11-25","TNHA","TNHA-SC",16,-2.5625
"16126","2022-11-26","TNHA","TNHA-SC",16,-2.92708333333333
"16127","2022-11-27","TNHA","TNHA-SC",16,-3.01041666666667
"16128","2022-11-28","TNHA","TNHA-SC",16,-3.02083333333333
"16129","2022-11-29","TNHA","TNHA-SC",16,-3.01041666666667
"16130","2022-11-30","TNHA","TNHA-SC",16,-3.46875
"16131","2022-12-01","TNHA","TNHA-SC",16,-3.5
"16132","2022-09-01","BEO","BEO-BASE",16,-0.25
"16133","2022-09-02","BEO","BEO-BASE",16,-0.25
"16134","2022-09-03","BEO","BEO-BASE",16,-0.25
"16135","2022-09-04","BEO","BEO-BASE",16,-0.223958333333333
"16136","2022-09-05","BEO","BEO-BASE",16,-0.104166666666667
"16137","2022-09-06","BEO","BEO-BASE",16,-0.244791666666667
"16138","2022-09-07","BEO","BEO-BASE",16,-0.135416666666667
"16139","2022-09-08","BEO","BEO-BASE",16,-0.171875
"16140","2022-09-09","BEO","BEO-BASE",16,-0.25
"16141","2022-09-10","BEO","BEO-BASE",16,-0.25
"16142","2022-09-11","BEO","BEO-BASE",16,-0.25
"16143","2022-09-12","BEO","BEO-BASE",16,-0.25
"16144","2022-09-13","BEO","BEO-BASE",16,-0.25
"16145","2022-09-14","BEO","BEO-BASE",16,-0.25
"16146","2022-09-15","BEO","BEO-BASE",16,-0.25
"16147","2022-09-16","BEO","BEO-BASE",16,-0.25
"16148","2022-09-17","BEO","BEO-BASE",16,-0.25
"16149","2022-09-18","BEO","BEO-BASE",16,-0.25
"16150","2022-09-19","BEO","BEO-BASE",16,-0.25
"16151","2022-09-20","BEO","BEO-BASE",16,-0.25
"16152","2022-09-21","BEO","BEO-BASE",16,-0.25
"16153","2022-09-22","BEO","BEO-BASE",16,-0.25
"16154","2022-09-23","BEO","BEO-BASE",16,-0.25
"16155","2022-09-24","BEO","BEO-BASE",16,-0.239583333333333
"16156","2022-09-25","BEO","BEO-BASE",16,0
"16157","2022-09-26","BEO","BEO-BASE",16,0
"16158","2022-09-27","BEO","BEO-BASE",16,0
"16159","2022-09-28","BEO","BEO-BASE",16,0
"16160","2022-09-29","BEO","BEO-BASE",16,0
"16161","2022-09-30","BEO","BEO-BASE",16,0
"16162","2022-10-01","BEO","BEO-BASE",16,0
"16163","2022-10-02","BEO","BEO-BASE",16,0
"16164","2022-10-03","BEO","BEO-BASE",16,0
"16165","2022-10-04","BEO","BEO-BASE",16,0
"16166","2022-10-05","BEO","BEO-BASE",16,0
"16167","2022-10-06","BEO","BEO-BASE",16,0
"16168","2022-10-07","BEO","BEO-BASE",16,0
"16169","2022-10-08","BEO","BEO-BASE",16,0
"16170","2022-10-09","BEO","BEO-BASE",16,0
"16171","2022-10-10","BEO","BEO-BASE",16,0
"16172","2022-10-11","BEO","BEO-BASE",16,0
"16173","2022-10-12","BEO","BEO-BASE",16,0
"16174","2022-10-13","BEO","BEO-BASE",16,0
"16175","2022-10-14","BEO","BEO-BASE",16,0
"16176","2022-10-15","BEO","BEO-BASE",16,0
"16177","2022-10-16","BEO","BEO-BASE",16,0
"16178","2022-10-17","BEO","BEO-BASE",16,0
"16179","2022-10-18","BEO","BEO-BASE",16,0
"16180","2022-10-19","BEO","BEO-BASE",16,0
"16181","2022-10-20","BEO","BEO-BASE",16,0
"16182","2022-10-21","BEO","BEO-BASE",16,0
"16183","2022-10-22","BEO","BEO-BASE",16,0
"16184","2022-10-23","BEO","BEO-BASE",16,0
"16185","2022-10-24","BEO","BEO-BASE",16,0
"16186","2022-10-25","BEO","BEO-BASE",16,0
"16187","2022-10-26","BEO","BEO-BASE",16,0
"16188","2022-10-27","BEO","BEO-BASE",16,0
"16189","2022-10-28","BEO","BEO-BASE",16,0
"16190","2022-10-29","BEO","BEO-BASE",16,0
"16191","2022-10-30","BEO","BEO-BASE",16,0
"16192","2022-10-31","BEO","BEO-BASE",16,0
"16193","2022-11-01","BEO","BEO-BASE",16,0
"16194","2022-11-02","BEO","BEO-BASE",16,0
"16195","2022-11-03","BEO","BEO-BASE",16,0
"16196","2022-11-04","BEO","BEO-BASE",16,0
"16197","2022-11-05","BEO","BEO-BASE",16,0
"16198","2022-11-06","BEO","BEO-BASE",16,0
"16199","2022-11-07","BEO","BEO-BASE",16,0
"16200","2022-11-08","BEO","BEO-BASE",16,0
"16201","2022-11-09","BEO","BEO-BASE",16,0
"16202","2022-11-10","BEO","BEO-BASE",16,0
"16203","2022-11-11","BEO","BEO-BASE",16,0
"16204","2022-11-12","BEO","BEO-BASE",16,0
"16205","2022-11-13","BEO","BEO-BASE",16,-0.333333333333333
"16206","2022-11-14","BEO","BEO-BASE",16,-0.5
"16207","2022-11-15","BEO","BEO-BASE",16,-0.90625
"16208","2022-11-16","BEO","BEO-BASE",16,-1.03125
"16209","2022-11-17","BEO","BEO-BASE",16,-1.45833333333333
"16210","2022-11-18","BEO","BEO-BASE",16,-1.5
"16211","2022-11-19","BEO","BEO-BASE",16,-1.5
"16212","2022-11-20","BEO","BEO-BASE",16,-1.5
"16213","2022-11-21","BEO","BEO-BASE",16,-1.5
"16214","2022-11-22","BEO","BEO-BASE",16,-1.5
"16215","2022-11-23","BEO","BEO-BASE",16,-1.92708333333333
"16216","2022-11-24","BEO","BEO-BASE",16,-2.07291666666667
"16217","2022-11-25","BEO","BEO-BASE",16,-2.5
"16218","2022-11-26","BEO","BEO-BASE",16,-2.79166666666667
"16219","2022-11-27","BEO","BEO-BASE",16,-3
"16220","2022-11-28","BEO","BEO-BASE",16,-3.46875
"16221","2022-11-29","BEO","BEO-BASE",16,-3.88541666666667
"16222","2022-11-30","BEO","BEO-BASE",16,-4.47916666666667
"16223","2022-12-01","BEO","BEO-BASE",16,-4.5
"16224","2022-09-01","SSMH","SSMH-SD",16,-2.30208333333333
"16225","2022-09-02","SSMH","SSMH-SD",16,-2.28125
"16226","2022-09-03","SSMH","SSMH-SD",16,-2.33333333333333
"16227","2022-09-04","SSMH","SSMH-SD",16,-2.26041666666667
"16228","2022-09-05","SSMH","SSMH-SD",16,-2.30208333333333
"16229","2022-09-06","SSMH","SSMH-SD",16,-2.41666666666667
"16230","2022-09-07","SSMH","SSMH-SD",16,-2.34210526315789
"16231","2022-09-08","SSMH","SSMH-SD",16,-2.41891891891892
"16232","2022-09-09","SSMH","SSMH-SD",16,-2.37142857142857
"16233","2022-09-10","SSMH","SSMH-SD",16,-2.28571428571429
"16234","2022-09-11","SSMH","SSMH-SD",16,-2.35416666666667
"16235","2022-09-12","SSMH","SSMH-SD",16,-2.23958333333333
"16236","2022-09-13","SSMH","SSMH-SD",16,-2.33333333333333
"16237","2022-09-14","SSMH","SSMH-SD",16,-2.40625
"16238","2022-09-15","SSMH","SSMH-SD",16,-2.41666666666667
"16239","2022-09-16","SSMH","SSMH-SD",16,-2.42708333333333
"16240","2022-09-17","SSMH","SSMH-SD",16,-2.64556962025316
"16241","2022-09-18","SSMH","SSMH-SD",16,-2.74652777777778
"16242","2022-09-19","SSMH","SSMH-SD",16,-2.68402777777778
"16243","2022-09-20","SSMH","SSMH-SD",16,-2.71006944444444
"16244","2022-09-21","SSMH","SSMH-SD",16,-2.71006944444444
"16245","2022-09-22","SSMH","SSMH-SD",16,-2.72142857142857
"16246","2022-09-23","SSMH","SSMH-SD",16,-2.75
"16247","2022-09-24","SSMH","SSMH-SD",16,-2.71875
"16248","2022-09-25","SSMH","SSMH-SD",16,-2.75
"16249","2022-09-26","SSMH","SSMH-SD",16,-2.78125
"16250","2022-09-27","SSMH","SSMH-SD",16,-2.875
"16251","2022-09-28","SSMH","SSMH-SD",16,-2.90625
"16252","2022-09-29","SSMH","SSMH-SD",16,-2.91666666666667
"16253","2022-09-30","SSMH","SSMH-SD",16,-2.77083333333333
"16254","2022-10-01","SSMH","SSMH-SD",16,-2.8125
"16255","2022-10-02","SSMH","SSMH-SD",16,-2.88541666666667
"16256","2022-10-03","SSMH","SSMH-SD",16,-2.91666666666667
"16257","2022-10-04","SSMH","SSMH-SD",16,-2.96875
"16258","2022-10-05","SSMH","SSMH-SD",16,-2.80208333333333
"16259","2022-10-06","SSMH","SSMH-SD",16,-2.72916666666667
"16260","2022-10-07","SSMH","SSMH-SD",16,-2.6875
"16261","2022-10-08","SSMH","SSMH-SD",16,-2.64583333333333
"16262","2022-10-09","SSMH","SSMH-SD",16,-2.70833333333333
"16263","2022-10-10","SSMH","SSMH-SD",16,-2.89583333333333
"16264","2022-10-11","SSMH","SSMH-SD",16,-2.90625
"16265","2022-10-12","SSMH","SSMH-SD",16,-2.89583333333333
"16266","2022-10-13","SSMH","SSMH-SD",16,-2.91666666666667
"16267","2022-10-14","SSMH","SSMH-SD",16,-2.88541666666667
"16268","2022-10-15","SSMH","SSMH-SD",16,-2.79166666666667
"16269","2022-10-16","SSMH","SSMH-SD",16,-2.82291666666667
"16270","2022-10-17","SSMH","SSMH-SD",16,-2.875
"16271","2022-10-18","SSMH","SSMH-SD",16,-2.86458333333333
"16272","2022-10-19","SSMH","SSMH-SD",16,-2.75
"16273","2022-10-20","SSMH","SSMH-SD",16,-2.71875
"16274","2022-10-21","SSMH","SSMH-SD",16,-2.8125
"16275","2022-10-22","SSMH","SSMH-SD",16,-2.8125
"16276","2022-10-23","SSMH","SSMH-SD",16,-2.78125
"16277","2022-10-24","SSMH","SSMH-SD",16,-2.84375
"16278","2022-10-25","SSMH","SSMH-SD",16,-2.86458333333333
"16279","2022-10-26","SSMH","SSMH-SD",16,-2.92708333333333
"16280","2022-10-27","SSMH","SSMH-SD",16,-2.94791666666667
"16281","2022-10-28","SSMH","SSMH-SD",16,-2.89583333333333
"16282","2022-10-29","SSMH","SSMH-SD",16,-2.89583333333333
"16283","2022-10-30","SSMH","SSMH-SD",16,-2.90625
"16284","2022-10-31","SSMH","SSMH-SD",16,-2.97916666666667
"16285","2022-11-01","SSMH","SSMH-SD",16,-2.97916666666667
"16286","2022-11-02","SSMH","SSMH-SD",16,-2.9375
"16287","2022-11-03","SSMH","SSMH-SD",16,-2.95833333333333
"16288","2022-11-04","SSMH","SSMH-SD",16,-2.96875
"16289","2022-11-05","SSMH","SSMH-SD",16,-3.25
"16290","2022-11-06","SSMH","SSMH-SD",16,-3.29166666666667
"16291","2022-11-07","SSMH","SSMH-SD",16,-3.09375
"16292","2022-11-08","SSMH","SSMH-SD",16,-3.5
"16293","2022-11-09","SSMH","SSMH-SD",16,-3.54166666666667
"16294","2022-11-10","SSMH","SSMH-SD",16,-3.52083333333333
"16295","2022-11-11","SSMH","SSMH-SD",16,-3.54166666666667
"16296","2022-11-12","SSMH","SSMH-SD",16,-3.5
"16297","2022-11-13","SSMH","SSMH-SD",16,-3.90625
"16298","2022-11-14","SSMH","SSMH-SD",16,-4
"16299","2022-11-15","SSMH","SSMH-SD",16,-4
"16300","2022-11-16","SSMH","SSMH-SD",16,-4.01041666666667
"16301","2022-11-17","SSMH","SSMH-SD",16,-4.4375
"16302","2022-11-18","SSMH","SSMH-SD",16,-4.5
"16303","2022-11-19","SSMH","SSMH-SD",16,-4.48958333333333
"16304","2022-11-20","SSMH","SSMH-SD",16,-4.36458333333333
"16305","2022-11-21","SSMH","SSMH-SD",16,-4.39583333333333
"16306","2022-11-22","SSMH","SSMH-SD",16,-4.5
"16307","2022-11-23","SSMH","SSMH-SD",16,-4.5
"16308","2022-11-24","SSMH","SSMH-SD",16,-4.5
"16309","2022-11-25","SSMH","SSMH-SD",16,-4.8125
"16310","2022-11-26","SSMH","SSMH-SD",16,-5
"16311","2022-11-27","SSMH","SSMH-SD",16,-5.02083333333333
"16312","2022-11-28","SSMH","SSMH-SD",16,-5.5
"16313","2022-11-29","SSMH","SSMH-SD",16,-5.5
"16314","2022-11-30","SSMH","SSMH-SD",16,-5.92708333333333
"16315","2022-09-18","TNHA","SSMH-SC",16,13.6
"16316","2022-09-20","TNHA","SSMH-SC",16,14.1428571428571
"16317","2022-09-21","TNHA","SSMH-SC",16,14.9545454545455
"16318","2022-09-23","BUECI","SSMH-SC",16,5.83333333333333
"16319","2022-09-24","BUECI","BUECI-SF-1",16,-1
"16320","2022-09-25","BUECI","BUECI-SF-1",16,-1
"16321","2022-09-26","BUECI","BUECI-SF-1",16,-1
"16322","2022-09-27","BUECI","BUECI-SF-1",16,-1
"16323","2022-09-28","BUECI","BUECI-SF-1",16,-1
"16324","2022-09-29","BUECI","BUECI-SF-1",16,-1
"16325","2022-09-30","BUECI","BUECI-SF-1",16,-1
"16326","2022-10-01","BUECI","BUECI-SF-1",16,-1
"16327","2022-10-02","BUECI","BUECI-SF-1",16,-1
"16328","2022-10-03","BUECI","BUECI-SF-1",16,-1
"16329","2022-10-04","BUECI","BUECI-SF-1",16,-1
"16330","2022-10-05","BUECI","BUECI-SF-1",16,-1
"16331","2022-10-06","BUECI","BUECI-SF-1",16,-1
"16332","2022-10-07","BUECI","BUECI-SF-1",16,-1.01041666666667
"16333","2022-10-08","BUECI","BUECI-SF-1",16,-1
"16334","2022-10-09","BUECI","BUECI-SF-1",16,-1.01041666666667
"16335","2022-10-10","BUECI","BUECI-SF-1",16,-1.01041666666667
"16336","2022-10-11","BUECI","BUECI-SF-1",16,-1.05208333333333
"16337","2022-10-12","BUECI","BUECI-SF-1",16,-1.125
"16338","2022-10-13","BUECI","BUECI-SF-1",16,-1.13541666666667
"16339","2022-10-14","BUECI","BUECI-SF-1",16,-1.17708333333333
"16340","2022-10-15","BUECI","BUECI-SF-1",16,-1.16666666666667
"16341","2022-10-16","BUECI","BUECI-SF-1",16,-1.14583333333333
"16342","2022-10-17","BUECI","BUECI-SF-1",16,-1.13541666666667
"16343","2022-10-18","BUECI","BUECI-SF-1",16,-1.17708333333333
"16344","2022-10-19","BUECI","BUECI-SF-1",16,-1.21875
"16345","2022-10-20","BUECI","BUECI-SF-1",16,-1.22916666666667
"16346","2022-10-21","BUECI","BUECI-SF-1",16,-1.19791666666667
"16347","2022-10-22","BUECI","BUECI-SF-1",16,-1.33333333333333
"16348","2022-10-23","BUECI","BUECI-SF-1",16,-1.45833333333333
"16349","2022-10-24","BUECI","BUECI-SF-1",16,-1.42708333333333
"16350","2022-10-25","BUECI","BUECI-SF-1",16,-1.42708333333333
"16351","2022-10-26","BUECI","BUECI-SF-1",16,-1.45833333333333
"16352","2022-10-27","BUECI","BUECI-SF-1",16,-1.45833333333333
"16353","2022-10-28","BUECI","BUECI-SF-1",16,-1.48958333333333
"16354","2022-10-29","BUECI","BUECI-SF-1",16,-1.5
"16355","2022-10-30","BUECI","BUECI-SF-1",16,-1.5
"16356","2022-10-31","BUECI","BUECI-SF-1",16,-1.5
"16357","2022-11-01","BUECI","BUECI-SF-1",16,-1.5
"16358","2022-11-02","BUECI","BUECI-SF-1",16,-1.5
"16359","2022-11-03","BUECI","BUECI-SF-1",16,-1.5
"16360","2022-11-04","BUECI","BUECI-SF-1",16,-1.5
"16361","2022-11-05","BUECI","BUECI-SF-1",16,-1.51041666666667
"16362","2022-11-06","BUECI","BUECI-SF-1",16,-1.84375
"16363","2022-11-07","BUECI","BUECI-SF-1",16,-2
"16364","2022-11-08","BUECI","BUECI-SF-1",16,-2
"16365","2022-11-09","BUECI","BUECI-SF-1",16,-2
"16366","2022-11-10","BUECI","BUECI-SF-1",16,-2.03125
"16367","2022-11-11","BUECI","BUECI-SF-1",16,-2.20833333333333
"16368","2022-11-12","BUECI","BUECI-SF-1",16,-2.44791666666667
"16369","2022-11-13","BUECI","BUECI-SF-1",16,-2.5
"16370","2022-11-14","BUECI","BUECI-SF-1",16,-2.5
"16371","2022-11-15","BUECI","BUECI-SF-1",16,-2.5
"16372","2022-11-16","BUECI","BUECI-SF-1",16,-2.82291666666667
"16373","2022-11-17","BUECI","BUECI-SF-1",16,-3
"16374","2022-11-18","BUECI","BUECI-SF-1",16,-3
"16375","2022-11-19","BUECI","BUECI-SF-1",16,-3
"16376","2022-11-20","BUECI","BUECI-SF-1",16,-2.90625
"16377","2022-11-21","BUECI","BUECI-SF-1",16,-2.6875
"16378","2022-11-22","BUECI","BUECI-SF-1",16,-2.88541666666667
"16379","2022-11-23","BUECI","BUECI-SF-1",16,-3
"16380","2022-11-24","BUECI","BUECI-SF-1",16,-3
"16381","2022-11-25","BUECI","BUECI-SF-1",16,-3
"16382","2022-11-26","BUECI","BUECI-SF-1",16,-3.33333333333333
"16383","2022-11-27","BUECI","BUECI-SF-1",16,-3.5
"16384","2022-11-28","BUECI","BUECI-SF-1",16,-3.60416666666667
"16385","2022-11-29","BUECI","BUECI-SF-1",16,-3.96875
"16386","2022-11-30","BUECI","BUECI-SF-1",16,-4.1875
"16387","2022-12-01","BUECI","BUECI-SF-1",16,-4.5
"16388","2022-09-23","BUECI","BUECI-SE",16,0.5
"16389","2022-09-24","BUECI","BUECI-SE",16,0.510416666666667
"16390","2022-09-25","BUECI","BUECI-SE",16,0.510416666666667
"16391","2022-09-26","BUECI","BUECI-SE",16,0.5
"16392","2022-09-27","BUECI","BUECI-SE",16,0.5
"16393","2022-09-28","BUECI","BUECI-SE",16,0.5
"16394","2022-09-29","BUECI","BUECI-SE",16,0.510416666666667
"16395","2022-09-30","BUECI","BUECI-SE",16,0.5
"16396","2022-10-01","BUECI","BUECI-SE",16,0.5
"16397","2022-10-02","BUECI","BUECI-SE",16,0.5
"16398","2022-10-03","BUECI","BUECI-SE",16,0.5
"16399","2022-10-04","BUECI","BUECI-SE",16,0.5
"16400","2022-10-05","BUECI","BUECI-SE",16,0.510416666666667
"16401","2022-10-06","BUECI","BUECI-SE",16,0.5
"16402","2022-10-07","BUECI","BUECI-SE",16,0.5
"16403","2022-10-08","BUECI","BUECI-SE",16,0.5
"16404","2022-10-09","BUECI","BUECI-SE",16,0.5
"16405","2022-10-10","BUECI","BUECI-SE",16,0.5
"16406","2022-10-11","BUECI","BUECI-SE",16,0.5
"16407","2022-10-12","BUECI","BUECI-SE",16,0.489583333333333
"16408","2022-10-13","BUECI","BUECI-SE",16,0.489583333333333
"16409","2022-10-14","BUECI","BUECI-SE",16,0.489583333333333
"16410","2022-10-15","BUECI","BUECI-SE",16,0.489583333333333
"16411","2022-10-16","BUECI","BUECI-SE",16,0.489583333333333
"16412","2022-10-17","BUECI","BUECI-SE",16,0.5
"16413","2022-10-18","BUECI","BUECI-SE",16,0.46875
"16414","2022-10-19","BUECI","BUECI-SE",16,0.447916666666667
"16415","2022-10-20","BUECI","BUECI-SE",16,0.28125
"16416","2022-10-21","BUECI","BUECI-SE",16,0.354166666666667
"16417","2022-10-22","BUECI","BUECI-SE",16,0.322916666666667
"16418","2022-10-23","BUECI","BUECI-SE",16,0.25
"16419","2022-10-24","BUECI","BUECI-SE",16,0.166666666666667
"16420","2022-10-25","BUECI","BUECI-SE",16,0.0520833333333333
"16421","2022-10-26","BUECI","BUECI-SE",16,0.0208333333333333
"16422","2022-10-27","BUECI","BUECI-SE",16,0.0104166666666667
"16423","2022-10-28","BUECI","BUECI-SE",16,0.0104166666666667
"16424","2022-10-29","BUECI","BUECI-SE",16,0.0104166666666667
"16425","2022-10-30","BUECI","BUECI-SE",16,0
"16426","2022-10-31","BUECI","BUECI-SE",16,0
"16427","2022-11-01","BUECI","BUECI-SE",16,0
"16428","2022-11-02","BUECI","BUECI-SE",16,0
"16429","2022-11-03","BUECI","BUECI-SE",16,0
"16430","2022-11-04","BUECI","BUECI-SE",16,0
"16431","2022-11-05","BUECI","BUECI-SE",16,0
"16432","2022-11-06","BUECI","BUECI-SE",16,0
"16433","2022-11-07","BUECI","BUECI-SE",16,0.0104166666666667
"16434","2022-11-08","BUECI","BUECI-SE",16,0.0104166666666667
"16435","2022-11-09","BUECI","BUECI-SE",16,0
"16436","2022-11-10","BUECI","BUECI-SE",16,0.0104166666666667
"16437","2022-11-11","BUECI","BUECI-SE",16,-0.104166666666667
"16438","2022-11-12","BUECI","BUECI-SE",16,-0.4375
"16439","2022-11-13","BUECI","BUECI-SE",16,-0.395833333333333
"16440","2022-11-14","BUECI","BUECI-SE",16,-0.614583333333333
"16441","2022-11-15","BUECI","BUECI-SE",16,-0.625
"16442","2022-11-16","BUECI","BUECI-SE",16,-0.84375
"16443","2022-11-17","BUECI","BUECI-SE",16,-1
"16444","2022-11-18","BUECI","BUECI-SE",16,-1.01041666666667
"16445","2022-11-19","BUECI","BUECI-SE",16,-1.02083333333333
"16446","2022-11-20","BUECI","BUECI-SE",16,-1.02083333333333
"16447","2022-11-21","BUECI","BUECI-SE",16,-1.03125
"16448","2022-11-22","BUECI","BUECI-SE",16,-1.27083333333333
"16449","2022-11-23","BUECI","BUECI-SE",16,-1.5
"16450","2022-11-24","BUECI","BUECI-SE",16,-1.72916666666667
"16451","2022-11-25","BUECI","BUECI-SE",16,-2.03125
"16452","2022-11-26","BUECI","BUECI-SE",16,-2.5
"16453","2022-11-27","BUECI","BUECI-SE",16,-2.80208333333333
"16454","2022-11-28","BUECI","BUECI-SE",16,-3.05208333333333
"16455","2022-11-29","BUECI","BUECI-SE",16,-3.55208333333333
"16456","2022-11-30","BUECI","BUECI-SE",16,-4
"16457","2022-12-01","BUECI","BUECI-SE",16,-4
"16458","2022-09-21","BUECI","BUECI-SB",16,0.5
"16459","2022-09-22","BUECI","BUECI-SB",16,0.5
"16460","2022-09-23","BUECI","BUECI-SB",16,0.186046511627907
"16461","2022-09-24","BUECI","BUECI-SB",16,0
"16462","2022-09-25","BUECI","BUECI-SB",16,0
"16463","2022-09-26","BUECI","BUECI-SB",16,0
"16464","2022-09-27","BUECI","BUECI-SB",16,0
"16465","2022-09-28","BUECI","BUECI-SB",16,0
"16466","2022-09-29","BUECI","BUECI-SB",16,0
"16467","2022-09-30","BUECI","BUECI-SB",16,0
"16468","2022-10-01","BUECI","BUECI-SB",16,0
"16469","2022-10-02","BUECI","BUECI-SB",16,0
"16470","2022-10-03","BUECI","BUECI-SB",16,0
"16471","2022-10-04","BUECI","BUECI-SB",16,0
"16472","2022-10-05","BUECI","BUECI-SB",16,0
"16473","2022-10-06","BUECI","BUECI-SB",16,0
"16474","2022-10-07","BUECI","BUECI-SB",16,0
"16475","2022-10-08","BUECI","BUECI-SB",16,0
"16476","2022-10-09","BUECI","BUECI-SB",16,0
"16477","2022-10-10","BUECI","BUECI-SB",16,0
"16478","2022-10-11","BUECI","BUECI-SB",16,0
"16479","2022-10-12","BUECI","BUECI-SB",16,0
"16480","2022-10-13","BUECI","BUECI-SB",16,0
"16481","2022-10-14","BUECI","BUECI-SB",16,0
"16482","2022-10-15","BUECI","BUECI-SB",16,0
"16483","2022-10-16","BUECI","BUECI-SB",16,0
"16484","2022-10-17","BUECI","BUECI-SB",16,0
"16485","2022-10-18","BUECI","BUECI-SB",16,0
"16486","2022-10-19","BUECI","BUECI-SB",16,0
"16487","2022-10-20","BUECI","BUECI-SB",16,-0.291666666666667
"16488","2022-10-21","BUECI","BUECI-SB",16,-0.5
"16489","2022-10-22","BUECI","BUECI-SB",16,-0.5
"16490","2022-10-23","BUECI","BUECI-SB",16,-0.5
"16491","2022-10-24","BUECI","BUECI-SB",16,-0.5
"16492","2022-10-25","BUECI","BUECI-SB",16,-0.541666666666667
"16493","2022-10-26","BUECI","BUECI-SB",16,-0.96875
"16494","2022-10-27","BUECI","BUECI-SB",16,-1
"16495","2022-10-28","BUECI","BUECI-SB",16,-1
"16496","2022-10-29","BUECI","BUECI-SB",16,-1
"16497","2022-10-30","BUECI","BUECI-SB",16,-1
"16498","2022-10-31","BUECI","BUECI-SB",16,-1.16666666666667
"16499","2022-11-01","BUECI","BUECI-SB",16,-1.44791666666667
"16500","2022-11-02","BUECI","BUECI-SB",16,-1.5
"16501","2022-11-03","BUECI","BUECI-SB",16,-1.5
"16502","2022-11-04","BUECI","BUECI-SB",16,-1.5
"16503","2022-11-05","BUECI","BUECI-SB",16,-1.5
"16504","2022-11-06","BUECI","BUECI-SB",16,-1.875
"16505","2022-11-07","BUECI","BUECI-SB",16,-2
"16506","2022-11-08","BUECI","BUECI-SB",16,-2
"16507","2022-11-09","BUECI","BUECI-SB",16,-2
"16508","2022-11-10","BUECI","BUECI-SB",16,-2
"16509","2022-11-11","BUECI","BUECI-SB",16,-2
"16510","2022-11-12","BUECI","BUECI-SB",16,-2
"16511","2022-11-13","BUECI","BUECI-SB",16,-2.32291666666667
"16512","2022-11-14","BUECI","BUECI-SB",16,-2.5
"16513","2022-11-15","BUECI","BUECI-SB",16,-2.5
"16514","2022-11-16","BUECI","BUECI-SB",16,-2.5
"16515","2022-11-17","BUECI","BUECI-SB",16,-2.5
"16516","2022-11-18","BUECI","BUECI-SB",16,-2.5
"16517","2022-11-19","BUECI","BUECI-SB",16,-2.5
"16518","2022-11-20","BUECI","BUECI-SB",16,-2.5
