"","Date","value","station","sensor","depth"
"152",2022-09-04 03:30:00,2,"TNHA","TNHA-BASE","1"
"153",2022-09-04 04:00:00,1.5,"TNHA","TNHA-BASE","1"
"154",2022-09-04 04:30:00,1,"TNHA","TNHA-BASE","1"
"155",2022-09-04 05:00:00,1,"TNHA","TNHA-BASE","1"
"156",2022-09-04 05:30:00,1,"TNHA","TNHA-BASE","1"
"157",2022-09-04 06:00:00,0.5,"TNHA","TNHA-BASE","1"
"158",2022-09-04 06:30:00,1,"TNHA","TNHA-BASE","1"
"159",2022-09-04 07:00:00,1,"TNHA","TNHA-BASE","1"
"160",2022-09-04 07:30:00,0.5,"TNHA","TNHA-BASE","1"
"161",2022-09-04 08:00:00,0.5,"TNHA","TNHA-BASE","1"
"162",2022-09-04 08:30:00,0,"TNHA","TNHA-BASE","1"
"163",2022-09-04 09:00:00,0,"TNHA","TNHA-BASE","1"
"164",2022-09-04 09:30:00,0,"TNHA","TNHA-BASE","1"
"165",2022-09-04 10:00:00,0,"TNHA","TNHA-BASE","1"
"166",2022-09-04 10:30:00,0,"TNHA","TNHA-BASE","1"
"167",2022-09-04 11:00:00,0,"TNHA","TNHA-BASE","1"
"168",2022-09-04 11:30:00,0,"TNHA","TNHA-BASE","1"
"169",2022-09-04 12:00:00,0,"TNHA","TNHA-BASE","1"
"170",2022-09-04 12:30:00,0,"TNHA","TNHA-BASE","1"
"171",2022-09-04 13:00:00,0,"TNHA","TNHA-BASE","1"
"172",2022-09-04 13:30:00,0,"TNHA","TNHA-BASE","1"
"173",2022-09-04 14:00:00,0,"TNHA","TNHA-BASE","1"
"174",2022-09-04 14:30:00,0,"TNHA","TNHA-BASE","1"
"175",2022-09-04 15:00:00,0,"TNHA","TNHA-BASE","1"
"176",2022-09-04 15:30:00,0,"TNHA","TNHA-BASE","1"
"177",2022-09-04 16:00:00,0.5,"TNHA","TNHA-BASE","1"
"178",2022-09-04 16:30:00,0.5,"TNHA","TNHA-BASE","1"
"179",2022-09-04 17:00:00,0.5,"TNHA","TNHA-BASE","1"
"180",2022-09-04 17:30:00,0.5,"TNHA","TNHA-BASE","1"
"181",2022-09-04 18:00:00,0,"TNHA","TNHA-BASE","1"
"182",2022-09-04 18:30:00,0,"TNHA","TNHA-BASE","1"
"183",2022-09-04 19:00:00,0,"TNHA","TNHA-BASE","1"
"184",2022-09-04 19:30:00,0,"TNHA","TNHA-BASE","1"
"185",2022-09-04 20:00:00,0,"TNHA","TNHA-BASE","1"
"186",2022-09-04 20:30:00,0,"TNHA","TNHA-BASE","1"
"187",2022-09-04 21:00:00,0,"TNHA","TNHA-BASE","1"
"188",2022-09-04 21:30:00,0,"TNHA","TNHA-BASE","1"
"189",2022-09-04 22:00:00,0,"TNHA","TNHA-BASE","1"
"190",2022-09-04 22:30:00,0,"TNHA","TNHA-BASE","1"
"191",2022-09-04 23:00:00,0,"TNHA","TNHA-BASE","1"
"192",2022-09-04 23:30:00,0,"TNHA","TNHA-BASE","1"
"193",2022-09-05,0,"TNHA","TNHA-BASE","1"
"194",2022-09-05 00:30:00,0,"TNHA","TNHA-BASE","1"
"195",2022-09-05 01:00:00,0,"TNHA","TNHA-BASE","1"
"196",2022-09-05 01:30:00,0,"TNHA","TNHA-BASE","1"
"197",2022-09-05 02:00:00,0,"TNHA","TNHA-BASE","1"
"198",2022-09-05 02:30:00,0,"TNHA","TNHA-BASE","1"
"199",2022-09-05 03:00:00,0,"TNHA","TNHA-BASE","1"
"200",2022-09-05 03:30:00,0,"TNHA","TNHA-BASE","1"
"201",2022-09-05 04:00:00,0,"TNHA","TNHA-BASE","1"
"202",2022-09-05 04:30:00,0,"TNHA","TNHA-BASE","1"
